지점 번호,지점명,시간,평균 기온,최저 기온,최저 기온 시각,최고 기온,최대 기온 시각,10분 최다강수량 시각,1시간 최다강수량,1시간 최다 강수량 시각,일강수량,최대 순간풍속,최대 순간 풍속 풍향,최대 순간풍속 시각,최대 풍속,최대 풍속 풍향,최대 풍속 시각,평균 풍속,풍정합,최대 풍향,평균 이슬점온도,최소 상대습도,평균 상대습도 시각,평균 상대습도,평균 증기압,평균 현지기압,최고 해면 기압,최고 해면기압 시각,최저 해면기압,최저 해면기압 시각,평균 해면기압,가조시간,합계 일조 시간,1시간 최다 일사량 시각,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심신적설 시각,일 최심적설,일 최심적설 시각,합계 3시간 신적설,평균 전운량,평균 중하층운량,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,합계 대형증발량,합계 소형증발량,9-9강수,일기현상,안개 계속 시간
261,해남,2001-01-01,0.8,-5.3,740,6.3,1510,,,,,7.6,360,250,5.7,320,1230,1.8,1555,290,-5.6,39,1510,63.1,4.0,1017.0,1022.7,240,1015.4,2340,1018.8,9.9,8.1,,,,,,,,,,,,-10.4,,,,,,,,,,,,,,
261,해남,2001-01-02,5.1,1.5,10,7.8,1050,,,,,20.2,290,1559,14.5,70,1600,4.6,3974,290,-4.0,34,1350,52.1,4.6,1018.0,1024.2,2350,1014.7,210,1019.8,9.9,7.3,,,,,,,,,,,,-3.9,,,,,,,,,,,,,,
261,해남,2001-01-03,1.6,-3.6,800,4.1,1150,,,,,8.6,360,2330,5.8,360,1510,2.3,1987,340,-4.8,47,20,63.0,4.3,1023.2,1026.7,920,1023.8,1610,1025.1,9.9,6.0,,,,,,,,,,,,-8.5,,,,,,,,,,,,,,
261,해남,2001-01-04,-0.5,-3.9,2320,2.4,1330,,,,,15.8,360,1240,13.0,290,1220,4.0,3456,360,-7.5,45,1410,59.3,3.5,1027.3,1031.9,2150,1025.4,40,1029.2,9.9,8.5,,,,,,,,,,,,-8.9,,,,,,,,,,,,,,
261,해남,2001-01-05,-1.5,-6.9,758,4.4,1520,,,,,9.3,360,1220,6.7,360,1230,2.8,2419,20,-9.4,34,1510,56.9,3.0,1031.9,1035.3,2350,1031.2,50,1033.8,9.9,8.5,,,,,,,,,,,,-11.8,,,,,,,,,,,,,,
261,해남,2001-01-06,0.4,-9.2,710,7.4,1250,,,,5.0,15.2,90,2330,10.9,90,2340,3.2,2765,90,-7.6,23,1750,61.4,3.6,1028.5,1035.5,10,1022.6,2400,1030.4,9.9,3.7,,,,,,,,,,,,-13.5,,,,,,,,,,,,9.5,,
261,해남,2001-01-07,6.7,2.5,10,9.3,1756,,,,5.5,19.8,90,630,15.1,90,500,7.1,6134,90,3.7,71,2330,81.3,8.0,1011.0,1022.6,0,1008.6,1240,1012.8,10.0,0.0,,,,,,,,,,,,-2.0,,,,,,,,,,,,1.0,,
261,해남,2001-01-08,7.5,3.5,820,12.2,1310,,,,,12.2,290,10,7.5,360,120,3.2,2765,110,1.7,48,1230,67.3,6.9,1018.9,1022.8,910,1016.4,40,1020.7,10.0,6.6,,,,,,,,,,,,-0.6,,,,,,,,,,,,2.0,,
261,해남,2001-01-09,5.8,1.9,2350,9.1,1310,,,,6.5,14.5,270,1940,13.5,360,2120,4.3,3715,90,1.0,56,2250,71.4,6.7,1014.9,1020.2,230,1012.6,1300,1016.7,10.0,0.0,,,,,,,,,,,,-2.2,,,,,,,,,,,,4.5,,
261,해남,2001-01-10,0.6,-4.4,2340,4.5,1353,,,,,11.0,290,1250,7.8,290,1450,2.2,1901,290,-6.2,44,1610,61.1,3.8,1017.7,1022.1,940,1017.5,1630,1019.6,10.0,8.7,,,,,,,,,,,,-8.8,,,,,,,,,,,,,,
