지점 번호,지점명,시간,평균 기온,최저 기온,최저 기온 시각,최고 기온,최대 기온 시각,10분 최다강수량 시각,1시간 최다강수량,1시간 최다 강수량 시각,일강수량,최대 순간풍속,최대 순간 풍속 풍향,최대 순간풍속 시각,최대 풍속,최대 풍속 풍향,최대 풍속 시각,평균 풍속,풍정합,최대 풍향,평균 이슬점온도,최소 상대습도,평균 상대습도 시각,평균 상대습도,평균 증기압,평균 현지기압,최고 해면 기압,최고 해면기압 시각,최저 해면기압,최저 해면기압 시각,평균 해면기압,가조시간,합계 일조 시간,1시간 최다 일사량 시각,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심신적설 시각,일 최심적설,일 최심적설 시각,합계 3시간 신적설,평균 전운량,평균 중하층운량,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,합계 대형증발량,합계 소형증발량,9-9강수,일기현상,안개 계속 시간
212,홍천,2001-01-01,-7.5,-14.6,550,-1.8,1520,,,,0.1,3.9,110,1830,2.2,50,950,0.7,605,50,-12.8,41,1940,68.3,2.3,1001.0,1024.8,430,1013.7,2120,1019.3,9.6,7.2,,,,0.3,2240,0.3,2240,0.3,,,,-16.3,,,,,,,,,,,,0.3,{눈}2040-{눈}{강도0}2100-2240.,
212,홍천,2001-01-02,-4.7,-8.8,2350,-1.6,1310,,,,0.2,11.1,270,1540,6.5,270,1250,2.2,1901,270,-11.8,38,1320,58.9,2.5,1000.6,1024.4,2400,1013.5,30,1018.7,9.6,2.9,,,,0.7,950,1.0,950,0.7,,,,-10.8,,,,,,,,,,,,0.0,{눈}0730-{눈}{강도0}0900-0950.,
212,홍천,2001-01-03,-8.3,-11.8,650,-3.7,1450,,,,,11.8,270,1320,7.9,250,1320,3.3,2851,250,-18.2,36,1120,44.5,1.4,1006.7,1026.9,640,1022.8,1500,1025.2,9.6,7.1,,,,,,,,,,,,-14.6,,,,,,,,,,,,,,
212,홍천,2001-01-04,-10.5,-15.4,750,-4.7,1430,,,,,7.4,270,1340,4.5,270,1430,1.4,1210,180,-20.7,18,1540,45.8,1.2,1012.0,1033.8,2340,1025.8,0,1030.7,9.6,7.1,,,,,,,,,,,,-19.7,,,,,,,,,,,,,,
212,홍천,2001-01-05,-10.5,-17.4,720,-1.8,1510,,,,,6.5,290,1530,4.7,250,1610,1.0,864,90,-17.1,25,2040,60.1,1.6,1016.9,1037.4,1000,1033.8,0,1035.7,9.7,7.2,,,,,,,,,,,,-20.2,,,,,,,,,,,,,,
212,홍천,2001-01-06,-7.1,-15.8,730,1.2,1430,,,,,2.3,50,130,1.7,50,130,0.3,259,50,-15.6,21,1450,55.8,1.8,1017.0,1039.4,740,1032.0,2350,1035.5,9.7,6.2,,,,,,,,,,,,-18.9,,,,,,,,,,,,0.5,,
212,홍천,2001-01-07,-0.3,-2.9,0,0.6,1530,,,,23.0,5.3,90,310,3.9,70,310,1.0,864,50,-3.6,54,50,79.0,4.7,1003.5,1032.1,0,1015.9,1550,1021.3,9.7,0.0,,,,17.2,2230,17.2,2230,17.2,,,,-3.6,,,,,,,,,,,,22.5,{눈}0635-{눈}{강도1}0900-{눈}{강도1}1200-{눈}{강도0}1500-{눈}{강도1}1800-{눈}{강도0}2100-2240.,
212,홍천,2001-01-08,-1.1,-6.2,850,5.7,1250,,,,,4.8,70,1600,3.6,70,1520,0.5,432,50,-4.4,58,1250,79.1,4.4,1007.8,1027.4,1020,1020.6,0,1025.8,9.7,3.4,,,,,,17.2,0,,,,,-9.3,,,,,,,,,,,,,,
212,홍천,2001-01-09,-1.1,-4.3,0,1.8,1410,,,,6.5,7.0,270,1900,5.0,250,2100,0.8,691,250,-4.0,64,2140,80.9,4.6,1000.6,1026.9,0,1013.5,1450,1018.4,9.7,0.0,,,,6.0,1500,18.0,1500,6.0,,,,-9.7,,,,,,,,,,,,6.5,{눈}0910-{눈}{강도1}1200-{눈}{강도0}1500-1620.,
212,홍천,2001-01-10,-8.3,-14.7,740,0.5,1420,,,,,3.9,250,30,2.4,250,1550,0.6,518,250,-11.7,41,1420,77.8,2.5,1001.5,1024.0,900,1015.1,2400,1019.9,9.7,7.5,,,,,,16.8,0,,,,,-19.5,,,,,,,,,,,,0.5,,
212,홍천,2001-01-11,-8.5,-15.4,2350,-3.3,1240,,,,0.5,8.7,270,1350,6.9,270,1210,1.9,1642,270,-15.5,37,1340,59.0,1.9,1001.3,1024.9,2400,1014.9,140,1019.7,9.8,7.2,,,,0.2,350,17.0,350,0.2,,,,-17.6,,,,,,,,,,,,,{눈}0220-{눈}{강도0}0300-0350.,
212,홍천,2001-01-12,-15.3,-23.1,810,-6.4,1350,,,,,5.9,290,1530,4.8,270,1610,0.9,778,70,-20.5,24,1540,68.3,1.2,1008.0,1030.2,1040,1025.0,1720,1027.0,9.8,6.7,,,,,,17.0,0,,,,,-24.6,,,,,,,,,,,,,,
212,홍천,2001-01-13,-13.5,-18.9,250,-4.6,1320,,,,,9.5,290,1450,5.6,320,1500,1.4,1210,250,-20.2,33,1640,59.1,1.2,1004.1,1026.5,110,1020.3,1420,1022.9,9.8,7.7,,,,,,17.0,0,,,,,-21.4,,,,,,,,,,,,,,
212,홍천,2001-01-14,-17.0,-24.3,750,-9.8,1430,,,,,10.1,250,1730,8.4,250,1720,1.4,1210,250,-24.3,27,1540,56.0,0.8,1007.2,1028.6,2400,1022.8,1700,1026.3,9.8,6.8,,,,,,17.0,0,,,,,-26.7,,,,,,,,,,,,,,
212,홍천,2001-01-15,-18.7,-25.8,750,-9.0,1350,,,,,4.8,270,1550,3.5,270,1600,0.8,691,180,-24.8,30,1540,60.8,0.8,1012.2,1033.5,1020,1028.6,0,1031.5,9.8,7.7,,,,,,17.0,0,,,,,-29.6,,,,,,,,,,,,,,
212,홍천,2001-01-16,-18.7,-26.7,750,-8.1,1450,,,,,3.8,250,1540,3.0,250,1510,0.6,518,90,-23.8,34,1420,66.0,0.9,1014.1,1035.4,1030,1031.2,1510,1033.5,9.9,7.8,,,,,,17.0,0,,,,,-28.5,,,,,,,,,,,,,,
212,홍천,2001-01-17,-13.5,-23.9,740,-4.1,1420,,,,0.0,2.2,180,1820,1.2,50,1410,0.2,173,70,-19.1,24,1830,65.1,1.5,1014.1,1037.2,920,1029.6,2400,1033.1,9.9,6.1,,,,0.2,2400,17.2,2400,0.2,,,,-25.6,,,,,,,,,,,,0.1,{눈}2120-{눈}{강도0}2400-,
212,홍천,2001-01-18,-4.2,-8.2,2330,3.3,1440,,,,0.1,4.0,230,1530,3.0,200,1530,0.2,173,50,-7.5,54,1450,78.6,3.5,1012.1,1034.1,2350,1028.6,1440,1030.4,9.9,0.0,,,,0.3,250,17.5,250,0.3,,,,-12.4,,,,,,,,,,,,0.0,-{눈}-{눈}{강도0}0300-{눈}{강도0}0600-{눈}{강도0}0900-1030.,
