지점 번호,지점명,시간,평균 기온,최저 기온,최저 기온 시각,최고 기온,최대 기온 시각,10분 최다강수량 시각,1시간 최다강수량,1시간 최다 강수량 시각,일강수량,최대 순간풍속,최대 순간 풍속 풍향,최대 순간풍속 시각,최대 풍속,최대 풍속 풍향,최대 풍속 시각,평균 풍속,풍정합,최대 풍향,평균 이슬점온도,최소 상대습도,평균 상대습도 시각,평균 상대습도,평균 증기압,평균 현지기압,최고 해면 기압,최고 해면기압 시각,최저 해면기압,최저 해면기압 시각,평균 해면기압,가조시간,합계 일조 시간,1시간 최다 일사량 시각,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심신적설 시각,일 최심적설,일 최심적설 시각,합계 3시간 신적설,평균 전운량,평균 중하층운량,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,합계 대형증발량,합계 소형증발량,9-9강수,일기현상,안개 계속 시간
277,영덕,2001-01-01,-0.9,-6.6,705,4.2,1502,,,,,10.2,270,450,8.6,270,310,3.4,2938,230,-15.0,17,1530,35.3,1.9,1012.3,1021.8,720,1012.4,2330,1017.5,9.7,7.7,,,,,,,,,,,,-9.4,,,,,,,,,,,,,,
277,영덕,2001-01-02,1.3,-2.7,2400,5.1,1140,,,,,25.6,270,1334,18.2,250,1350,6.8,5875,250,-8.9,31,1330,47.4,3.2,1009.6,1020.3,2350,1011.7,910,1014.8,9.7,7.4,,,,,,,,,,,,-5.2,,,,,,,,,,,,,{폭풍}0830.  {폭풍}0930-0940.  {폭풍}1210.  {폭풍}1300-1310.  {폭풍}1350.  {폭풍}1440. {폭풍}1540.{황사}1050-{황사}{강도0}1200-{황사}{강도0}1500-{황사}{강도0}1800-{황사}{강도0}2100-2110.,
277,영덕,2001-01-03,-3.7,-7.0,808,-0.4,1458,,,,,16.6,290,1342,13.0,270,1400,5.8,5011,270,-16.6,27,1240,35.8,1.7,1017.5,1024.1,928,1020.3,0,1022.8,9.7,7.9,,,,,,,,,,,,-9.9,,,,,,,,,,,,,,
277,영덕,2001-01-04,-4.6,-7.2,750,-0.2,1510,,,,,15.2,290,416,9.8,270,2300,4.6,3974,270,-18.8,18,1540,32.6,1.4,1021.6,1030.1,2340,1022.6,110,1027.0,9.7,8.1,,,,,,,,,,,,-10.1,,,,,,,,,,,,,,
277,영덕,2001-01-05,-3.4,-7.7,710,1.7,1512,,,,,12.3,270,1147,8.8,270,1120,3.9,3370,250,-16.8,23,1010,34.8,1.7,1027.3,1034.6,2050,1029.9,0,1032.7,9.8,7.8,,,,,,,,,,,,-11.0,,,,,,,,,,,,,,
277,영덕,2001-01-06,-0.5,-6.2,803,3.7,1210,,,,,7.8,250,155,5.4,250,210,1.9,1642,230,-9.0,24,1250,53.0,3.2,1029.9,1037.5,1000,1032.8,2400,1035.2,9.8,7.5,,,,,,,,,,,,-9.2,,,,,,,,,,,,7.0,,
277,영덕,2001-01-07,4.7,1.4,0,6.7,1925,,,,26.5,20.4,20,1952,15.2,20,2010,5.8,5011,70,2.0,59,20,82.9,7.1,1015.9,1032.8,0,1014.2,1910,1021.0,9.8,0.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,19.5,{비}0415-{비}{강도0}0600-{비}{강도1}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-{폭풍}1930.  {폭풍}1950.  {폭풍}2010.,
277,영덕,2001-01-08,3.8,2.0,2318,5.8,1232,,,,1.5,15.4,20,29,10.0,340,40,5.0,4320,360,-0.2,56,1540,75.1,6.0,1020.0,1027.8,1850,1017.1,20,1025.2,9.8,6.7,,,,,,,,,,,,-0.5,,,,,,,,,,,,3.0,,
277,영덕,2001-01-09,4.3,1.9,148,8.6,1441,,,,2.5,13.2,270,2112,10.3,270,2110,2.1,1814,270,1.4,60,2350,81.8,6.9,1011.9,1026.6,0,1011.0,1450,1017.0,9.8,0.4,,,,,,,,,,,,0.9,,,,,,,,,,,,1.0,,
277,영덕,2001-01-10,0.1,-2.6,714,4.4,1443,,,,,18.3,250,550,14.1,250,550,4.3,3715,270,-11.7,29,1630,41.4,2.5,1012.4,1020.3,1045,1015.1,2400,1017.6,9.8,8.2,,,,,,,,,,,,-5.3,,,,,,,,,,,,,{폭풍}0550.,
