,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,경기도,2001,-0.0477608852135418,-0.12484324007093915,-0.575675687598792,-0.8780079067303509,0.1601794623959968,-0.6317531270937906,-0.6684793708985955,-0.8130075412926209,-0.9317834073307367,-0.8646950803779443,-0.6049124026026846,-0.6049033150736609,-1.352128814814958,-1.35616741650122,-1.7756961470340418,-1.3370638889133424,0.7297401581506917,1.0939948683980163,1.2598259184712632,0.5617187031962599,0.8168454213337234,0.0,0.0,0.3304150585208216,-1.0705251332155772,0.03756705031349873,0.5743915420052226,0.19843949009374084,0.2515426929377363,-0.22468045403088233,-0.3690170537371845,-0.6323175718510423,-0.46590988590791865,-0.22589207755014098,1.1350381546163333,2.7945472197520878,0.0,-0.9486832980505138,1.978387351134015,0.0
1,경상남도,2001,-0.2053461686595182,-0.06943550720157446,0.2397297357601015,0.0432327999714924,0.9275071306103438,-0.5129821096184093,-0.3101924617129344,-0.4730609014852617,-0.5587556990690612,-0.7448959373342665,-0.5786362437731091,-0.5786063735096976,-0.8210782767205633,-1.142929703013327,-2.3897688092914797,-0.9004781270695115,0.7727688275767172,0.23032639379302694,0.24554761880916703,0.820438621644885,0.8353580801642938,0.0,0.0,0.525989080532762,-0.0070128509043207166,-0.1298511216388688,-0.07245601614555776,-0.0551725875847622,-0.15897203025231033,-0.06688584151136147,-0.5201837809594275,,,,0.44434611731401646,-0.6721260333220703,0.0,-0.9486832980505138,-0.677820077476322,0.0
2,경상북도,2001,-0.2470311015163416,-0.14646576997117902,-0.8263110104329786,-0.7079019591523413,-0.9157166357326723,-0.5945406010709698,-0.22991297368605973,0.2573024247782463,0.4321498820635136,-0.03909704133532065,-0.04693816985664778,-0.04664757715512785,-1.0168906782468254,-0.19171891068653454,-0.952602068497667,-1.0318353255561794,-0.522827472937175,1.1560018358053958,0.6551892343327334,-0.6680409091699349,-0.8065633967454081,0.0,0.0,-0.5740590863981867,-0.7313109185456627,-0.3453110298906105,-0.44263694081012706,-0.3732871590080901,-0.49115181834087923,-0.5658173782397476,-0.9152328281002049,-1.0347387066967322,-1.4611290498895224,-1.1826167785710722,0.3563578424121918,-0.40545886000867354,0.0,-0.9486832980505138,0.04660013032649718,0.0
3,충청남도,2001,3.190786060886555,3.346248512976944,-0.1327314251080375,-0.7110101336056053,1.0016846193901998,-0.7455321089062447,-0.6816219047024897,-0.9043332876324397,-0.21367860054657783,-0.33493240048854445,-0.3333483010990211,-0.3335280050547108,-0.9633575880015238,-1.3769794173376386,-1.9641292015304272,-1.0343609195987817,1.0004662157967086,0.907973966175091,3.482277103625976,1.184158506996361,1.3854984133367731,0.0,0.0,1.150146174094783,-0.6235934050445282,0.19625036112052505,0.11941786627220119,0.021057632295478287,-0.15004779713948552,-0.07139425901191936,-0.5080904427816446,,,,1.3854704038694747,2.5278800464386912,0.0,-0.9486832980505138,0.04660013032649718,0.0
4,충청북도,2001,-0.6025428290843741,-0.6755420484676735,-0.9617161616235801,-1.220395524003657,-0.43601900260649756,-0.5046749445986117,-0.4267211473225802,-0.059643982301520085,0.18355885301949781,0.14747771871850182,0.09442756464646893,0.0946402045567467,-1.6084941041346819,-1.1115411115879084,-1.836745594137897,-1.5645252023753342,-1.4253877380734417,1.5457599166525684,1.1303881814438617,0.985918569483779,0.9205861698748221,0.0,0.0,-0.27046512689990304,-0.9965579947812201,,,,,,,,,,1.2254145310685696,2.5278800464386912,0.0,-0.9486832980505138,0.04660013032649718,0.0
5,제주도,2001,0.045939229139572976,0.3055802457557109,1.9287376388635349,2.0803081353957023,0.6935627429200381,-1.189998305423308,-0.8465794789896537,-0.6406332720892295,2.8489600539817763,2.615387323462857,3.209072051510209,3.210370292963725,0.7618004631019042,0.41455855630224475,-2.38096095398344,0.5934370574018303,0.9411628166732577,2.8656225086129514,0.5544688575850939,1.2677384806510317,1.026422691113718,0.0,0.0,1.640641021938217,1.772599787428225,1.244433698561434,1.4189273426470266,1.3660812234517015,1.373021320783006,1.2292841898989844,1.0375893430657086,0.9791634904551348,1.428037336038424,0.8298400816374468,-2.115433400110285,-0.9387932066354671,0.0,-0.9486832980505138,-0.677820077476322,0.0
6,전라남도,2001,4.366054809215838,3.5962590149484677,0.7721866135487779,0.6684357480327063,0.5151540097533939,-1.330037906074795,-1.175903338709796,-0.9657961830705355,1.4949385428608397,1.8135533297013693,1.5787302395594354,1.578707137416325,-0.1997731987212781,-0.49858625791391203,-2.1265554903985238,-0.3166412125631637,0.9289689632535881,2.8213318176073656,2.3347804968266557,1.6503583600450213,1.8940725880028888,0.0,0.0,1.0485564029011991,0.3243969992679886,0.14311328915303428,0.024934515081641143,0.20870125046223212,0.29765123068734123,0.2509575922779592,0.21524234697674713,0.2659438898580895,0.1631379013943122,0.24309061902874832,-0.5234036062098404,-0.9387932066354671,0.0,-0.9486832980505138,-0.677820077476322,0.0
7,전라북도,2001,-0.3406752253619254,-0.37688085422061024,-0.1909284814936841,-0.5972890078951043,0.7873389661935627,-0.6724358198971894,-0.7989529846714274,-0.8227133194943113,-0.18794629316763986,-0.11619516551445914,-0.3874771882879469,-0.38749244750869033,-0.8358761077889797,-1.1804595405871974,-1.5095337694441973,-0.8871548668298833,-0.520236122754055,0.11327242470728545,1.646342422966625,0.6574786730116591,0.919887578975554,0.0,0.0,0.36195372640004925,-0.7960463192123277,0.762560525376795,0.6020097523532335,0.8610560167450896,1.0472868121648176,1.1218335728023634,0.9038067894740306,,,,1.134924435494885,1.7278785264985006,0.0,-0.9486832980505138,0.04660013032649718,0.0
8,강원도,2001,-0.5086187527011353,-0.5424283487693218,-1.2280000262859099,-1.1346099090935247,-1.351354329035084,-0.20895752878157056,0.12450399787576283,0.7167470629610371,-0.5400513768951081,-0.6147000244800912,-0.21904701019036743,-0.2189242984789209,-1.4071457647045864,-0.6001117795585448,-0.8437700063476985,-1.3804725365205925,-1.662566316321596,3.1756573456504786,-0.2469970331424751,-0.5451909478935979,-0.6534264500353341,0.0,0.0,-1.3352379794311484,-1.1484972605330137,-1.1620205469799818,-1.1955965702979996,-1.0525179643512863,-1.0494121786210617,-1.0392012157983104,-0.903643379013166,-0.7787341901096305,-0.36756318169842594,-0.21130150476768553,0.6333776222599145,0.3945426599315169,0.0,-0.9486832980505138,1.2539671433311959,0.0
9,충청북도,2002,-0.6550059346409134,-0.7336525975745682,-1.4073762867456698,-1.1495291464692021,-1.4843280212959709,-0.40626769785788447,-0.7107948250714541,-0.5574431481659369,0.19033475841081668,0.03972937704608167,-0.18620181165339808,-0.1861160592510651,-1.0560417442471217,-0.0893648082123456,0.15360950909652546,-1.096237973642572,-1.482257369119504,0.16389035728496293,0.17537874031536524,-0.9822008101432658,-1.02475662094969,0.0,0.0,-1.6677652385925485,-0.9568418550240241,,,,,,,,,,0.580096423224068,0.3945426599315169,-0.8897565210026094,-0.9486832980505138,-0.43634667487538226,0.0
10,전라남도,2002,2.3768800481622927,2.029977005299841,0.4348284390719842,0.3758867566355398,0.33284679413774143,-0.25616751330503545,-0.5896932602529418,-0.4511191612354621,1.327355882736254,1.5486382340105307,1.0077868455625154,1.008209373235993,0.23103528263141573,0.14868159011334073,-0.5195151045074088,0.09737581084936554,0.9426260790836117,0.7206876156383137,1.4286414748603848,1.131238523677326,1.2971266645795418,0.0,0.0,-0.060390173895669835,0.28911495434563006,-0.10728606368006977,-0.11606371669504761,-0.2039681129279323,-0.17830786866343556,0.049581610586380505,-0.028136083851051298,-0.0080258559631977,0.13777805942834198,0.36242066071382056,-0.2712504075854487,-0.6721260333220703,-0.8897565210026094,-0.9486832980505138,-0.677820077476322,0.0
11,경기도,2002,-0.2895278967323644,-0.33498720253889547,-0.9465202635673311,-0.8529204986432782,-0.633197156727661,-0.6831667086118175,-1.0665530515833965,-0.927533965779415,-1.1844682125486736,-1.013085340400488,-0.9340212919431188,-0.9342862936161197,-0.9226655908321183,-0.5219814813365822,-0.3024447240251003,-0.9582247825227931,0.6756369685163155,0.16389035728512028,0.25157407215254807,-0.14892107280223377,-0.068851407119833,0.0,0.0,-1.4066113560882672,-0.8454531017134014,-1.0368208705634312,-0.5957484227394463,-0.9288881846737116,-0.8193652806015148,-1.456981237516657,-1.1989223861872615,-1.3042171452094715,-0.8221847388932534,-0.40306331847994314,0.680768170804743,0.9278770065583104,-0.8897565210026094,-0.9486832980505138,-0.43634667487538226,0.0
12,경상남도,2002,-0.15229516277390348,-0.2539027154129959,0.022945700723568635,-0.12272151458679895,0.7816330055181903,-0.040754460155891375,-0.27327442516169453,-0.22797945213366416,-0.8123227836348272,-0.7732507640901669,-0.8285882046394466,-0.8287790851200108,-0.43641619969141426,-0.5808350902592405,-1.0453322701626335,-0.5492627055199407,0.7709303696765247,0.4296345033173763,1.0098591145762388,0.6339586804254211,0.6030766061581325,0.0,0.0,-0.19785762845620627,-0.2137286833590535,-0.47778975726161316,-0.3006696490212262,-0.26773762378928717,-0.26457545542076666,-0.5297500382352872,-0.4929737700594214,,,,0.5646799009930781,0.3945426599315169,-0.8897565210026094,-0.9486832980505138,-0.677820077476322,0.0
13,경상북도,2002,-0.3288612282728861,-0.2782280615507658,-1.2062731252352663,-0.9149951827242102,-1.5438684805172573,-0.614112610700038,-0.8484933710736636,-0.5344868727671557,0.03618291075830919,-0.11792345971672298,-0.12813150064003667,-0.12807188304295472,-1.1350287345450947,0.06587224720684122,-0.4168092202904393,-1.1626400503460261,-0.5834440562751003,0.5536484381322927,0.0034938101737136107,-0.7050008975197382,-0.8160525897937786,0.0,0.0,-1.1560160710913763,-0.8315190778910236,-0.6291940171141928,-0.6567992035087383,-0.6107736132503863,-0.6076626395361243,-0.5307519087909652,-0.8063927845001966,-0.7832254974181753,-1.0504233165869832,-0.9225919279123337,0.2679450161236283,-0.6721260333220703,-0.8897565210026094,-0.9486832980505138,-0.677820077476322,0.0
