,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,경기도,2001,0.17517691608941494,0.10575528507327564,-0.549965934616142,-0.7104656944484454,0.200943875986643,-0.2273032086578221,-0.42239124330205446,-0.8630957140363421,-1.2188052650397823,-0.9389410161904164,-0.8357209598759434,-0.8357608585066397,-1.0171627232680787,-1.1699377213654802,-1.4954171681780157,-0.9611134690191423,0.6131192491064255,0.9309763444575718,1.1562330443486128,0.3590470179982662,0.599632552664707,2.2378528077207354,1.6857922436647315,0.009217329898986068,-0.8727384054873623,-0.24437983455580736,0.09814125184872745,-0.27823226815694646,-0.2853178976071611,-0.5046899435613572,-0.6283851219782869,-0.6824484454092515,-0.6393310499259482,-0.47122788233562496,0.8537669506860878,1.0743111527008513,0.29584237949787645,-1.3215652286078605,1.978387351134015,0.0
1,경상남도,2001,-0.5902798873484157,-0.22460294291706967,0.6173688923584563,0.20548460003048494,1.5848841046777264,0.2950600690400165,0.3458947009298205,-0.3980576647357684,-1.0451911788250512,-1.0587475960315287,-0.8435813513617505,-0.843585475294665,-0.4576564275954109,-0.9668248245756844,-2.0215114078104075,-0.547780313579994,0.7363217323756697,-0.7256568994494668,0.44588250326728157,0.5547122716104447,0.6772261873215646,-0.3821992036915758,-0.27554143402821557,1.0519621632335334,0.10505223325555314,0.4461744574414184,0.3914659772306265,0.36590276632360824,0.39700008450926455,0.28693043905831306,-0.29263378516138255,,,,0.5416323701830074,0.43253925012671823,0.29584237949787645,-1.3215652286078605,-0.677820077476322,0.0
2,경상북도,2001,3.504793022086638,3.472826605535134,-0.43790723096947237,-0.5661167710189992,0.07273568201152876,-1.8768652222284745,-1.7542500986107707,-1.2025729812818384,0.31334759915959387,-0.19394463847474175,-0.17822844494907514,-0.17824308169835337,-0.9749991458366845,-0.6539371389135284,-1.571181954915978,-1.0304536062830107,-0.6148450903812487,0.34493813403693263,2.528651426609513,-1.0715019281736242,-1.011214025992476,0.9662542315152933,0.24222725931420402,0.46754474752904795,-0.5308927945979693,0.5358836439000846,0.2719633113342923,0.1614568815276504,0.059617761248742886,-0.21936084591633986,-0.5209686978670707,-0.42958770586542105,-0.7927053614842402,-0.8905960336998158,0.6383638417486037,0.1651342907208295,0.29584237949787645,-1.3215652286078605,0.04660013032649718,0.0
3,충청남도,2001,0.7271554259095295,0.7080941063032293,-0.11924029247426918,-0.4606954648492983,0.7692374998426109,-0.003678120708279604,-0.6888048980533594,-1.409468402897383,-0.47197958250417077,-0.41304668357568,-0.4855242787049596,-0.48555642885909955,-0.31227793889530514,-0.3854597666983108,-0.9544084450784633,-0.4723959195544375,0.9828111668263018,0.19798053998643625,4.935237531781976,0.21509840267334365,0.41980049655934637,0.21332320643178837,-0.23508313846483694,0.35855466411877995,-0.35015073328654495,-0.20356027795588325,-0.43786995431286235,-0.532180156548186,-0.6498922290110679,-0.898069010560719,-1.0026173425724634,,,,0.8602775566107496,1.1277921445820291,0.29584237949787645,-1.3215652286078605,0.04660013032649718,0.0
4,충청북도,2001,1.5966627326597735,1.504666348224575,-0.6492752408515482,-0.9618142167773674,0.21645370619411422,-1.534924158054967,-1.671454601378857,-1.484676652763927,-0.07108956551576036,0.06469690461421922,-0.12755815272651636,-0.12728779348469052,-1.4090023043213564,-1.1339716224471839,-2.2510298329374643,-1.4570073320979429,-1.3512665154740073,0.41662476528100834,2.1287414344275297,1.4601109299206476,1.3125613020629001,0.759116001907168,0.2531461246228746,0.051562632444114076,-0.8732465557148652,,,,,,,,,,1.129136773308412,1.5556400796314511,0.29584237949787645,-1.3215652286078605,0.04660013032649718,0.0
5,제주도,2001,-1.3638026212755807,-1.5037995016256136,2.1518863647772153,2.321640033710683,0.5690022306005844,-0.6796232469533223,-0.22491082671206503,-0.23025802113000465,2.321751234565049,2.5372081662998722,2.560228009645159,2.5608748329541067,1.5310571041401237,1.1963535886261412,-0.31344928637526787,1.2632789427299336,1.0574506340409515,-2.1448281773604694,-0.3490156048715558,0.8379621545800882,0.6503858359607686,-0.5876934790964615,-0.40829013874821696,1.8253383274853259,2.098794596453775,2.015334515978935,2.0240106609217814,1.9085122157957937,1.8024240609571935,1.5602607386245206,1.5725639059960597,1.2907947080905662,1.6132241496624835,1.0953626649072,-2.2016661713552437,-1.7067004251203919,0.29584237949787645,-1.3215652286078605,-0.677820077476322,0.0
6,전라남도,2001,1.2041207821788347,1.3715007758669033,0.4754498857463005,0.6586878054548743,-0.05111658884030137,-0.9337852151115834,-0.9500100322886041,-1.129722044070975,1.6073968005606758,1.8714455751773664,1.5100166012828813,1.5100847152995605,0.3913707483559207,0.34696787090076336,-0.24914751463248294,0.223233628476286,0.9680827210860841,-1.2836285136196925,2.1209596073371344,1.0150380174715061,1.2303042201816559,-0.4282886340323859,-0.3715689548232225,0.5905767514999497,0.36389570348300887,0.46461363645724796,0.2652743942724801,0.32923300443361336,0.3116473922814156,0.17255182864178323,0.31968483915416407,0.20840113451657113,0.22563000333747235,0.21886034005778537,-0.7266641181025773,-1.4392954657145032,0.29584237949787645,-1.3215652286078605,-0.677820077476322,0.0
7,전라북도,2001,1.0134959582808993,0.942411709381072,-0.20072958381371844,-0.39771818743220805,0.6616770674440198,0.26717558205782715,-0.42992717959767307,-0.7640774537244783,-0.36546832628369874,-0.2196398809172319,-0.613458414320948,-0.6133861840263151,-0.07616575305263255,-0.29094016374395026,-0.18178528782178638,-0.27630891909423216,-0.4510212986329862,-0.4374702412560782,1.0216686895343892,0.37286989827780725,0.3164557828860795,0.6614181521146717,-0.0050070480321292,0.42648625875665436,-0.591796805618548,0.9053240906446276,0.6640505705148093,0.7965440981278756,0.8771404505225545,0.7939935095283609,0.5188402902821512,,,,0.7415227876082189,0.9673491689384958,0.29584237949787645,-1.3215652286078605,0.04660013032649718,0.0
8,강원도,2001,-0.018674280004254154,-0.1043503957577176,-1.1936575111156265,-1.045961001767619,-0.9987390896591356,-1.6365195304225766,-1.4202343117026253,-0.6469856681400198,-0.4514819439477929,-0.5819259624822157,-0.13441813075049308,-0.13429287472484558,-1.3302640399458798,-0.8152459613084339,-1.0993306571393349,-1.2853848651866837,-1.755970382773211,1.20876204052849,0.08570986760232259,-0.18314354469079097,-0.3986089614999282,3.9434552935812976,4.878585447762685,-1.0479545262035264,-1.0257115514253057,-0.806375982778581,-0.9600544057426509,-0.9505547352646944,-1.0165647091914694,-1.209407279400315,-1.1833199722400054,-1.2146914005405065,-0.7491343579152173,-0.6957894818835821,0.6355982746301649,0.272096274483185,0.29584237949787645,-1.3215652286078605,1.2539671433311959,0.0
9,충청북도,2002,1.720071469146589,1.585372755714073,-1.2041290161894054,-1.1407450473475937,-0.9980188189064629,-0.8292538760659789,0.14532097898044066,0.0366656061338398,0.37036996161242947,0.23714994583890445,-0.03692329156124322,-0.03684499948606864,-1.18688318680148,-0.6947334675416235,-1.100266512083781,-1.3739103870018876,-1.4457137080839781,0.6209316643267218,0.6838235134148218,-3.047202700130518,-3.2519585523171055,-0.16807416871968214,-0.28915751904111153,-1.1277152433941773,-1.0246155411306934,,,,,,,,,,0.7369793559136398,1.2882351202255622,0.29584237949787645,0.47198758164566434,-0.43634667487538226,0.0
