,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,경기도,2001,-0.4548213747440415,-0.40292498562155943,-0.5712976727850132,-0.5251127092237198,-0.26013487227913057,-0.039231440768250705,-0.26819244849238877,-0.6051834527534685,-0.9348551455188243,-0.7845106042016172,-0.6138404294872513,-0.6150968658160265,-0.7285268628038881,-0.7539845398103651,-0.7677302588496985,-0.6099479713633822,0.3481252919185642,0.3896578403380347,0.698093282208249,0.16271703211436608,0.33582558238947635,2.1715192698774866,4.668746556609279,-0.12372460890880112,-0.8701594642861598,-0.2560007218913543,0.012502176522754758,-0.2501504695474389,-0.24774571246398697,-0.14556616840353234,-0.2229005416064961,-0.2124191941117768,-0.09515850465206678,0.1857864125298955,0.7681992737714404,0.6666666666666666,0.0,-1.0,2.5,0.0
1,충청북도,2001,0.5271653829762907,0.5412866650234163,-0.5097159337483356,-0.6409716068554286,-0.12093645662232605,-0.9212119331684203,-1.1640378061177516,-1.040904930413867,0.4330260019134035,0.8140070611212673,0.5590851714597157,0.5589316813075887,-0.9845225681744116,-0.6744213689950388,-1.2490863679352786,-1.028590605114252,-0.8601705371679735,-0.025625619324715992,1.4474982477830223,1.0428952220984824,0.8402263679316853,1.4511184961063432,1.6517648255071447,0.027311630841996934,-0.7040633737761637,,,,,,,,,,1.1468640447167255,1.0476190476190477,0.0,-1.0,0.5,0.0
2,강원도,2001,-0.5068550105501679,-0.44203434393229807,-1.1101595222853367,-0.8403597059922567,-1.0774293417599334,-0.9897372474712183,-0.9410839373370669,-0.4005900402535743,0.038134630400567485,-0.1666374539900326,0.52330831905113,0.522934671116226,-1.0010211030794605,-0.3916235201085041,-0.5462450980235156,-0.8954125792999135,-1.1180001002214666,0.6299741570973341,-0.07760104715691894,-0.2832600003651404,-0.35427519544552394,3.324835077625119,8.36047119372078,-0.9018345556102395,-1.0265297761123016,-0.7214762678216929,-0.8880566039253545,-0.798008030539136,-0.8464549815686441,-0.8022790907057746,-0.7107746825731565,-0.8118281296162109,-0.1347150259067349,-0.06311174984236825,0.34039628940417416,-0.047619047619047616,0.0,-1.0,1.75,0.0
3,전라북도,2001,-0.33306308272786805,-0.27770930901322816,0.04635336588361449,0.0676602141147829,0.35833673204698996,0.29429078332726727,-0.2739267173827461,-0.44448603685373383,0.06624800889625845,0.3755307466402435,-0.24733330639355908,-0.24820029261799453,0.3093419273184638,0.30618207388759555,0.1850818281888609,0.07411307474718246,-0.3135335335240849,-0.7667515034658149,0.580439667748665,0.10940609424351769,0.08196627967140194,1.4474905581497517,0.9968327252542544,0.41191856269480853,-0.1996220585890392,0.7882873127594331,0.6047009504608007,0.6767089630380846,0.7434986967056821,0.8013862292778297,0.6343153384412117,,,,0.4530634718185694,0.47619047619047616,0.0,-1.0,0.5,0.0
4,전라남도,2001,-0.5601151683349445,-0.4492646454687372,0.9131951484962344,1.405209422672123,0.09202303301636953,-0.5255872439748657,-0.6926889651885375,-0.7907965781739236,2.5116656939183253,3.723589653704587,3.0692220347011148,3.07035800725958,0.7657996888067579,0.9129782511317392,-0.030563744547229488,0.5457256772714135,0.5538309642625597,-1.4849901193438821,1.3959003702994723,0.6340258886677761,0.7140685705063067,0.005952085710034494,-0.12024778782027949,0.658600748473701,1.309226946130786,0.6018227756722645,0.4342457885229727,0.45656995391097244,0.45091190939585335,0.47475703553112425,0.5916334505557107,0.7802214734434189,0.9086857206529647,0.6612346556433092,-2.2840236686390583,-1.6666666666666667,0.0,-1.0,-0.25,0.0
5,경상남도,2001,0.33119211699772366,0.20672089392818996,0.8838052686916789,0.7882000470834305,1.1466559234888416,0.3130986600060678,0.2945068398074441,-0.20238449934692637,-0.6677098134541797,-0.839096577108947,-0.5537839794431465,-0.5549417527415167,-0.08021675476711547,-0.6105185845092805,-1.1802234310089812,-0.18931534788739743,0.40978806476196084,-1.0029646750923318,0.24130429366812806,0.3040275318131224,0.41500397173333664,0.6800257923714101,0.8096370334257827,0.9190160756622562,0.8308097576723984,0.45628947843349726,0.38813283892171246,0.32250777082457355,0.3631260647286404,0.41898679137162975,0.025182607141162057,,,,0.11455175249684679,0.047619047619047616,0.0,-1.0,-0.25,0.0
6,경상북도,2001,4.467543941709024,5.010927614822118,-0.19378863273254415,-0.10696898883942221,-0.10323251829246925,-1.151848608338413,-1.2059923913808928,-0.7722291045367503,0.8908464568982591,0.482234519368005,0.462789237294846,0.4622294096634822,-0.5815431689751828,-0.21981471796039598,-0.8886829591219254,-0.6345260900736136,-0.4216322762178338,-0.09413684997984507,1.7680297348219054,-1.0595092472568552,-0.8318857373649804,1.2336689648330939,0.9775059531462797,0.4039911902696277,-0.10184821002440385,0.49996390543223473,0.28223580642564683,0.19711922959591693,0.10862885247926042,0.07341620761379829,-0.07983244369089428,0.13514990828145806,-0.15766895091648414,-0.24554115440192512,0.20531498944111343,-0.23809523809523808,0.0,-1.0,0.5,0.0
7,충청남도,2001,0.28668392112840024,0.20409169336948485,0.007628361971489398,-0.0975124445239457,0.3113853936604519,0.11160199859634448,-0.5423580938275875,-0.9608813356270863,-0.06676739356555808,0.11109998247239511,-0.051588688617853304,-0.05248719018995012,0.04332541983641412,0.2535703829012011,-0.300143073429967,-0.12441375316819375,0.5727123039772879,-0.20270080009475303,3.4918350629473123,0.05919887535829913,0.21576197497761493,1.3860423590099697,1.0067899888805454,0.29043306101105837,-0.0304332065458067,-0.13883775491788336,-0.3488063462353401,-0.4197317107356936,-0.5349378389283437,-0.5392074822977873,-0.5798608414872253,,,,0.6937308772590174,0.6666666666666666,0.0,-1.0,0.5,0.0
8,충청북도,2002,0.6032928996850541,0.5567332183058089,-0.6870482670492677,-0.5830637977290826,-0.6208085960117791,-0.4452426371214619,0.1818916033457884,0.18564167316579458,1.036114076093906,1.1072689485940375,0.7768990353571917,0.7766745348120779,-0.61432550731146,-0.17314886876355948,-0.5258814794233677,-0.8830769704775474,-0.9501277823266031,0.22944696249863458,0.46295705675998167,-2.4150378811278075,-2.265688926963592,0.2837160855116318,0.1703798442720925,-0.7140021214969753,-0.5949830819400918,,,,,,,,,,0.4330134303496658,0.9047619047619048,0.3333333333333333,0.5,0.0,0.0
9,경상북도,2002,5.139823505566123,4.948155451483033,-0.45768152755528485,-0.19309495308563113,-0.6734401956759397,-0.7847544494287059,-0.27893782969425307,0.5283322198960078,0.7969532316310967,0.4156296166462192,0.5439382665127855,0.5435449917449342,-0.5985785325647757,0.08505481635707289,-0.7100200168665808,-0.9474548836901386,-0.44095799398295,0.15144956144520721,0.3922196964579966,-0.927236046957441,-0.6292683196754981,0.32617429690987637,0.4328470901713596,-0.332630979096521,-0.11056351819565022,0.20564879985562118,0.005268772663733595,-0.00016489813417734953,-0.010576804748543648,0.03412819309304251,0.004622602597512985,0.28465445716017523,-0.03376232659201047,-0.15518968274309186,-0.3345028261581684,-0.2857142857142857,0.3333333333333333,0.5,-0.25,0.0
