,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,경기도,2001,0.07879001055223356,0.24186046511627907,0.373845340155711,0.055286596102563965,0.8461132333302239,0.08335208191166142,0.0,-0.0608253464634314,-1.0819590012330476,-0.9358339095029599,-0.629833248045737,-0.6332598012755661,-0.3618453731379532,-0.9310292530176405,-1.2811064081500416,-0.4091315281248536,0.08828117547375182,0.5583263598326547,0.9257294277569702,0.10626873997629137,0.1994509353252901,0.0,0.0,0.45663616717315325,-0.28140050288111346,0.2581479087803526,0.4700686947988208,0.12437128486511118,-0.005428629884741735,-0.3997674418604632,-0.540056022408963,-0.37307472903594086,-0.18492978936810384,-0.23489537282640954,0.5802853815117164,0.4,0.5,-1.0,2.5,0.0
1,경상남도,2001,1.2493844530425606,0.8690330477356181,0.47242961341189016,0.3960367763207184,0.6903112933113853,0.2059157005892132,0.1384082135338822,-0.08941815338322683,-0.7353575832305804,-0.9638981716217266,-0.7416682253709999,-0.7451341933642297,-0.215355439433836,-0.4676557439937218,-1.2834343031244808,-0.2897480963595188,0.20693539607989006,-0.8408368200836692,0.20372930157328084,0.0,0.053465400716888566,0.0,0.0,0.5037228257643395,0.2911485520405905,0.44151047918013014,0.3802747791952913,0.48331047096479385,0.443197162927094,0.4018604651162797,-0.14085634253701282,,,,0.02795524046734992,-0.2,0.5,-1.0,-0.25,0.0
2,경상북도,2001,4.2694336967991555,3.1539779681762545,-0.22881883371668835,-0.4995095702732643,0.3411120428170633,-1.186719125860141,-1.0692728613454399,-0.7788325602032558,0.5329839704069064,0.03455097180609946,0.20081382011963797,0.19692857249282963,-0.8216672108412657,-0.5520871434816392,-1.3316068701912007,-0.7656776809979012,-0.6281377483740813,0.044184100418440196,2.153439365869604,-0.5964716546963269,-0.5473864703897235,0.0,0.0,0.6682824814569231,-0.5473587735544206,0.9478349182900933,0.5618253189401387,0.4188385916781021,0.269835640728362,-0.01790697674418591,-0.4602374283046546,-0.23958927552766948,-0.3403961885656966,-0.1704980842911879,0.664322416365105,-0.1,0.5,-1.0,0.5,0.0
3,충청남도,2001,1.1586352444600774,0.838188494492044,0.6544273748170398,0.36704233452428375,0.930811515885582,0.1565552422008825,-0.36494577346345414,-0.6256647072141139,-0.1936652281134404,-0.02285472843204976,-0.10067371318663808,-0.10426720103178654,-0.02599557093257467,-0.31902650525020126,-1.3067627825491417,-0.12372399183460427,0.3119595531090244,-0.07765690376565998,3.5310899402921696,-0.3068126351021564,-0.13629937705785083,0.0,0.0,0.7072663817105204,0.34037907190119354,0.3844520358230973,0.0,-0.02514860539551611,-0.21515378844711233,-0.4768604651162795,-0.6053621448579419,,,,0.3191413858813246,-0.1,0.5,-1.0,0.5,0.0
4,충청북도,2001,0.9511079845233907,0.6090575275397797,-0.05779018708256934,-0.5370658515159963,0.6029172748636087,-1.0318803485911736,-1.081893076308361,-0.9323643650458494,0.15898581997533953,0.49124222171006976,0.00426885002911644,0.0014862378414466893,-1.1428268212215957,-1.0544289907307471,-2.1679452399854595,-1.078939805950133,-1.13523110505081,0.0789958158995823,1.6600840842218756,0.7053901401575904,0.6142957470289401,0.0,0.0,0.4483407558401161,-0.4931988981840862,,,,,,,,,,0.9880736914822684,0.7,0.5,-1.0,0.5,0.0
5,제주도,2001,0.12029546253957088,-0.3250917992656059,0.9901477226602418,1.9965216911750123,-0.4736378976572772,-0.34576352660790116,-0.02722866977028137,-0.17371678872434346,2.522772811344022,4.1167415687178375,3.892479751548412,3.8881865460807576,0.9523853298001718,1.2802990427420569,0.0545604806926215,0.8730697102836984,0.39729474942345794,-2.014058577405805,-0.202524820905196,0.6338470120633141,0.405158654153101,0.0,0.0,0.498226549129751,1.7003012684090477,1.3131751454159386,1.1763984298331722,1.0772748056698753,0.880195048762189,0.7772093023255827,0.7697478991596646,0.8830576155162598,1.2752006018054143,0.8885941644562296,-3.030690693563619,-1.0,0.5,-1.0,-0.25,0.0
6,전라남도,2001,4.785086176574041,4.726070991432069,0.05318507767432037,0.6612529002320187,-0.39231032019627565,-0.43391787384246594,-0.44205268992771196,-0.5654976854267787,1.635888233221775,2.939386955519709,2.352644562474636,2.3487298328967565,0.4194454837478645,0.7040707996181654,0.3013385749886443,0.3274493436358212,0.3246749602994326,-1.3142378959951715,1.4127574987115323,0.35255560979011163,0.41221805711367265,0.0,0.0,0.01839107586714361,0.4026218656228811,0.057889391561257234,-0.12782139352306396,-0.027663465935072476,-0.02022778421878419,-0.041511627906975976,0.1535014005602226,0.31099932583104,0.39017051153460347,0.49174771588564375,-1.4349837641569994,-0.9,0.5,-1.0,-0.25,0.0
7,전라북도,2001,0.9293000351741119,0.6134638922888617,0.28570374288139305,0.10125699699439486,0.6774537511516895,0.05407122037888224,-0.32607261071369126,-0.3603714235709133,-0.09610049321824854,0.16359376200353415,-0.46759153711774953,-0.47071981407356117,0.06449977742558455,-0.2729924793248358,-0.5476001454757482,-0.03751623883279966,-0.5708241446840554,-0.5998326359832344,0.6479860181917539,0.16902586988355142,-0.007916746472578277,0.0,0.0,0.402013376701544,-0.16959400304770478,1.294063336718676,0.8974484789008891,1.099679926840427,1.1112732728636685,1.0500000000000043,0.6655462184873921,,,,0.34712109969886606,0.2,0.5,-1.0,0.5,0.0
8,강원도,2001,-0.43264157580021106,-0.7148102815177478,-0.589955843101564,-0.653043618701719,-0.05774092363117403,-1.1206820036922518,-0.8545944918422251,-0.3453067070439134,-0.33076448828606725,-0.5091226857186767,0.2436801891620039,0.2398709653050397,-0.8388528519186498,-0.5198633253338834,-0.8280088927003171,-0.8096293288866544,-1.3473180366872597,0.7625104602510481,0.23824627614726668,-0.14629384282825406,-0.2760737315420309,0.0,0.0,-0.3621617285021025,-0.7677803892375862,-0.053919305696614885,-0.22358521426235567,-0.12315195854290466,-0.2692764100115939,-0.43616279069767533,-0.580498866213151,-0.5750142612664005,-0.26153460381143395,-0.17624521072797014,0.40915881758120715,-0.1,0.5,-1.0,1.75,0.0
9,충청북도,2002,0.6345409778403095,0.48959608323133413,-1.3025866840506313,-1.1783352175814092,-0.9546963156205652,-0.6220053956334793,0.17031609412519277,0.1901524262475658,0.4008168927250307,0.5684105400629972,0.29419491450653784,0.2907838746298296,-1.0040233420541405,-0.08821404037790934,-0.5403999450928131,-1.0812393858396736,-1.1849435213709651,0.22895397489541858,0.30487126395907116,-3.4937591520814495,-3.2987659725832406,0.0,0.0,-0.8350455046015461,-1.1844685179015109,,,,,,,,,,0.03868569210077845,0.5,0.5,0.5,0.0,0.0
