,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,전라남도,2014,0.6382009752091976,0.6913360083221876,-0.3622522623261772,-0.4410120381046568,-0.21776281427018457,0.012607317705923209,-0.7414227105706556,-1.088201890934285,-0.19582186683282354,-0.10507344327295558,-0.3189113711950035,-0.31796607929409365,-0.6315617805789239,-1.5147512504515828,-0.33133340502097397,-0.6183955001802273,-1.2521927050691097,-0.5560814977805612,0.7457203243330475,0.6629204180079259,0.6889285876286689,0.032080891417850525,-0.04049266143687101,-0.501892791579259,-0.6277322259662481,-0.2794326000340088,-0.36716763154362664,-0.34859008915612777,-0.369809794987115,-0.4314353014036314,-0.16080907197185912,0.48648124930646536,-0.004394477765027349,-0.6942192282795888,0.6341070917420254,0.8333333333333334,0.0,0.0,0.0,0.0
1,제주도,2014,-0.43080210109449446,-0.4452370337345817,0.6373141406041881,0.5510271663154175,0.7070324549832925,-0.5304732146252328,0.06479799614543262,-0.029661245464140364,1.0089205046990988,1.234027214562491,0.9227957043844746,0.9224387794189277,0.3483110486266426,-0.027767807863560427,-1.0262739605090243,0.45064141432487187,-0.7540476664993133,0.4377361220030537,0.17279783868962498,0.6277758927215645,0.5907840939296055,-0.664920886292473,-0.37103601729654107,0.5087181493843751,0.4883463645839438,0.9426452486751059,0.8309704692005396,0.9409599834128122,0.6768531172014163,0.9568961966263106,2.585464678695005,2.5753480923034697,1.3716044000195717,0.5014536956784122,-0.39767634960438636,-0.16666666666666666,0.0,0.0,0.0,0.0
2,전라남도,2015,0.5384996367629752,0.5011145786892555,-0.4495580997430514,-0.478101351402766,-0.4310952507480472,0.1484619576901699,-0.21471397960588157,-0.5158931408801559,-0.016317911971891235,0.10507344327295558,-0.19956840742339216,-0.20014828050427064,-0.6808074793586119,-1.2692854243984115,-0.022808821146766047,-0.7714966706810367,-0.7542312715706768,-0.5709192102999414,0.6316721041020001,0.2400441016954025,0.22427362335439358,1.8180216783625633,1.7253394873101324,-0.5285990904327124,-0.5496313365232695,-0.5968157987233479,-0.685350797365325,-0.6677724790932342,-0.6350198291581161,-0.6812818799783502,-0.7617463749415438,-0.5197924447366714,-0.6625114678551546,-1.0639296959856326,0.5563582431483098,1.1666666666666667,0.0,0.0,0.0,0.0
3,제주도,2015,-0.4538938112183937,-0.4696091544063011,0.5592849813629905,0.5058230043848405,0.594782169610161,-0.22845745814530619,0.4733272423883695,0.2858079508077614,0.9199439223220286,1.1463458592412339,0.8233703148933305,0.8257938825870293,0.3435554359205912,0.2115814269358323,-0.566479737351781,0.31380263271869663,-0.05693593254804837,0.4377361220030537,-0.0586950221241737,-1.26859174686549,-1.1935978252325148,0.10935717546834284,0.026408257458828344,0.4708686743451024,0.41435926972183823,0.6391595698998966,0.570067388765306,0.5890006220194893,0.37412140617020767,0.38372499766909257,0.6119982444280658,-0.880208548984668,-0.6083715017900443,-0.04197614841959142,-0.39628454922832645,-0.16666666666666666,0.0,0.0,0.0,0.0
4,전라남도,2016,0.48305641285251183,0.4413731609451627,-0.36435567483272346,-0.36700454966186585,-0.39595284107645756,-1.0055896826237596,-0.6968048779291073,-0.6577910514692339,-0.4876623396000823,-0.5474214321153369,-0.5994271862302594,-0.597475710161557,-0.2812362328943281,0.02776780786355841,1.9091157615395276,-0.32133428469120556,0.554228549150593,-0.4334084558515717,0.05869502212417482,-0.10134479592689966,-0.015109693706100383,0.7157666360222068,0.8721619728139133,-0.2913672811411376,-0.3429428937912412,-0.26765513512219796,-0.26267612308888655,-0.2612309074573241,-0.2873525284309825,-0.2953814560736117,-0.09057541684354838,0.11432432745767887,-0.3499571592537125,-1.3751255820660626,0.39628454922832645,0.16666666666666666,0.0,0.0,0.0,0.0
5,제주도,2016,-0.41586603380047577,-0.4413731609451627,0.6106931815280788,0.5735463342911037,0.5819911317706192,0.4896446112587096,1.0566838527196063,1.210457760819049,0.5560449122756757,0.5947719120524416,0.5139723062889091,0.5137464035708234,0.48660455131279867,0.8663523205710254,0.022808821146759195,0.48699370210613996,1.4732857108815576,0.5647413983448409,-0.8513307691401703,-0.702676911391426,-0.6728146953659332,-0.032080891417850525,0.27564757009611707,0.7162102507939511,0.5200321250205325,0.7643524634577157,0.8942753944180106,0.9136495146579708,0.6434167326325845,0.5472496798516897,0.78413530597667,-0.7387854406574502,-0.6361151604287468,0.04197614841958228,-0.5161276164660326,-0.16666666666666666,0.0,0.0,0.0,0.0
6,전라남도,2017,0.8438379753596744,0.7278941893297667,-0.40402329112467583,-0.41661336545906613,-0.38675986489764874,1.7446582194717954,0.03387250887998593,0.10509990114689281,-0.260013500181734,-0.17187828542248498,-0.4048643022163544,-0.4040211212567262,-0.4636876674563864,-0.4183773362091995,1.1413529554600996,-0.31380263271869774,-0.5390461282416642,-0.5857569228192284,-0.28634456517156753,-0.14610360695411817,-0.2555023083379201,-0.3194504399490951,-0.13204128729414266,-0.40534151620984016,-0.4452433963520815,-0.326209618281564,-0.3308783849012723,-0.312184670675237,-0.31011621816406065,-0.36751365231651634,-0.009602355771562095,0.4051186586086884,0.36228074694865403,-0.39132390533974315,0.4839571989552196,3.1666666666666665,0.0,0.0,0.0,0.0
7,제주도,2017,-0.4123582304327852,-0.4413731609451627,0.6500428745042285,0.5992041358004223,0.7366806906731732,1.3152205771627192,0.5232408144376353,0.621510021728556,0.8715786558665192,0.9348172178666883,0.599070806570364,0.5988436045625498,0.5716594331952215,1.0015742825567058,0.31503125382586455,0.847309580558897,0.05693593254781225,0.4334084558515717,-1.031955660144716,-1.1211615684629517,-1.1649610043421668,-0.5977460772812594,-0.32790253011378856,0.5669877771696307,0.48029595529842967,0.7263862802552412,0.8074891919613689,0.8995956873315335,0.6723760989396869,0.6780618934655751,1.123961820501752,-0.11432432745767887,0.26911781833012366,1.3095987799927653,-0.45771573824064493,-0.16666666666666666,0.0,0.0,0.0,0.0
8,전라남도,2018,0.9340443278719891,0.8880962995987517,-0.7518958363782907,-0.743422343837512,-0.8517756894920244,-0.05101308907864575,-0.48487898543919117,-0.7755986643539836,-0.27768143032694753,-0.25490372773422476,-0.5234760973875952,-0.5219638076081284,-0.7062534534321534,-0.28341124067506285,1.818698532238481,-0.6163985607878966,-0.28731133542553605,-0.5659733061267526,0.5177132633538957,0.11910125419527,0.1311940298444891,1.816001383354709,1.937485822229389,-0.7715193490732474,-0.720265221691381,-0.5345594290267205,-0.5910699114807729,-0.5776660446471772,-0.5513422259329417,-0.6086532953012969,-0.5344501054121482,-0.1627384310133844,0.004394477765027349,-0.47022940963499593,0.7195074143243286,0.8333333333333334,0.0,0.0,0.0,0.0
9,제주도,2018,-0.46446505500375196,-0.48892851835339574,0.3622522623261778,0.36700454966186585,0.21776281427018562,-0.012607317705923712,-0.03387250887998551,0.02966124546414087,0.6902331377537771,0.6803941005076419,0.5542867297976596,0.5557097413530475,0.2812362328943281,0.731341275525131,0.25761665846276627,0.36058913437706885,0.35819513320805224,0.4334084558516338,-0.6536942400536976,-0.6498049636002684,-0.7179509499094167,0.5760453222830829,0.8012705450632901,0.2913672811411376,0.34411550242666605,0.26765513512219796,0.26267612308888566,0.2612309074573232,0.2873525284309825,0.2953814560736117,0.00960235577156384,-1.642730679986955,-0.9332112981806908,0.46454628237900986,-0.41303414685746676,-0.16666666666666666,0.0,0.0,0.0,0.0
