지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
245,정읍,2001-01-01,-0.8,-7.8,5.7,,,4.9,3.3,1.0,864.0,-5.8,37.0,70.8,4.1,1013.4,9.8,6.5,,,0.0,0.0,,-10.0,,,,,,,,,
245,정읍,2001-01-02,1.7,-2.0,6.0,,,8.8,6.2,1.4,1210.0,-1.6,52.0,79.3,5.5,1014.6,9.8,1.2,,,0.0,0.0,,-4.2,,,,,,,,,
245,정읍,2001-01-03,-3.0,-7.4,2.1,,,5.8,3.7,1.1,950.0,-6.0,57.0,80.1,3.9,1020.0,9.8,5.2,,,0.0,0.0,,-9.8,,,,,,,,,
245,정읍,2001-01-04,-5.5,-8.6,-2.1,,2.0,7.1,4.9,1.2,1037.0,-8.6,57.0,79.5,3.2,1025.0,9.8,6.8,,,4.6,4.6,,-10.5,,,,,,,,,
245,정읍,2001-01-05,-4.6,-9.9,1.9,,,6.6,5.2,0.8,691.0,-9.4,43.0,70.6,3.0,1029.2,9.8,7.7,,,0.0,0.0,,-12.5,,,,,,,,,
245,정읍,2001-01-06,-1.0,-8.4,4.3,,,6.0,3.2,0.6,518.0,-7.2,37.0,65.8,3.5,1026.4,9.9,4.7,,,0.0,0.0,,-10.8,,,,,,,,,
245,정읍,2001-01-07,3.3,0.5,8.2,,28.0,6.6,4.8,1.6,1382.0,1.9,48.0,91.1,7.0,1008.7,9.9,0.0,,,0.0,0.0,,-0.9,,,,,,,,,
245,정읍,2001-01-08,3.9,0.6,8.9,,0.5,4.7,3.0,0.8,691.0,2.0,68.0,88.0,7.0,1016.4,9.9,5.6,,,0.0,0.0,,-1.0,,,,,,,,,
245,정읍,2001-01-09,3.2,-1.6,7.8,,7.5,8.7,6.3,1.9,1642.0,0.1,63.0,80.6,6.2,1012.8,9.9,0.0,,,0.0,0.0,,-3.8,,,,,,,,,
245,정읍,2001-01-10,-1.9,-5.9,2.2,,,5.3,4.3,1.2,1037.0,-8.7,25.0,61.8,3.2,1014.5,9.9,8.3,,,0.0,0.0,,-8.4,,,,,,,,,
245,정읍,2001-01-11,-0.9,-6.4,2.7,,1.0,7.5,4.4,1.6,1382.0,-7.7,34.0,61.9,3.5,1013.9,9.9,7.9,,,0.8,0.8,,-8.5,,,,,,,,,
245,정읍,2001-01-12,-5.6,-9.0,-2.8,,,7.0,4.2,1.4,1210.0,-10.8,50.0,67.3,2.7,1019.5,10.0,7.0,,,0.0,0.0,,-11.6,,,,,,,,,
245,정읍,2001-01-13,-5.1,-8.0,-2.0,,6.5,6.1,4.8,1.4,1210.0,-7.7,55.0,82.4,3.4,1015.9,10.0,1.4,,,13.4,13.4,,-10.3,,,,,,,,,
245,정읍,2001-01-14,-9.8,-13.4,-4.6,,1.5,10.1,8.3,1.0,864.0,-11.7,54.0,86.6,2.5,1020.4,10.0,5.4,,,4.2,11.7,,-15.7,,,,,,,,,
245,정읍,2001-01-15,-10.4,-14.8,-6.1,,0.5,5.1,3.7,0.9,778.0,-12.7,55.0,84.0,2.3,1024.9,10.0,4.2,,,1.1,12.8,,-17.2,,,,,,,,,
245,정읍,2001-01-16,-9.3,-15.1,-4.0,,0.0,4.8,3.5,0.8,691.0,-11.8,51.0,83.1,2.4,1026.6,10.0,8.1,,,0.3,8.3,,-17.6,,,,,,,,,
245,정읍,2001-01-17,-5.1,-11.9,1.9,,,3.8,3.0,0.7,605.0,-9.2,44.0,74.3,3.0,1025.8,10.1,7.9,,,0.0,7.2,,-14.4,,,,,,,,,
245,정읍,2001-01-18,0.3,-7.6,7.4,,,4.4,3.4,1.0,864.0,-3.6,53.0,75.4,4.7,1024.1,10.1,3.0,,,0.0,6.5,,-10.0,,,,,,,,,
245,정읍,2001-01-19,0.3,-4.6,3.9,,2.5,3.1,2.0,0.3,259.0,-1.4,72.0,88.6,5.5,1022.3,10.1,0.0,,,0.0,0.0,,-7.0,,,,,,,,,
245,정읍,2001-01-20,1.8,-0.1,4.6,,16.5,5.3,3.5,1.2,1037.0,0.8,80.0,92.4,6.5,1014.5,10.1,0.0,,,0.0,0.0,,-2.0,,,,,,,,,
245,정읍,2001-01-21,0.4,-3.3,5.5,,,5.3,4.4,0.8,691.0,-2.4,57.0,82.8,5.1,1018.8,10.1,6.8,,,0.0,0.0,,-5.8,,,,,,,,,
245,정읍,2001-01-22,-0.6,-3.6,3.3,,,4.4,3.0,0.9,778.0,-2.7,65.0,86.5,5.0,1019.4,10.2,0.2,,,0.0,0.0,,-6.0,,,,,,,,,
245,정읍,2001-01-23,-1.9,-5.8,3.8,,,4.8,4.1,0.7,605.0,-6.7,33.0,72.4,3.7,1023.5,10.2,7.1,,,0.0,0.0,,-8.2,,,,,,,,,
245,정읍,2001-01-24,1.3,-5.5,7.4,,,5.3,3.5,0.7,605.0,-4.8,37.0,65.5,4.3,1020.2,10.2,0.3,,,0.0,0.0,,-7.8,,,,,,,,,
245,정읍,2001-01-25,2.3,-0.7,7.4,,,4.3,2.3,0.5,432.0,-1.8,51.0,74.9,5.3,1013.2,10.3,2.1,,,0.0,0.0,,-2.5,,,,,,,,,
245,정읍,2001-01-26,4.4,-0.1,9.1,,,6.1,4.7,1.1,950.0,-2.3,42.0,63.3,5.2,1010.3,10.3,2.4,,,0.0,0.0,,-2.0,,,,,,,,,
245,정읍,2001-01-27,1.6,-1.3,4.1,,4.0,5.4,4.0,1.2,1037.0,-0.2,71.0,87.8,6.0,1012.8,10.3,0.0,,,0.0,0.0,,-3.5,,,,,,,,,
245,정읍,2001-01-28,0.2,-1.8,3.6,,0.5,10.4,8.1,2.2,1901.0,-3.4,54.0,77.5,4.8,1015.8,10.3,1.5,,,0.1,0.1,,-4.6,,,,,,,,,
245,정읍,2001-01-29,0.2,-4.8,5.1,,,7.1,4.7,1.8,1555.0,-4.7,46.0,70.6,4.3,1019.2,10.4,5.0,,,0.0,0.0,,-7.2,,,,,,,,,
245,정읍,2001-01-30,0.7,-2.8,6.8,,,6.0,4.0,1.2,1037.0,-4.6,39.0,69.5,4.3,1018.5,10.4,4.8,,,0.0,0.0,,-5.0,,,,,,,,,
245,정읍,2001-01-31,3.9,-3.1,7.9,,,7.2,6.0,1.6,1382.0,-1.7,52.0,67.5,5.4,1012.7,10.4,0.0,,,0.0,0.0,,-5.4,,,,,,,,,
245,정읍,2001-02-01,-1.2,-7.2,4.4,,,11.0,6.6,2.5,2160.0,-9.3,35.0,54.3,3.1,1016.4,10.5,8.3,,,0.0,0.0,,-9.5,,,,,,,,,
245,정읍,2001-02-02,-3.2,-9.5,3.1,,,4.7,3.4,0.9,778.0,-9.8,31.0,62.0,2.9,1020.2,10.5,8.5,,,0.0,0.0,,-12.0,,,,,,,,,
245,정읍,2001-02-03,1.5,-3.6,8.4,,,5.1,3.4,1.1,950.0,-3.5,41.0,70.3,4.7,1021.4,10.5,5.0,,,0.0,0.0,,-5.8,,,,,,,,,
245,정읍,2001-02-04,2.6,-1.8,9.9,,,5.1,4.6,0.8,691.0,-1.7,45.0,74.9,5.4,1020.8,10.5,5.4,,,0.0,0.0,,-4.0,,,,,,,,,
245,정읍,2001-02-05,2.8,-3.7,9.3,,,5.2,3.5,0.8,691.0,-1.3,46.0,75.8,5.6,1017.4,10.6,8.1,,,0.0,0.0,,-6.0,,,,,,,,,
245,정읍,2001-02-06,3.2,-0.4,8.1,,,5.3,4.4,1.0,864.0,-1.9,50.0,69.9,5.3,1014.8,10.6,5.9,,,0.0,0.0,,-2.2,,,,,,,,,
245,정읍,2001-02-07,0.2,-3.1,5.2,,,10.9,8.2,2.5,2160.0,-5.5,35.0,66.6,4.2,1017.5,10.6,7.0,,,0.0,0.0,,-5.4,,,,,,,,,
245,정읍,2001-02-08,-3.2,-6.9,1.2,,,7.0,3.6,1.6,1382.0,-9.5,37.0,63.0,3.0,1022.5,10.7,8.7,,,0.0,0.0,,-10.3,,,,,,,,,
245,정읍,2001-02-09,-0.3,-5.6,5.5,,,5.8,2.8,1.3,1123.0,-3.8,56.0,77.3,4.7,1022.3,10.7,4.2,,,0.0,0.0,,-8.6,,,,,,,,,
245,정읍,2001-02-10,0.4,-4.5,6.8,,,5.8,2.9,0.8,691.0,-6.3,26.0,65.6,3.9,1024.4,10.7,8.2,,,0.0,0.0,,-7.2,,,,,,,,,
245,정읍,2001-02-11,-0.5,-4.5,3.9,,,7.0,3.0,1.0,864.0,-8.4,32.0,57.1,3.3,1028.8,10.8,1.0,,,0.0,0.0,,-7.0,,,,,,,,,
245,정읍,2001-02-12,-1.5,-3.2,1.2,,,5.0,2.6,1.0,864.0,-10.1,36.0,51.5,2.8,1026.7,10.8,0.0,,,0.0,0.0,,-7.6,,,,,,,,,
245,정읍,2001-02-13,-2.1,-6.5,3.4,,0.0,7.5,4.0,1.4,1210.0,-10.6,29.0,52.9,2.7,1020.9,10.8,4.1,,,0.0,0.0,,-10.6,,,,,,,,,
245,정읍,2001-02-14,-1.7,-5.8,3.0,,,8.1,3.4,1.4,1210.0,-9.0,30.0,59.1,3.1,1021.8,10.9,9.0,,,0.0,0.0,,-11.5,,,,,,,,,
245,정읍,2001-02-15,1.9,-4.0,8.8,,3.0,13.5,6.0,2.9,2506.0,-3.3,39.0,68.6,4.9,1017.7,10.9,3.9,,,0.0,0.0,,-7.2,,,,,,,,,
245,정읍,2001-02-16,-1.6,-6.0,1.0,,,9.8,5.1,2.5,2160.0,-7.4,50.0,64.8,3.5,1026.2,10.9,7.5,,,0.0,0.0,,-9.2,,,,,,,,,
245,정읍,2001-02-17,-0.9,-7.4,5.3,,,5.0,2.1,1.0,864.0,-5.9,47.0,69.4,3.9,1023.1,11.0,6.1,,,0.0,0.0,,-9.5,,,,,,,,,
245,정읍,2001-02-18,3.4,-1.1,10.8,,,4.3,2.6,0.7,605.0,-1.8,47.0,68.6,5.4,1016.0,11.0,3.6,,,0.0,0.0,,-3.3,,,,,,,,,
245,정읍,2001-02-19,3.2,-1.7,11.6,,,5.4,3.0,0.9,778.0,-0.2,49.0,80.1,6.1,1018.8,11.0,6.9,,,0.0,0.0,,-4.2,,,,,,,,,
245,정읍,2001-02-20,5.0,-3.5,15.1,,,7.1,3.7,1.0,864.0,0.7,40.0,77.0,6.6,1016.7,11.1,7.5,,,0.0,0.0,,-6.2,,,,,,,,,
