지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
236,부여,2001-01-01,-2.9,-10.2,2.5,,0.2,5.3,3.2,0.9,778,-7.8,48,71.1,3.5,1016.9,9.7,6.5,,,0.5,0.5,,-14.5,,,,,,,,,
236,부여,2001-01-02,0.5,-3.3,4.2,,0.0,8.9,7.6,2.0,1728,-5.1,53,66.9,4.3,1018.0,9.7,0.8,,,0.0,0.4,,-7.5,,,,,,,,,
236,부여,2001-01-03,-4.9,-9.5,-0.9,,0.0,6.1,4.3,1.2,1037,-10.1,50,68.4,2.9,1024.3,9.8,4.6,,,0.0,0.0,,-14.1,,,,,,,,,
236,부여,2001-01-04,-6.8,-11.2,-1.6,,0.2,8.6,5.8,1.7,1469,-12.8,42,64.0,2.3,1029.2,9.8,7.9,,,0.6,0.6,,-15.3,,,,,,,,,
236,부여,2001-01-05,-5.6,-12.4,1.8,,,4.2,3.5,0.8,691,-11.9,40,63.4,2.5,1033.3,9.8,7.6,,,0.0,0.0,,-16.0,,,,,,,,,
236,부여,2001-01-06,-1.9,-10.1,4.1,,,6.6,5.0,1.8,1555,-11.8,28,51.1,2.5,1031.2,9.8,6.2,,,0.0,0.0,,-14.2,,,,,,,,,
236,부여,2001-01-07,1.8,0.4,3.9,,46.5,9.9,6.4,2.3,1987,-0.5,35,85.3,5.9,1014.3,9.8,0.0,,,12.4,12.4,,-1.9,,,,,,,,,
236,부여,2001-01-08,3.4,-0.1,8.0,,0.0,7.3,7.2,2.3,1987,-0.7,60,75.4,5.8,1020.8,9.8,7.5,,,0.0,4.6,,-2.3,,,,,,,,,
236,부여,2001-01-09,2.1,-2.3,4.8,,4.0,8.8,5.5,2.5,2160,-2.3,55,72.9,5.3,1016.5,9.8,0.0,,,0.0,3.2,,-6.2,,,,,,,,,
236,부여,2001-01-10,-2.9,-8.2,3.0,,,4.7,3.0,1.1,950,-10.1,31,59.9,2.8,1018.2,9.9,8.5,,,0.0,2.2,,-14.0,,,,,,,,,
236,부여,2001-01-11,-3.5,-8.4,1.2,,0.2,8.4,5.6,1.6,1382,-11.3,34,56.9,2.7,1018.3,9.9,8.4,,,0.6,1.8,,-13.6,,,,,,,,,
236,부여,2001-01-12,-7.8,-11.8,-3.4,,,5.8,4.2,1.9,1642,-15.7,33,55.6,1.8,1024.0,9.9,7.9,,,0.0,0.8,,-16.2,,,,,,,,,
236,부여,2001-01-13,-6.0,-9.1,-1.4,,0.2,7.1,6.0,2.1,1814,-13.2,42,57.8,2.2,1020.4,9.9,5.2,,,0.6,0.9,,-15.0,,,,,,,,,
236,부여,2001-01-14,-9.4,-12.2,-5.4,,0.0,10.9,7.3,2.1,1814,-15.7,44,61.1,1.8,1024.5,9.9,6.0,,,0.0,0.5,,-17.1,,,,,,,,,
236,부여,2001-01-15,-11.7,-16.8,-6.5,,,7.8,5.0,1.9,1642,-17.0,52,65.8,1.6,1029.2,10.0,7.4,,,0.0,0.3,,-19.6,,,,,,,,,
236,부여,2001-01-16,-10.4,-15.1,-3.4,,,8.9,5.5,1.4,1210,-16.0,45,66.1,1.8,1030.9,10.0,7.7,,,0.0,0.0,,-18.9,,,,,,,,,
236,부여,2001-01-17,-6.9,-14.7,1.2,,,3.2,2.3,0.6,518,-12.4,45,66.3,2.5,1029.9,10.0,8.0,,,0.0,0.0,,-18.4,,,,,,,,,
236,부여,2001-01-18,-1.1,-4.1,6.1,,0.0,4.4,3.1,0.6,518,-4.9,63,76.0,4.3,1028.0,10.0,2.6,,,0.0,0.0,,-8.9,,,,,,,,,
236,부여,2001-01-19,-0.8,-6.4,4.7,,,4.4,3.1,0.6,518,-3.9,63,80.4,4.7,1026.7,10.0,0.7,,,0.0,0.0,,-10.4,,,,,,,,,
236,부여,2001-01-20,1.9,-1.9,6.7,,7.0,7.1,5.6,1.8,1555,-1.0,72,81.1,5.7,1018.7,10.1,2.6,,,5.5,5.5,,-5.7,,,,,,,,,
236,부여,2001-01-21,-1.1,-5.0,5.8,,,2.9,1.7,0.5,432,-4.6,56,77.9,4.4,1022.8,10.1,3.0,,,0.0,0.0,,-9.9,,,,,,,,,
236,부여,2001-01-22,-0.7,-4.8,4.8,,,4.5,3.3,1.2,1037,-6.0,46,68.8,3.9,1023.6,10.1,1.4,,,0.0,0.0,,-9.1,,,,,,,,,
236,부여,2001-01-23,-1.5,-6.7,4.5,,,5.1,4.2,1.2,1037,-10.7,27,52.8,2.7,1027.6,10.1,6.6,,,0.0,0.0,,-11.2,,,,,,,,,
236,부여,2001-01-24,0.8,-5.6,5.8,,,7.3,5.2,1.9,1642,-6.4,47,58.6,3.9,1024.9,10.2,3.1,,,0.0,0.0,,-11.0,,,,,,,,,
236,부여,2001-01-25,3.4,-1.3,9.3,,,8.1,5.1,1.9,1642,-4.9,33,56.4,4.3,1017.5,10.2,5.6,,,0.0,0.0,,-4.2,,,,,,,,,
236,부여,2001-01-26,4.1,1.7,6.7,,,10.2,8.8,3.1,2678,-4.3,45,54.3,4.4,1015.4,10.2,1.5,,,0.0,0.0,,-2.2,,,,,,,,,
236,부여,2001-01-27,0.7,-1.1,3.6,,2.5,5.3,5.0,1.6,1382,-2.6,62,78.6,5.1,1016.3,10.3,0.6,,,3.6,3.6,,-4.7,,,,,,,,,
236,부여,2001-01-28,-1.4,-5.6,3.3,,1.5,12.1,9.9,1.7,1469,-6.6,41,69.4,3.8,1019.1,10.3,4.6,,,3.5,3.5,,-10.5,,,,,,,,,
236,부여,2001-01-29,-1.9,-7.8,4.1,,0.7,8.6,5.3,0.8,691,-5.8,49,76.4,4.1,1022.5,10.3,3.5,,,2.5,2.5,,-12.0,,,,,,,,,
236,부여,2001-01-30,-1.1,-4.7,5.7,,,3.1,2.2,0.5,432,-4.5,44,79.0,4.4,1022.3,10.3,4.8,,,0.0,2.3,,-9.1,,,,,,,,,
236,부여,2001-01-31,-0.4,-6.3,3.9,,2.0,6.3,4.2,0.8,691,-3.7,68,78.5,4.7,1016.5,10.4,0.0,,,0.0,0.0,,-10.0,,,,,,,,,
236,부여,2001-02-01,-2.2,-8.3,3.0,,,10.2,7.4,2.4,2074,-11.7,29,50.0,2.6,1020.2,10.4,8.5,,,0.0,0.0,,-13.2,,,,,,,,,
236,부여,2001-02-02,-4.1,-11.7,2.0,,0.0,7.5,4.2,1.4,1210,-9.7,33,66.4,3.0,1024.0,10.4,8.8,,,0.0,0.0,,-15.1,,,,,,,,,
236,부여,2001-02-03,0.4,-3.9,6.9,,0.0,4.1,2.7,0.6,518,-3.1,60,77.0,4.9,1025.1,10.5,2.5,,,0.0,0.0,,-6.8,,,,,,,,,
236,부여,2001-02-04,2.4,-1.5,9.8,,,6.9,4.9,1.2,1037,-1.8,34,71.4,5.4,1025.0,10.5,5.3,,,0.0,0.0,,-3.5,,,,,,,,,
236,부여,2001-02-05,2.3,-3.5,9.8,,,4.9,2.9,1.0,864,-3.8,40,65.4,4.6,1021.4,10.5,7.8,,,0.0,0.0,,-6.5,,,,,,,,,
236,부여,2001-02-06,3.6,-0.3,9.8,,,4.3,2.7,0.9,778,-3.2,41,61.0,4.8,1018.5,10.6,6.9,,,0.0,0.0,,-1.8,,,,,,,,,
236,부여,2001-02-07,0.0,-4.9,4.3,,,9.3,4.5,2.0,1728,-8.7,32,55.1,3.3,1020.9,10.6,6.3,,,0.0,0.0,,-9.8,,,,,,,,,
236,부여,2001-02-08,-3.8,-9.5,2.1,,,7.8,4.1,1.1,950,-11.9,24,55.8,2.5,1026.1,10.6,8.8,,,0.0,0.0,,-14.5,,,,,,,,,
