지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
152,울산,2001-01-01,1.0,-5.2,7.2,,0.0,4.0,2.3,1.4,1210.0,-15.5,11,29.5,1.9,1012.1,9.8,8.3,,,0.0,0.0,0.3,-9.8,,,,,,,,,
152,울산,2001-01-02,4.5,1.6,8.9,,,13.0,8.1,3.7,3197.0,-10.5,20,35.0,3.0,1010.4,9.8,6.6,,,0.0,0.0,2.7,-4.7,,,,,,,,,
152,울산,2001-01-03,-0.5,-4.4,3.7,,,13.0,6.9,3.2,2765.0,-16.1,16,30.0,1.8,1017.8,9.8,7.8,,,0.0,0.0,0.4,-5.7,,,,,,,,,
152,울산,2001-01-04,-2.0,-4.1,1.9,,,10.0,5.3,2.9,2506.0,-19.8,11,26.8,1.4,1021.4,9.8,9.1,,,0.0,0.0,-1.2,-8.3,,,,,,,,,
152,울산,2001-01-05,-1.4,-6.9,3.4,,,9.0,4.7,2.9,2506.0,-17.9,17,27.5,1.6,1027.0,9.9,9.1,,,0.0,0.0,-0.9,-9.6,,,,,,,,,
152,울산,2001-01-06,2.1,-4.4,6.1,,,9.0,5.3,2.2,1901.0,-8.7,23,45.0,3.4,1028.3,9.9,6.8,,,0.0,0.0,0.5,-8.9,,,,,,,,,
152,울산,2001-01-07,6.8,5.4,8.0,,24.9,12.0,5.7,3.6,3110.0,4.1,56,83.0,8.3,1012.6,9.9,0.0,,,0.0,0.0,5.7,3.2,,,,,,,,,
152,울산,2001-01-08,6.0,4.2,8.8,,0.0,9.0,4.2,3.1,2678.0,2.1,61,76.0,7.1,1017.7,9.9,0.9,,,0.0,0.0,5.9,0.6,,,,,,,,,
152,울산,2001-01-09,5.6,3.7,8.2,,8.1,11.0,6.1,2.0,1728.0,2.7,52,81.9,7.6,1010.6,9.9,0.0,,,0.0,0.0,5.5,1.5,,,,,,,,,
152,울산,2001-01-10,1.7,-1.0,6.7,,,13.0,7.7,2.5,2160.0,-14.8,13,28.9,2.0,1012.0,9.9,8.8,,,0.0,0.0,2.5,-6.3,,,,,,,,,
152,울산,2001-01-11,1.1,-2.2,5.1,,,11.0,5.4,2.3,1987.0,-12.5,14,37.9,2.5,1011.5,9.9,8.3,,,0.0,0.0,0.4,-6.1,,,,,,,,,
152,울산,2001-01-12,-2.4,-5.4,1.4,,,8.0,4.9,2.6,2246.0,-16.3,19,33.5,1.7,1017.6,10.0,9.1,,,0.0,0.0,-2.1,-7.7,,,,,,,,,
152,울산,2001-01-13,-2.3,-5.1,3.3,,0.0,10.0,6.6,2.6,2246.0,-13.0,28,44.8,2.4,1013.9,10.0,3.8,,,0.0,0.0,-1.0,-7.3,,,,,,,,,
