지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
162,통영,2001-01-01,1.9,-3.1,6.0,,,8.0,5.3,2.6,2246.0,-11.3,14,37.5,2.7,1013.2,9.9,8.2,,,0.0,0.0,0.4,-7.8,,,,,,,,,
162,통영,2001-01-02,5.9,1.9,9.3,,,13.0,7.7,4.0,3456.0,-6.6,25,41.9,4.0,1012.5,9.9,6.3,,,0.0,0.0,5.0,-1.8,,,,,,,,,
162,통영,2001-01-03,1.4,-1.0,4.7,,,10.0,5.1,2.7,2333.0,-10.5,25,40.9,2.8,1018.9,9.9,7.9,,,0.0,0.0,1.6,-3.5,,,,,,,,,
162,통영,2001-01-04,-0.1,-3.3,4.6,,,9.0,5.6,2.9,2506.0,-12.9,21,39.0,2.4,1022.3,9.9,9.1,,,0.0,0.0,-0.5,-7.6,,,,,,,,,
162,통영,2001-01-05,-0.1,-4.2,5.3,,,9.0,6.3,2.3,1987.0,-14.5,19,33.6,2.0,1027.6,9.9,8.7,,,0.0,0.0,-1.4,-8.4,,,,,,,,,
162,통영,2001-01-06,2.5,-2.9,6.1,,0.4,10.0,7.5,3.0,2592.0,-8.3,19,46.4,3.5,1027.7,9.9,6.5,,,0.0,0.0,1.2,-7.4,,,,,,,,,
162,통영,2001-01-07,6.1,4.2,7.7,,31.6,12.0,7.0,3.1,2678.0,4.4,76,88.5,8.4,1010.8,10.0,0.0,,,0.0,0.0,5.0,3.4,,,,,,,,,
162,통영,2001-01-08,6.8,3.7,10.5,,,8.0,5.3,2.3,1987.0,1.7,54,70.0,7.0,1016.8,10.0,5.3,,,0.0,0.0,6.0,0.9,,,,,,,,,
162,통영,2001-01-09,5.8,2.8,7.7,,8.5,10.0,6.8,3.5,3024.0,2.9,67,81.3,7.6,1011.0,10.0,0.0,,,0.0,0.0,5.4,-0.2,,,,,,,,,
162,통영,2001-01-10,1.7,-0.8,5.9,,,7.0,5.1,2.4,2074.0,-9.3,18,45.4,3.1,1012.9,10.0,8.8,,,0.0,0.0,3.0,-4.4,,,,,,,,,
162,통영,2001-01-11,2.9,-0.6,7.5,,,8.0,5.9,2.6,2246.0,-6.7,27,49.6,3.8,1012.3,10.0,6.4,,,0.0,0.0,3.1,-4.5,,,,,,,,,
162,통영,2001-01-12,-0.3,-3.8,3.5,,,7.0,5.5,2.3,1987.0,-10.1,29,47.6,2.8,1018.0,10.0,8.4,,,0.0,0.0,-1.2,-7.2,,,,,,,,,
162,통영,2001-01-13,-1.5,-4.3,2.2,,7.7,9.0,6.5,3.1,2678.0,-7.4,41,65.1,3.6,1014.2,10.0,3.4,,,11.4,11.4,-1.3,-6.7,,,,,,,,,
162,통영,2001-01-14,-5.1,-8.8,0.4,,,13.0,8.5,2.9,2506.0,-14.5,32,48.1,2.0,1018.4,10.1,9.3,,,0.0,8.2,-2.2,-12.5,,,,,,,,,
162,통영,2001-01-15,-6.1,-10.7,-0.6,,,8.0,6.0,2.8,2419.0,-16.6,27,44.0,1.7,1022.9,10.1,9.6,,,0.0,3.8,-3.8,-12.7,,,,,,,,,
162,통영,2001-01-16,-4.6,-9.3,0.5,,,10.0,5.7,2.8,2419.0,-15.7,25,43.4,1.8,1025.0,10.1,9.7,,,0.0,3.6,-3.5,-11.4,,,,,,,,,
162,통영,2001-01-17,-2.3,-7.4,3.4,,,6.0,4.2,1.4,1210.0,-13.2,20,44.6,2.2,1025.5,10.1,9.2,,,0.0,2.8,-1.7,-10.0,,,,,,,,,
