지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
169,흑산도,2001-01-01,4.2,0.8,8.1,,,18.1,14.0,6.0,5184.0,-2.0,50,63.4,5.4,1008.0,9.9,6.4,1.91,10.28,0.0,0.0,3.4,-0.1,,,,,,,,,
169,흑산도,2001-01-02,4.7,2.7,7.8,,0.0,23.9,17.9,10.3,8899.0,-4.0,38,52.9,4.6,1010.0,9.9,7.1,1.95,10.63,0.0,0.0,4.1,2.1,,,,,,,,,
169,흑산도,2001-01-03,1.7,0.7,2.7,,0.0,19.0,15.4,7.9,6826.0,-3.8,54,66.6,4.6,1014.5,9.9,2.3,1.31,6.21,0.0,0.0,2.3,0.0,,,,,,,,,
169,흑산도,2001-01-04,0.4,-0.4,2.2,,0.0,21.3,15.9,9.9,8554.0,-5.6,44,63.0,4.0,1018.8,9.9,3.0,1.35,7.66,0.0,0.0,0.4,-1.9,,,,,,,,,
169,흑산도,2001-01-05,0.4,-0.6,1.4,,,12.0,9.0,5.0,4320.0,-4.2,59,69.8,4.4,1023.1,9.9,4.9,1.78,9.17,0.0,0.0,1.0,-2.6,,,,,,,,,
169,흑산도,2001-01-06,2.2,-0.4,5.2,,5.7,21.9,15.5,7.1,6134.0,-3.4,40,66.8,4.9,1019.4,9.9,2.3,0.97,4.74,0.0,0.0,-0.3,-2.4,,,,,,,,,
169,흑산도,2001-01-07,5.8,2.7,10.8,,16.7,25.4,18.3,10.1,8726.0,4.0,72,88.1,8.3,1002.4,10.0,0.0,0.51,1.92,0.0,0.0,3.4,1.8,,,,,,,,,
169,흑산도,2001-01-08,5.3,4.3,7.2,,,23.5,18.3,7.4,6394.0,2.4,73,80.9,7.3,1010.5,10.0,4.4,2.11,10.13,0.0,0.0,5.3,4.1,,,,,,,,,
169,흑산도,2001-01-09,5.0,1.7,7.8,,6.8,28.0,22.2,11.7,10109.0,1.4,55,77.3,6.9,1006.6,10.0,0.0,0.42,1.72,0.0,0.0,2.8,0.7,,,,,,,,,
169,흑산도,2001-01-10,1.6,0.7,3.3,,,20.9,15.9,6.3,5443.0,-4.9,52,61.1,4.2,1009.2,10.0,4.5,2.04,10.36,0.0,0.0,1.8,-2.1,,,,,,,,,
169,흑산도,2001-01-11,2.3,-0.7,5.9,,0.0,17.0,12.6,6.8,5875.0,-2.4,49,70.9,5.2,1008.3,10.0,5.1,2.16,10.12,0.0,0.0,1.9,-1.1,,,,,,,,,
169,흑산도,2001-01-12,-0.3,-1.8,1.4,,0.0,13.9,10.2,5.8,5011.0,-4.8,59,71.5,4.3,1012.7,10.0,3.3,1.85,8.36,0.0,0.0,-0.3,-2.6,,,,,,,,,
169,흑산도,2001-01-13,-0.3,-2.9,1.3,,1.4,27.9,20.2,8.0,6912.0,-3.2,53,80.6,4.9,1009.9,10.1,1.4,1.31,5.12,1.2,1.2,-2.4,-3.0,,,,,,,,,
169,흑산도,2001-01-14,-3.9,-5.9,-2.1,,0.1,30.5,21.6,12.2,10541.0,-7.2,50,78.3,3.6,1014.7,10.1,1.0,1.15,4.95,1.0,1.0,-1.6,-6.1,,,,,,,,,
169,흑산도,2001-01-15,-3.3,-5.6,-1.9,,1.0,26.9,19.3,12.7,10973.0,-7.1,50,74.5,3.6,1018.5,10.1,1.3,1.11,5.27,2.2,2.5,-1.2,-5.9,,,,,,,,,
169,흑산도,2001-01-16,-2.0,-4.0,-0.5,,0.5,23.3,17.5,8.0,6912.0,-5.8,53,75.8,4.0,1020.3,10.1,0.6,1.09,5.57,1.2,1.5,-0.4,-4.4,,,,,,,,,
169,흑산도,2001-01-17,-0.1,-2.5,2.0,,,12.2,8.2,3.1,2678.0,-3.4,67,77.6,4.8,1019.8,10.1,4.9,1.98,9.43,0.0,1.3,1.7,-4.6,,,,,,,,,
169,흑산도,2001-01-18,4.9,0.6,9.8,,,7.0,5.3,2.8,2419.0,-0.5,57,67.4,5.9,1018.7,10.2,5.5,2.14,10.99,0.0,0.0,2.8,-5.7,,,,,,,,,
169,흑산도,2001-01-19,4.5,3.7,5.3,,3.5,13.6,10.5,5.0,4320.0,1.0,70,77.9,6.6,1015.7,10.2,0.0,0.31,1.74,0.0,0.0,2.8,-0.7,,,,,,,,,
169,흑산도,2001-01-20,4.7,3.4,6.2,,3.3,17.4,14.5,8.7,7517.0,1.9,61,82.3,7.1,1009.0,10.2,2.2,1.6,7.92,0.0,0.0,4.7,2.2,,,,,,,,,
169,흑산도,2001-01-21,3.8,2.9,5.5,,,13.3,9.7,5.6,4838.0,-1.2,58,68.9,5.6,1013.3,10.2,7.8,2.11,12.37,0.0,0.0,3.2,0.2,,,,,,,,,
169,흑산도,2001-01-22,3.2,1.8,4.2,,,17.5,10.8,7.4,6394.0,-2.7,44,65.0,5.0,1013.5,10.2,4.1,1.89,8.22,0.0,0.0,3.1,0.1,,,,,,,,,
169,흑산도,2001-01-23,2.4,1.4,3.7,,,17.7,12.4,9.8,8467.0,-4.7,42,59.0,4.3,1017.6,10.3,6.3,2.08,11.9,0.0,0.0,2.0,-0.4,,,,,,,,,
169,흑산도,2001-01-24,4.7,1.7,6.4,,,12.9,9.1,5.7,4925.0,-1.0,57,65.8,5.7,1013.7,10.3,0.0,0.64,3.54,0.0,0.0,2.6,-0.2,,,,,,,,,
169,흑산도,2001-01-25,4.5,4.1,5.2,,0.0,19.0,13.6,10.1,8726.0,-0.6,56,69.0,5.9,1007.5,10.3,2.4,1.81,8.8,0.0,0.0,4.0,2.5,,,,,,,,,
169,흑산도,2001-01-26,3.4,1.9,5.1,,7.5,11.9,7.6,3.5,3024.0,1.4,70,86.1,6.8,1004.9,10.3,0.0,0.65,2.98,0.0,0.0,3.3,1.2,,,,,,,,,
169,흑산도,2001-01-27,4.2,2.2,5.6,,3.6,23.4,17.3,8.4,7258.0,-1.2,43,67.8,5.7,1008.2,10.4,5.2,1.64,10.37,0.0,0.0,3.6,1.9,,,,,,,,,
169,흑산도,2001-01-28,2.4,-0.8,5.2,,0.0,31.8,24.1,10.0,8640.0,-3.7,37,64.4,4.7,1011.1,10.4,0.4,0.53,3.85,0.0,0.0,0.5,-0.7,,,,,,,,,
169,흑산도,2001-01-29,3.0,1.3,6.2,,,17.9,11.9,5.6,4838.0,-6.3,41,49.5,3.8,1014.3,10.4,3.9,2.21,10.09,0.0,0.0,2.0,-0.8,,,,,,,,,
169,흑산도,2001-01-30,4.1,2.5,7.1,,,10.8,6.6,3.7,3197.0,-4.9,35,51.9,4.3,1013.3,10.4,5.1,1.98,10.88,0.0,0.0,1.8,-2.5,,,,,,,,,
169,흑산도,2001-01-31,5.9,3.2,9.6,,0.0,23.9,18.2,5.8,5011.0,1.5,51,72.9,7.0,1007.4,10.5,0.0,0.96,4.8,0.0,0.0,2.8,-0.2,,,,,,,,,
169,흑산도,2001-02-01,0.9,-0.9,4.8,,0.0,28.4,21.9,14.1,12182.0,-6.2,39,57.9,3.8,1010.6,10.5,2.5,1.58,8.0,0.0,0.0,0.9,-2.0,,,,,,,,,
169,흑산도,2001-02-02,0.5,-0.9,3.8,,,17.4,12.7,4.8,4147.0,-6.6,45,58.5,3.7,1014.9,10.5,8.2,2.58,15.24,0.0,0.0,2.0,-4.8,,,,,,,,,
169,흑산도,2001-02-03,3.2,0.3,6.8,,,7.2,5.0,2.5,2160.0,-3.3,41,61.4,4.8,1015.8,10.6,5.9,2.03,11.73,0.0,0.0,2.6,-5.7,,,,,,,,,
169,흑산도,2001-02-04,4.4,3.2,5.7,,,12.2,8.1,5.5,4752.0,-0.8,44,68.0,5.7,1015.0,10.6,0.5,1.44,7.59,0.0,0.0,3.3,1.2,,,,,,,,,
169,흑산도,2001-02-05,4.1,3.4,4.6,,,14.9,10.9,7.4,6394.0,-0.1,64,73.5,6.1,1011.7,10.6,6.4,2.31,12.84,0.0,0.0,3.9,0.8,,,,,,,,,
169,흑산도,2001-02-06,3.9,3.0,4.8,,,18.8,13.3,9.3,8035.0,-0.3,66,73.1,6.0,1009.7,10.7,3.4,1.93,10.02,0.0,0.0,3.8,1.8,,,,,,,,,
169,흑산도,2001-02-07,1.5,-0.4,4.0,,,24.9,18.9,12.4,10714.0,-4.0,55,65.8,4.6,1012.6,10.7,1.1,1.04,4.97,0.0,0.0,1.3,-1.1,,,,,,,,,
169,흑산도,2001-02-08,-0.2,-1.3,1.1,,0.0,22.4,16.7,7.6,6566.0,-7.0,51,59.6,3.6,1016.9,10.7,2.8,1.66,8.87,0.0,0.0,-0.9,-8.8,,,,,,,,,
169,흑산도,2001-02-09,3.4,-1.1,7.0,,,11.8,6.8,3.5,3024.0,-4.2,44,57.0,4.5,1017.4,10.7,6.1,2.11,12.09,0.0,0.0,1.1,-9.0,,,,,,,,,
169,흑산도,2001-02-10,4.6,2.3,9.2,,,8.0,6.2,3.6,3110.0,-3.2,44,56.3,4.8,1018.8,10.8,9.0,2.49,15.65,0.0,0.0,3.7,-1.6,,,,,,,,,
169,흑산도,2001-02-11,2.3,1.3,3.6,,,16.4,10.5,6.8,5875.0,-5.2,44,56.9,4.2,1022.5,10.8,2.4,1.86,9.72,0.0,0.0,1.5,-2.4,,,,,,,,,
169,흑산도,2001-02-12,0.5,-0.1,1.6,,,17.5,13.1,10.4,8986.0,-7.1,37,56.5,3.6,1020.7,10.8,0.0,1.0,5.65,0.0,0.0,-0.4,-1.4,,,,,,,,,
169,흑산도,2001-02-13,0.5,-0.3,1.5,,,20.2,16.0,10.6,9158.0,-6.7,42,57.6,3.7,1015.4,10.9,7.3,2.31,14.73,0.0,0.0,0.7,-2.5,,,,,,,,,
169,흑산도,2001-02-14,1.0,-0.5,2.6,,,18.8,13.5,5.8,5011.0,-5.7,43,60.8,4.0,1016.5,10.9,9.6,2.66,17.17,0.0,0.0,2.5,-7.7,,,,,,,,,
169,흑산도,2001-02-15,4.9,1.0,9.2,,0.2,23.2,14.7,8.9,7690.0,-1.3,49,63.6,5.6,1013.3,10.9,2.6,2.07,8.9,0.0,0.0,2.2,-2.4,,,,,,,,,
169,흑산도,2001-02-16,0.4,-0.9,2.5,,0.0,25.1,20.2,11.0,9504.0,-5.6,42,62.9,4.0,1021.0,11.0,3.8,2.38,11.3,0.0,0.0,0.6,-1.5,,,,,,,,,
169,흑산도,2001-02-17,2.0,-1.3,7.6,,,8.9,6.4,3.8,3283.0,-3.8,46,64.8,4.6,1017.6,11.0,6.4,2.58,15.15,0.0,0.0,3.9,-4.6,,,,,,,,,
169,흑산도,2001-02-18,4.6,2.5,8.1,,0.5,7.2,5.2,3.1,2678.0,1.6,66,80.4,6.9,1010.5,11.0,1.6,2.02,9.88,0.0,0.0,4.2,0.5,,,,,,,,,
169,흑산도,2001-02-19,4.7,3.7,7.2,,,12.7,10.6,6.0,5184.0,2.2,68,83.0,7.2,1013.7,11.1,6.0,2.37,14.32,0.0,0.0,3.4,0.1,,,,,,,,,
169,흑산도,2001-02-20,6.4,2.9,12.3,,,12.4,8.8,4.7,4061.0,1.5,48,70.5,6.9,1011.2,11.1,9.7,2.56,16.84,0.0,0.0,5.7,-1.1,,,,,,,,,
169,흑산도,2001-02-21,6.2,4.6,8.3,,4.5,12.0,7.8,3.8,3283.0,4.4,73,87.9,8.4,1006.7,11.1,0.1,0.42,2.43,0.0,0.0,5.6,0.1,,,,,,,,,
169,흑산도,2001-02-22,5.3,3.1,8.5,,,10.2,6.3,3.2,2765.0,1.9,52,78.6,7.1,1008.3,11.2,10.2,2.72,18.46,0.0,0.0,6.4,-2.6,,,,,,,,,
169,흑산도,2001-02-23,5.3,4.5,8.0,,22.1,17.7,14.7,6.9,5962.0,4.0,69,90.9,8.2,999.8,11.2,0.0,0.24,0.99,0.0,0.0,5.0,3.6,,,,,,,,,
169,흑산도,2001-02-24,3.0,1.5,4.6,,0.4,27.7,21.6,14.2,12269.0,-1.2,49,74.1,5.8,1008.4,11.2,1.1,0.8,5.08,0.0,0.0,2.7,-1.0,,,,,,,,,
169,흑산도,2001-02-25,1.9,0.8,3.7,,,26.4,20.6,8.9,7690.0,-5.3,39,58.3,4.1,1020.5,11.3,10.2,2.89,19.72,0.0,0.0,2.8,-6.8,,,,,,,,,
169,흑산도,2001-02-26,2.6,1.1,4.3,,,8.7,5.7,3.6,3110.0,-2.7,51,67.8,5.0,1021.4,11.3,5.8,2.49,13.57,0.0,0.0,1.3,-2.3,,,,,,,,,
169,흑산도,2001-02-27,6.2,2.3,11.5,,32.2,20.5,12.4,5.3,4579.0,4.5,71,88.3,8.7,1011.9,11.3,0.0,0.42,2.02,0.0,0.0,2.3,-2.7,,,,,,,,,
169,흑산도,2001-02-28,3.9,3.3,8.1,,2.0,20.7,16.6,10.0,8640.0,1.3,73,82.5,6.8,1006.5,11.4,2.0,1.31,9.52,0.0,0.0,0.7,0.1,,,,,,,,,
169,흑산도,2001-03-01,6.1,3.7,9.0,,0.0,15.8,12.1,6.0,5184.0,1.6,49,73.3,7.0,1007.5,11.4,10.1,2.72,18.2,0.0,0.0,6.0,1.0,,,,,,,,,
169,흑산도,2001-03-02,6.0,4.5,11.1,,,8.3,6.6,3.9,3370.0,3.6,64,84.8,8.0,1013.3,11.5,3.5,2.07,11.65,0.0,0.0,7.3,1.3,,,,,,,,,
169,흑산도,2001-03-03,6.6,1.7,11.7,,0.0,23.6,14.1,6.8,5875.0,1.4,34,71.1,7.3,1006.1,11.5,0.3,1.42,7.7,0.0,0.0,3.7,0.3,,,,,,,,,
169,흑산도,2001-03-04,2.5,-0.1,5.1,,0.2,27.0,15.6,10.0,8640.0,-6.4,37,50.9,3.8,1004.8,11.5,5.2,2.34,14.11,0.0,0.0,-5.1,-9.0,,,,,,,,,
169,흑산도,2001-03-05,5.0,1.5,9.6,,,17.6,11.6,5.5,4752.0,-3.1,30,56.9,5.0,1009.5,11.6,9.3,2.48,17.15,0.0,0.0,4.4,-1.5,,,,,,,,,
169,흑산도,2001-03-06,7.6,4.8,13.7,,,20.2,15.3,9.4,8122.0,2.5,46,70.8,7.6,1006.2,11.6,4.9,2.02,13.15,0.0,0.0,6.7,2.6,,,,,,,,,
169,흑산도,2001-03-07,1.1,-1.3,4.8,,0.0,26.1,19.2,12.6,10886.0,-4.8,51,64.9,4.3,1012.6,11.6,3.3,2.28,12.13,0.0,0.0,-1.4,-5.0,,,,,,,,,
169,흑산도,2001-03-08,-0.1,-2.3,1.6,,0.1,29.9,17.7,11.3,9763.0,-6.2,41,62.9,3.8,1012.6,11.7,3.5,1.99,10.74,0.4,0.4,-1.0,-5.1,,,,,,,,,
