지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
261,해남,2001-01-01,0.8,-5.3,6.3,,,7.6,5.7,1.8,1555.0,-5.6,39,63.1,4.0,1017.0,9.9,8.1,,,0.0,0.0,,-10.4,,,,,,,,,
261,해남,2001-01-02,5.1,1.5,7.8,,,20.2,14.5,4.6,3974.0,-4.0,34,52.1,4.6,1018.0,9.9,7.3,,,0.0,0.0,,-3.9,,,,,,,,,
261,해남,2001-01-03,1.6,-3.6,4.1,,,8.6,5.8,2.3,1987.0,-4.8,47,63.0,4.3,1023.2,9.9,6.0,,,0.0,0.0,,-8.5,,,,,,,,,
261,해남,2001-01-04,-0.5,-3.9,2.4,,,15.8,13.0,4.0,3456.0,-7.5,45,59.3,3.5,1027.3,9.9,8.5,,,0.0,0.0,,-8.9,,,,,,,,,
261,해남,2001-01-05,-1.5,-6.9,4.4,,,9.3,6.7,2.8,2419.0,-9.4,34,56.9,3.0,1031.9,9.9,8.5,,,0.0,0.0,,-11.8,,,,,,,,,
261,해남,2001-01-06,0.4,-9.2,7.4,,5.0,15.2,10.9,3.2,2765.0,-7.6,23,61.4,3.6,1028.5,9.9,3.7,,,0.0,0.0,,-13.5,,,,,,,,,
261,해남,2001-01-07,6.7,2.5,9.3,,5.5,19.8,15.1,7.1,6134.0,3.7,71,81.3,8.0,1011.0,10.0,0.0,,,0.0,0.0,,-2.0,,,,,,,,,
261,해남,2001-01-08,7.5,3.5,12.2,,,12.2,7.5,3.2,2765.0,1.7,48,67.3,6.9,1018.9,10.0,6.6,,,0.0,0.0,,-0.6,,,,,,,,,
261,해남,2001-01-09,5.8,1.9,9.1,,6.5,14.5,13.5,4.3,3715.0,1.0,56,71.4,6.7,1014.9,10.0,0.0,,,0.0,0.0,,-2.2,,,,,,,,,
261,해남,2001-01-10,0.6,-4.4,4.5,,,11.0,7.8,2.2,1901.0,-6.2,44,61.1,3.8,1017.7,10.0,8.7,,,0.0,0.0,,-8.8,,,,,,,,,
