지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
232,천안,2001-01-01,-3.3,-11.0,1.4,,0.2,6.7,3.9,1.7,1469.0,-8.6,49.0,68.6,3.3,1014.6,9.7,6.0,,,0.5,0.5,,-14.3,,,,,,,,,
232,천안,2001-01-02,-1.7,-6.9,2.7,,0.3,8.4,5.9,2.5,2160.0,-6.3,56.0,71.5,3.9,1016.2,9.7,0.0,,,0.7,0.7,,-9.8,,,,,,,,,
232,천안,2001-01-03,-6.8,-12.0,-2.2,,,5.4,4.0,1.4,1210.0,-12.4,52.0,65.6,2.4,1022.7,9.7,0.0,,,0.0,0.0,,-15.8,,,,,,,,,
232,천안,2001-01-04,-8.8,-12.6,-4.0,,,8.5,6.4,1.8,1555.0,-14.0,48.0,67.3,2.1,1027.6,9.7,6.7,,,0.0,0.0,,-15.9,,,,,,,,,
232,천안,2001-01-05,-7.7,-13.8,-1.1,,,4.3,3.5,0.8,691.0,-12.2,45.0,72.8,2.5,1031.7,9.7,4.5,,,0.0,0.0,,-17.2,,,,,,,,,
232,천안,2001-01-06,-3.0,-12.5,2.8,,,5.8,4.9,1.4,1210.0,-11.2,35.0,57.8,2.6,1029.9,9.8,0.0,,,0.0,0.0,,-15.9,,,,,,,,,
232,천안,2001-01-07,1.3,0.2,3.1,,29.0,9.4,7.1,3.1,2678.0,-1.0,42.0,85.4,5.7,1014.1,9.8,0.0,,,7.5,7.5,,-2.4,,,,,,,,,
232,천안,2001-01-08,2.1,-2.8,8.9,,,6.1,4.2,1.4,1210.0,-1.7,60.0,77.0,5.5,1019.8,9.8,6.6,,,0.0,5.0,,-6.2,,,,,,,,,
232,천안,2001-01-09,1.1,-3.7,4.3,,4.0,9.9,7.3,3.0,2592.0,-2.7,66.0,75.9,5.0,1014.9,9.8,0.0,,,0.5,3.2,,-7.6,,,,,,,,,
232,천안,2001-01-10,-4.8,-11.8,1.5,,,6.5,5.3,1.2,1037.0,-10.7,39.0,65.0,2.7,1016.1,9.8,8.4,,,0.0,2.6,,-15.2,,,,,,,,,
232,천안,2001-01-11,-6.0,-13.6,-0.3,,0.2,9.8,8.0,2.2,1901.0,-12.7,42.0,61.4,2.4,1016.9,9.8,7.4,,,0.5,2.9,,-17.8,,,,,,,,,
232,천안,2001-01-12,-11.1,-17.6,-6.2,,,5.7,4.6,1.4,1210.0,-17.6,38.0,61.4,1.6,1022.6,9.9,8.2,,,0.0,2.7,,-20.4,,,,,,,,,
232,천안,2001-01-13,-8.0,-11.3,-3.4,,0.2,8.0,7.8,2.6,2246.0,-13.4,45.0,66.8,2.2,1019.1,9.9,4.4,,,0.4,2.8,,-14.8,,,,,,,,,
232,천안,2001-01-14,-13.1,-18.2,-8.5,,0.2,9.5,6.3,2.3,1987.0,-16.7,44.0,77.0,1.7,1023.2,9.9,6.6,,,0.3,3.1,,-21.7,,,,,,,,,
232,천안,2001-01-15,-15.7,-23.9,-9.9,,0.0,6.6,4.6,1.2,1037.0,-18.8,65.0,78.9,1.4,1027.8,9.9,6.6,,,0.0,3.1,,-24.5,,,,,,,,,
