지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
277,영덕,2001-01-01,-0.9,-6.6,4.2,,,10.2,8.6,3.4,2938.0,-15.0,17.0,35.3,1.9,1012.3,9.7,7.7,,,0.0,0.0,,-9.4,,,,,,,,,
277,영덕,2001-01-02,1.3,-2.7,5.1,,,25.6,18.2,6.8,5875.0,-8.9,31.0,47.4,3.2,1009.6,9.7,7.4,,,0.0,0.0,,-5.2,,,,,,,,,
277,영덕,2001-01-03,-3.7,-7.0,-0.4,,,16.6,13.0,5.8,5011.0,-16.6,27.0,35.8,1.7,1017.5,9.7,7.9,,,0.0,0.0,,-9.9,,,,,,,,,
277,영덕,2001-01-04,-4.6,-7.2,-0.2,,,15.2,9.8,4.6,3974.0,-18.8,18.0,32.6,1.4,1021.6,9.7,8.1,,,0.0,0.0,,-10.1,,,,,,,,,
277,영덕,2001-01-05,-3.4,-7.7,1.7,,,12.3,8.8,3.9,3370.0,-16.8,23.0,34.8,1.7,1027.3,9.8,7.8,,,0.0,0.0,,-11.0,,,,,,,,,
277,영덕,2001-01-06,-0.5,-6.2,3.7,,,7.8,5.4,1.9,1642.0,-9.0,24.0,53.0,3.2,1029.9,9.8,7.5,,,0.0,0.0,,-9.2,,,,,,,,,
277,영덕,2001-01-07,4.7,1.4,6.7,,26.5,20.4,15.2,5.8,5011.0,2.0,59.0,82.9,7.1,1015.9,9.8,0.0,,,0.0,0.0,,-1.0,,,,,,,,,
277,영덕,2001-01-08,3.8,2.0,5.8,,1.5,15.4,10.0,5.0,4320.0,-0.2,56.0,75.1,6.0,1020.0,9.8,6.7,,,0.0,0.0,,-0.5,,,,,,,,,
277,영덕,2001-01-09,4.3,1.9,8.6,,2.5,13.2,10.3,2.1,1814.0,1.4,60.0,81.8,6.9,1011.9,9.8,0.4,,,0.0,0.0,,0.9,,,,,,,,,
277,영덕,2001-01-10,0.1,-2.6,4.4,,,18.3,14.1,4.3,3715.0,-11.7,29.0,41.4,2.5,1012.4,9.8,8.2,,,0.0,0.0,,-5.3,,,,,,,,,
277,영덕,2001-01-11,-0.9,-4.4,2.5,,,16.3,11.1,4.6,3974.0,-13.0,24.0,40.4,2.3,1011.6,9.9,8.4,,,0.0,0.0,,-7.6,,,,,,,,,
277,영덕,2001-01-12,-5.7,-10.0,-1.5,,,11.9,8.5,4.1,3542.0,-19.6,21.0,32.9,1.3,1017.8,9.9,5.8,,,0.0,0.0,,-13.5,,,,,,,,,
277,영덕,2001-01-13,-4.5,-8.0,0.4,,,16.7,12.2,4.3,3715.0,-15.8,32.0,40.5,1.9,1014.4,9.9,3.6,,,0.0,0.0,,-11.4,,,,,,,,,
277,영덕,2001-01-14,-9.2,-12.1,-5.4,,,19.0,15.5,5.3,4579.0,-21.2,24.0,37.0,1.1,1016.9,9.9,8.4,,,0.0,0.0,,-15.6,,,,,,,,,
277,영덕,2001-01-15,-10.5,-14.2,-5.6,,,14.2,11.4,5.0,4320.0,-22.3,23.0,38.0,1.0,1021.4,9.9,8.4,,,0.0,0.0,,-17.3,,,,,,,,,
277,영덕,2001-01-16,-8.1,-12.6,-3.2,,,14.3,11.7,3.6,3110.0,-20.1,25.0,38.1,1.3,1023.3,10.0,8.7,,,0.0,0.0,,-15.7,,,,,,,,,
