지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
260,장흥,2001-01-01,0.2,-5.9,6.5,,,7.1,4.2,1.8,1555,-8.4,34.0,52.8,3.2,1013.0,9.9,7.9,,,0.0,0.0,,-9.7,,,,,,,,,
260,장흥,2001-01-02,3.4,-2.4,7.0,,,16.7,12.7,5.5,4752,-6.4,37.0,48.8,3.8,1013.6,9.9,6.2,,,0.0,0.0,,-6.5,,,,,,,,,
260,장흥,2001-01-03,0.5,-2.8,3.5,,,9.9,7.6,2.8,2419,-7.5,44.0,54.8,3.5,1019.0,9.9,7.2,,,0.0,0.0,,-6.5,,,,,,,,,
260,장흥,2001-01-04,-1.7,-5.0,1.3,,,13.2,7.8,3.8,3283,-10.2,42.0,52.0,2.8,1022.9,9.9,8.2,,,0.0,0.0,,-9.9,,,,,,,,,
260,장흥,2001-01-05,-2.5,-7.7,3.7,,,10.6,7.6,2.5,2160,-11.8,34.0,49.9,2.5,1027.7,9.9,8.0,,,0.0,0.0,,-11.7,,,,,,,,,
260,장흥,2001-01-06,0.4,-7.9,6.7,,,11.5,9.1,2.6,2246,-9.4,21.0,50.9,3.0,1025.4,9.9,5.3,,,0.0,0.0,,-13.2,,,,,,,,,
260,장흥,2001-01-07,5.4,1.3,7.5,,13.0,16.9,12.1,4.5,3888,0.2,64.0,68.9,6.2,1008.4,9.9,0.0,,,0.0,0.0,,-0.2,,,,,,,,,
260,장흥,2001-01-08,6.8,3.6,11.3,,,9.9,7.1,2.8,2419,-0.4,51.0,60.4,5.9,1015.5,10.0,6.5,,,0.0,0.0,,1.0,,,,,,,,,
260,장흥,2001-01-09,4.9,0.6,7.7,,4.5,15.8,10.9,4.3,3715,-1.6,51.0,62.8,5.5,1011.3,10.0,0.0,,,0.0,0.0,,-2.2,,,,,,,,,
260,장흥,2001-01-10,-0.1,-3.9,4.4,,,11.1,7.3,3.1,2678,-9.4,29.0,50.3,3.0,1013.6,10.0,9.1,,,0.0,0.0,,-7.3,,,,,,,,,
260,장흥,2001-01-11,0.1,-4.9,6.3,,,8.3,6.3,1.9,1642,-8.8,25.0,53.4,3.2,1012.6,10.0,7.2,,,0.0,0.0,,-9.5,,,,,,,,,
