지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
106,동해,2001-01-01,0.1,-6.4,4.9,,,9.1,4.6,3.0,2592,-15.8,12.0,30.6,1.9,1010.0,9.6,3.3,,,0.0,0.0,-2.4,-9.3,,,,,,,,,
106,동해,2001-01-02,0.5,-3.4,3.4,,,20.1,10.7,5.6,4838,-15.7,15.0,29.0,2.0,1008.1,9.6,1.9,,,0.0,0.0,0.2,-5.4,,,,,,,,,
106,동해,2001-01-03,-4.2,-7.7,0.0,,,18.1,9.3,4.7,4061,-23.1,13.0,21.1,1.0,1014.8,9.7,3.4,,,0.0,0.0,-5.5,-11.1,,,,,,,,,
106,동해,2001-01-04,-4.3,-7.5,0.4,,,18.1,10.1,5.4,4666,-27.0,10.0,14.6,0.7,1019.4,9.7,4.3,,,0.0,0.0,-4.9,-12.1,,,,,,,,,
106,동해,2001-01-05,-1.5,-6.4,3.0,,,12.4,8.6,4.8,4147,-21.2,13.0,20.3,1.2,1025.0,9.7,3.8,,,0.0,0.0,-3.1,-12.3,,,,,,,,,
106,동해,2001-01-06,-1.6,-7.6,2.9,,,12.4,4.4,2.3,1987,-11.9,17.0,45.6,2.7,1029.0,9.7,4.3,,,0.0,0.0,-3.2,-10.4,,,,,,,,,
106,동해,2001-01-07,1.6,-0.5,3.6,,45.7,15.1,11.5,5.4,4666,-0.2,61.0,87.8,6.1,1017.6,9.7,0.0,,,1.0,1.0,0.0,-0.9,,,,,,,,,
106,동해,2001-01-08,1.6,0.5,3.6,,8.3,10.6,5.7,3.5,3024,-0.5,68.0,84.9,5.9,1020.6,9.7,0.2,,,0.8,1.7,2.9,-0.8,,,,,,,,,
106,동해,2001-01-09,3.4,0.0,7.4,,0.3,10.7,6.8,2.9,2506,-0.7,43.0,75.8,5.9,1010.6,9.7,0.2,,,0.0,0.0,1.7,-0.6,,,,,,,,,
106,동해,2001-01-10,0.7,-2.0,3.7,,,11.8,8.9,3.3,2851,-14.3,15.0,31.4,2.1,1010.2,9.8,5.5,,,0.0,0.0,-0.8,-5.5,,,,,,,,,
106,동해,2001-01-11,-1.4,-5.4,3.1,,,13.8,9.3,4.2,3629,-17.7,16.0,28.9,1.7,1009.0,9.8,3.8,,,0.0,0.0,-1.9,-9.6,,,,,,,,,
106,동해,2001-01-12,-5.7,-9.6,-1.4,,,14.0,9.0,4.2,3629,-24.0,14.0,22.0,0.9,1015.4,9.8,3.8,,,0.0,0.0,-4.9,-13.1,,,,,,,,,
106,동해,2001-01-13,-5.5,-9.6,-0.3,,,11.7,6.9,4.1,3542,-18.2,22.0,36.6,1.5,1013.3,9.8,4.2,,,0.0,0.0,-4.5,-12.0,,,,,,,,,
106,동해,2001-01-14,-9.0,-12.2,-5.1,,,14.0,8.3,5.4,4666,-26.8,16.0,21.8,0.7,1014.6,9.8,4.0,,,0.0,0.0,-8.0,-15.4,,,,,,,,,
106,동해,2001-01-15,-10.1,-14.0,-5.9,,,13.6,8.9,4.0,3456,-26.3,15.0,25.3,0.7,1019.2,9.9,5.0,,,0.0,0.0,-9.3,-17.0,,,,,,,,,
106,동해,2001-01-16,-7.3,-13.1,-2.3,,,13.6,8.0,3.6,3110,-26.5,12.0,20.4,0.7,1021.0,9.9,5.3,,,0.0,0.0,-7.7,-17.6,,,,,,,,,
106,동해,2001-01-17,-4.0,-11.1,2.1,,,10.2,6.3,3.3,2851,-20.6,7.0,29.0,1.4,1022.5,9.9,5.5,,,0.0,0.0,-5.4,-14.7,,,,,,,,,
106,동해,2001-01-18,2.5,-2.7,7.0,,,10.2,7.2,3.2,2765,-6.1,29.0,53.6,3.9,1022.5,9.9,3.7,,,0.0,0.0,1.2,-4.7,,,,,,,,,
106,동해,2001-01-19,1.6,0.0,3.7,,1.3,4.1,3.8,1.5,1296,-1.1,63.0,81.4,5.7,1023.6,10.0,0.0,,,2.1,2.1,0.6,-1.8,,,,,,,,,
106,동해,2001-01-20,2.5,-0.9,6.4,,,9.5,7.3,2.3,1987,-0.9,58.0,77.6,5.7,1013.3,10.0,2.3,,,0.0,0.0,0.8,-4.9,,,,,,,,,
106,동해,2001-01-21,1.9,-2.2,6.9,,,8.8,5.4,2.6,2246,-9.8,23.0,43.8,2.9,1015.8,10.0,8.7,,,0.0,0.0,-0.5,-7.7,,,,,,,,,
106,동해,2001-01-22,0.3,-2.1,3.7,,,7.5,6.1,2.9,2506,-8.3,37.0,52.1,3.2,1019.3,10.0,1.7,,,0.0,0.0,-0.9,-5.2,,,,,,,,,
106,동해,2001-01-23,-0.1,-4.4,2.7,,,11.3,6.9,3.7,3197,-9.0,26.0,51.8,3.1,1023.9,10.1,6.7,,,0.0,0.0,-1.2,-6.9,,,,,,,,,
106,동해,2001-01-24,0.8,-4.7,6.4,,,5.9,3.8,2.5,2160,-6.3,35.0,59.3,3.8,1022.4,10.1,2.9,,,0.0,0.0,-0.5,-7.2,,,,,,,,,
106,동해,2001-01-25,3.1,-0.1,6.2,,0.0,12.4,8.1,4.4,3802,-4.4,41.0,57.6,4.4,1017.1,10.1,4.6,,,0.0,0.0,1.4,-4.1,,,,,,,,,
106,동해,2001-01-26,1.4,-0.3,3.1,,3.6,12.2,9.1,6.1,5270,-3.3,50.0,71.3,4.8,1016.8,10.1,0.0,,,6.3,6.3,0.2,-0.4,,,,,,,,,
106,동해,2001-01-27,1.1,-0.2,2.8,,9.2,8.3,5.4,3.4,2938,-2.5,49.0,77.8,5.1,1010.5,10.2,1.6,,,11.0,17.3,1.1,-3.6,,,,,,,,,
106,동해,2001-01-28,0.5,-3.4,3.4,,,15.9,8.1,4.7,4061,-13.7,21.0,34.3,2.2,1009.8,10.2,8.9,,,0.0,4.4,-0.9,-7.2,,,,,,,,,
106,동해,2001-01-29,-0.3,-5.1,3.8,,,14.3,7.9,3.2,2765,-14.4,21.0,33.5,2.1,1015.4,10.2,8.6,,,0.0,3.2,-3.1,-10.4,,,,,,,,,
106,동해,2001-01-30,0.4,-3.2,4.8,,,9.2,6.0,3.1,2678,-8.7,29.0,50.9,3.2,1017.0,10.3,8.5,,,0.0,2.6,-1.0,-6.4,,,,,,,,,
106,동해,2001-01-31,2.5,-3.4,5.6,,0.0,6.9,4.8,2.4,2074,-6.0,41.0,52.9,4.0,1010.7,10.3,0.2,,,0.0,0.0,0.0,-6.4,,,,,,,,,
106,동해,2001-02-01,-0.5,-5.6,5.0,,,15.9,10.8,5.3,4579,-17.4,15.0,27.0,1.7,1010.4,10.3,9.5,,,0.0,0.0,-0.6,-9.4,,,,,,,,,
106,동해,2001-02-02,-2.0,-7.8,2.5,,,10.7,6.4,3.3,2851,-17.0,17.0,32.0,1.7,1016.6,10.4,8.1,,,0.0,0.0,-3.2,-11.0,,,,,,,,,
106,동해,2001-02-03,0.5,-3.5,4.1,,0.0,5.6,3.9,1.8,1555,-5.5,42.0,64.5,4.2,1020.7,10.4,1.6,,,0.0,0.0,-0.8,-9.7,,,,,,,,,
106,동해,2001-02-04,2.0,-1.1,6.0,,,5.4,3.8,2.0,1728,-2.3,47.0,72.6,5.2,1022.1,10.4,4.1,,,0.0,0.0,0.5,-4.9,,,,,,,,,
106,동해,2001-02-05,3.0,-1.6,8.2,,0.0,7.2,5.7,2.9,2506,0.2,64.0,82.0,6.3,1018.5,10.5,5.4,,,0.0,0.0,1.5,-4.8,,,,,,,,,
106,동해,2001-02-06,1.8,0.2,3.3,,10.6,8.8,6.9,2.8,2419,0.7,85.0,92.0,6.5,1016.5,10.5,0.0,,,0.0,0.0,1.0,0.0,,,,,,,,,
106,동해,2001-02-07,2.1,-1.4,6.1,,0.5,9.9,6.6,3.2,2765,-2.1,34.0,75.0,5.5,1013.1,10.5,0.9,,,0.0,0.0,2.0,-5.9,,,,,,,,,
106,동해,2001-02-08,-1.2,-5.2,2.4,,,10.6,6.0,3.4,2938,-17.9,13.0,26.9,1.5,1018.4,10.6,9.9,,,0.0,0.0,-1.2,-8.9,,,,,,,,,
106,동해,2001-02-09,0.4,-4.5,4.1,,,8.6,5.6,2.7,2333,-10.7,32.0,42.9,2.7,1019.0,10.6,7.5,,,0.0,0.0,-0.8,-9.5,,,,,,,,,
106,동해,2001-02-10,0.5,-4.1,4.4,,,8.4,5.6,2.9,2506,-15.0,19.0,30.0,1.9,1023.3,10.6,9.3,,,0.0,0.0,-0.1,-7.8,,,,,,,,,
