지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
130,울진,2001-01-01,0.2,-5.2,6.5,,,9.0,6.4,3.3,2831.0,-16.1,11.0,29.8,1.8,1008.7,9.7,8.1,,,0.0,0.0,-0.7,-8.4,,,,,,,,,
130,울진,2001-01-02,1.5,-2.3,5.2,,,18.0,9.9,3.9,3347.0,-13.1,17.0,33.8,2.4,1006.6,9.7,5.5,,,0.0,0.0,0.0,-5.8,,,,,,,,,
130,울진,2001-01-03,-3.1,-6.9,1.5,,,16.0,9.0,4.7,4027.0,-21.4,14.0,22.6,1.1,1013.5,9.7,8.4,,,0.0,0.0,-2.9,-10.5,,,,,,,,,
130,울진,2001-01-04,-3.3,-7.5,2.5,,,13.0,9.2,4.3,3719.0,-24.4,10.0,17.8,0.9,1017.7,9.7,8.2,,,0.0,0.0,-2.6,-10.5,,,,,,,,,
130,울진,2001-01-05,-1.9,-6.4,4.8,,,12.0,8.6,3.9,3353.0,-19.4,14.0,25.6,1.4,1023.3,9.7,8.8,,,0.0,0.0,-2.7,-10.1,,,,,,,,,
130,울진,2001-01-06,-0.9,-7.8,3.8,,,7.0,4.4,2.6,2219.0,-10.4,21.0,48.5,2.9,1027.1,9.8,7.5,,,0.0,0.0,-1.4,-9.4,,,,,,,,,
130,울진,2001-01-07,4.0,1.0,5.8,,36.2,15.0,11.9,7.0,6077.0,2.0,61.0,87.0,7.2,1014.4,9.8,0.0,,,0.0,0.0,1.9,-0.6,,,,,,,,,
130,울진,2001-01-08,2.1,1.3,5.3,,11.3,13.0,8.6,5.7,4921.0,0.5,67.0,89.0,6.4,1017.9,9.8,1.0,,,0.0,0.0,1.8,-0.3,,,,,,,,,
130,울진,2001-01-09,4.5,1.6,9.0,,1.7,8.0,5.1,2.2,1921.0,1.5,56.0,81.1,7.0,1008.7,9.8,0.4,,,0.0,0.0,4.0,0.1,,,,,,,,,
130,울진,2001-01-10,1.4,-1.5,5.7,,,12.0,7.0,3.4,2948.0,-12.2,18.0,35.5,2.4,1008.7,9.8,8.5,,,0.0,0.0,1.3,-4.8,,,,,,,,,
130,울진,2001-01-11,-0.5,-5.1,3.5,,,17.0,9.1,3.8,3299.0,-14.9,15.0,33.8,2.0,1007.8,9.8,9.0,,,0.0,0.0,-1.3,-8.1,,,,,,,,,
130,울진,2001-01-12,-4.9,-8.5,0.5,,,14.0,7.7,4.7,4053.0,-23.9,13.0,20.9,0.9,1013.7,9.9,8.6,,,0.0,0.0,-4.2,-9.8,,,,,,,,,
130,울진,2001-01-13,-4.3,-8.3,2.2,,,13.0,7.8,3.2,2791.0,-17.5,26.0,34.4,1.6,1011.2,9.9,5.6,,,0.0,0.0,-2.9,-11.4,,,,,,,,,
130,울진,2001-01-14,-8.2,-11.7,-2.6,,,13.0,8.2,5.0,4320.0,-24.2,14.0,26.3,0.9,1013.0,9.9,9.2,,,0.0,0.0,-6.4,-13.7,,,,,,,,,
130,울진,2001-01-15,-9.3,-13.3,-3.4,,,12.0,7.0,5.8,5011.0,-25.8,14.0,25.1,0.8,1017.3,9.9,9.4,,,0.0,0.0,-7.6,-14.7,,,,,,,,,
130,울진,2001-01-16,-6.8,-11.5,0.2,,,13.0,7.3,5.1,4406.0,-25.1,13.0,21.8,0.8,1019.2,9.9,9.4,,,0.0,0.0,-5.9,-13.7,,,,,,,,,
130,울진,2001-01-17,-3.3,-10.4,3.6,,,10.0,6.4,4.2,3629.0,-21.1,10.0,26.6,1.3,1021.1,10.0,9.1,,,0.0,0.0,-3.8,-12.3,,,,,,,,,
130,울진,2001-01-18,2.1,-3.3,7.3,,0.0,8.0,5.2,3.5,3024.0,-5.5,31.0,57.1,4.1,1020.9,10.0,6.9,,,0.0,0.0,0.3,-5.7,,,,,,,,,
130,울진,2001-01-19,2.6,-0.2,5.0,,1.9,5.0,3.5,2.7,2333.0,-0.2,66.0,81.0,6.0,1021.9,10.0,0.0,,,0.2,0.2,0.7,-1.6,,,,,,,,,
130,울진,2001-01-20,3.1,-0.8,8.2,,0.2,8.0,5.8,3.4,2938.0,0.0,58.0,79.5,6.2,1011.4,10.0,1.3,,,0.0,0.0,1.3,-4.4,,,,,,,,,
130,울진,2001-01-21,2.5,-1.3,8.1,,,9.0,5.2,3.8,3283.0,-8.1,27.0,46.4,3.3,1014.2,10.1,9.0,,,0.0,0.0,0.7,-4.8,,,,,,,,,
130,울진,2001-01-22,0.8,-2.4,5.2,,,9.0,6.9,3.6,3110.0,-5.7,42.0,61.5,4.0,1017.3,10.1,0.6,,,0.0,0.0,-0.5,-4.8,,,,,,,,,
130,울진,2001-01-23,-0.3,-3.4,4.3,,,14.0,9.2,5.0,4320.0,-7.0,40.0,60.8,3.6,1021.6,10.1,9.0,,,0.0,0.0,-0.5,-6.8,,,,,,,,,
130,울진,2001-01-24,1.4,-4.4,5.9,,,8.0,4.0,3.2,2765.0,-4.4,51.0,64.8,4.4,1021.0,10.1,1.4,,,0.0,0.0,-0.7,-6.6,,,,,,,,,
130,울진,2001-01-25,3.5,-0.8,7.7,,0.0,17.0,10.5,6.7,5789.0,-2.3,46.0,65.9,5.2,1014.3,10.2,0.2,,,0.0,0.0,0.7,-2.9,,,,,,,,,
130,울진,2001-01-26,2.3,0.3,4.5,,1.3,16.0,10.3,8.6,7430.0,-2.3,48.0,72.8,5.2,1013.8,10.2,0.0,,,0.8,0.8,0.0,-0.7,,,,,,,,,
130,울진,2001-01-27,1.8,0.4,5.8,,7.4,8.0,5.9,4.3,3715.0,-1.2,61.0,80.9,5.7,1008.5,10.2,1.1,,,1.8,2.6,0.4,-3.6,,,,,,,,,
130,울진,2001-01-28,1.1,-3.1,5.0,,,18.0,9.5,5.1,4406.0,-11.3,23.0,39.9,2.7,1008.5,10.2,9.0,,,0.0,0.0,0.7,-5.5,,,,,,,,,
130,울진,2001-01-29,0.1,-4.9,5.4,,,11.0,6.6,3.4,2938.0,-12.0,24.0,40.6,2.6,1014.2,10.3,8.5,,,0.0,0.0,-1.0,-8.9,,,,,,,,,
130,울진,2001-01-30,0.9,-5.0,5.4,,,7.0,4.6,2.9,2506.0,-9.5,29.0,46.1,3.0,1015.4,10.3,8.1,,,0.0,0.0,-0.2,-7.7,,,,,,,,,
130,울진,2001-01-31,2.5,-1.4,5.3,,0.0,10.0,5.6,2.9,2506.0,-5.7,45.0,54.0,4.0,1010.0,10.3,1.1,,,0.0,0.0,-0.8,-5.1,,,,,,,,,
130,울진,2001-02-01,0.7,-4.7,4.9,,,13.0,8.5,5.1,4406.0,-16.4,13.0,27.6,1.9,1008.4,10.4,9.4,,,0.0,0.0,0.8,-7.2,,,,,,,,,
130,울진,2001-02-02,-1.6,-8.3,4.0,,,8.0,4.9,3.6,3110.0,-15.8,15.0,33.9,1.9,1015.4,10.4,9.0,,,0.0,0.0,-1.5,-10.3,,,,,,,,,
130,울진,2001-02-03,1.4,-2.0,5.9,,,7.0,4.5,3.0,2592.0,-4.8,39.0,63.6,4.3,1019.1,10.4,5.1,,,0.0,0.0,-0.7,-6.1,,,,,,,,,
130,울진,2001-02-04,2.8,-0.9,7.8,,,4.0,3.2,2.2,1901.0,-2.7,41.0,67.6,5.0,1020.1,10.5,4.3,,,0.0,0.0,1.9,-3.0,,,,,,,,,
130,울진,2001-02-05,4.4,-1.8,9.7,,0.0,6.0,4.5,3.1,2678.0,0.4,43.0,75.5,6.4,1016.3,10.5,6.8,,,0.0,0.0,3.6,-3.7,,,,,,,,,
130,울진,2001-02-06,3.4,1.9,5.3,,12.3,8.0,6.2,4.6,3974.0,1.8,70.0,88.6,7.0,1014.1,10.5,0.0,,,0.0,0.0,2.9,0.8,,,,,,,,,
130,울진,2001-02-07,3.2,-1.7,7.7,,2.9,12.0,8.2,2.8,2419.0,1.0,65.0,85.1,6.7,1010.9,10.6,0.4,,,0.0,0.0,3.2,-5.1,,,,,,,,,
130,울진,2001-02-08,-0.6,-4.9,3.9,,,10.0,5.5,3.8,3283.0,-14.9,19.0,33.3,2.0,1016.4,10.6,9.9,,,0.0,0.0,0.4,-8.2,,,,,,,,,
130,울진,2001-02-09,0.1,-5.3,5.4,,,12.0,5.5,3.8,3283.0,-9.9,32.0,46.9,2.9,1018.0,10.6,9.3,,,0.0,0.0,-0.3,-8.0,,,,,,,,,
130,울진,2001-02-10,0.6,-5.1,5.3,,,8.0,4.9,2.9,2506.0,-12.2,20.0,39.8,2.4,1021.6,10.7,9.5,,,0.0,0.0,0.0,-8.3,,,,,,,,,
130,울진,2001-02-11,-0.6,-4.9,4.2,,,7.0,4.4,2.6,2246.0,-8.5,22.0,56.1,3.2,1025.5,10.7,8.2,,,0.0,0.0,-0.8,-8.0,,,,,,,,,
130,울진,2001-02-12,0.7,-2.4,4.8,,,6.0,3.7,2.4,2074.0,-13.9,11.0,33.3,2.1,1022.6,10.7,3.0,,,0.0,0.0,0.4,-4.7,,,,,,,,,
130,울진,2001-02-13,0.0,-3.0,4.1,,,9.0,5.4,3.8,3283.0,-9.4,28.0,49.6,3.1,1015.6,10.8,2.3,,,0.0,0.0,-0.4,-5.5,,,,,,,,,
130,울진,2001-02-14,-1.2,-5.4,2.4,,,10.0,6.4,3.6,3110.0,-16.1,14.0,31.1,1.8,1016.3,10.8,10.0,,,0.0,0.0,-0.7,-9.1,,,,,,,,,
130,울진,2001-02-15,1.7,-3.0,7.1,,0.0,13.0,6.8,4.5,3888.0,-8.5,31.0,47.5,3.4,1012.4,10.8,7.0,,,0.0,0.0,-0.2,-7.0,,,,,,,,,
