지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
279,구미,2001-01-01,-2.6,-9.1,3.8,,,4.3,2.8,1.0,864,-11.2,26,53.8,2.6,1012.0,9.7,7.4,,,0.0,0.0,,-12.2,,,,,,,,,
279,구미,2001-01-02,2.1,-1.6,6.7,,,13.6,8.6,3.8,3283,-8.0,36,46.9,3.4,1011.1,9.8,7.2,,,0.0,0.0,,-3.7,,,,,,,,,
279,구미,2001-01-03,-3.7,-8.3,0.6,,,8.8,7.1,2.3,1987,-13.1,35,48.4,2.2,1018.6,9.8,7.2,,,0.0,0.0,,-10.4,,,,,,,,,
279,구미,2001-01-04,-4.7,-7.9,-1.0,,,7.1,5.9,2.6,2246,-15.1,28,44.9,1.9,1022.9,9.8,7.4,,,0.0,0.0,,-9.9,,,,,,,,,
279,구미,2001-01-05,-3.6,-9.0,1.9,,,6.8,5.0,2.3,1987,-13.0,33,48.9,2.2,1027.7,9.8,7.4,,,0.0,0.0,,-11.8,,,,,,,,,
279,구미,2001-01-06,-2.1,-9.8,3.3,,,2.3,2.2,0.6,518,-11.8,24,51.3,2.5,1028.2,9.8,6.4,,,0.0,0.0,,-11.6,,,,,,,,,
279,구미,2001-01-07,1.1,-0.9,2.5,,30.0,4.6,4.0,0.9,778,-0.8,43,87.6,5.8,1012.8,9.8,0.0,,,21.0,21.0,,-2.5,,,,,,,,,
279,구미,2001-01-08,3.6,0.2,10.0,,,3.2,2.6,0.8,691,-0.8,45,74.8,5.7,1017.4,9.8,6.2,,,0.0,14.5,,-3.2,,,,,,,,,
279,구미,2001-01-09,1.9,-0.1,4.9,,1.0,10.0,7.0,1.7,1469,-1.8,54,76.6,5.4,1011.6,9.8,0.0,,,0.0,6.5,,-2.8,,,,,,,,,
279,구미,2001-01-10,-2.8,-6.8,3.0,,,6.7,4.9,1.9,1642,-11.7,24,51.8,2.5,1012.8,9.9,7.3,,,0.0,4.3,,-8.9,,,,,,,,,
279,구미,2001-01-11,-2.6,-7.7,2.3,,0.0,8.8,6.1,1.8,1555,-11.6,30,51.6,2.5,1012.3,9.9,7.3,,,0.3,3.3,,-10.1,,,,,,,,,
279,구미,2001-01-12,-6.0,-9.4,-2.5,,,7.1,5.5,2.0,1728,-14.0,40,53.3,2.0,1018.5,9.9,7.3,,,0.0,2.4,,-11.4,,,,,,,,,
279,구미,2001-01-13,-6.1,-8.5,-1.4,,0.2,7.0,4.6,1.7,1469,-12.2,41,62.3,2.4,1014.9,9.9,4.4,,,0.7,2.8,,-10.3,,,,,,,,,
279,구미,2001-01-14,-9.2,-12.1,-5.9,,,8.4,5.4,2.8,2419,-16.9,37,54.1,1.6,1018.4,9.9,7.3,,,0.0,2.4,,-14.0,,,,,,,,,
279,구미,2001-01-15,-10.3,-13.1,-6.4,,,6.8,5.1,2.4,2074,-17.5,36,56.4,1.5,1023.0,10.0,7.3,,,0.0,2.1,,-15.0,,,,,,,,,
279,구미,2001-01-16,-8.3,-12.6,-3.8,,,8.6,6.8,2.6,2246,-17.2,31,50.1,1.6,1024.7,10.0,7.3,,,0.0,1.8,,-15.8,,,,,,,,,
279,구미,2001-01-17,-6.2,-12.1,0.1,,,6.6,4.3,1.2,1037,-15.2,33,50.4,1.9,1025.0,10.0,7.3,,,0.0,1.5,,-15.7,,,,,,,,,
279,구미,2001-01-18,-2.2,-9.1,3.0,,,2.3,1.4,0.3,259,-7.0,52,70.4,3.7,1023.6,10.0,0.0,,,0.0,0.9,,-12.1,,,,,,,,,
279,구미,2001-01-19,-1.3,-6.9,3.8,,,2.4,1.4,0.5,432,-4.4,61,80.5,4.4,1023.3,10.1,0.7,,,0.0,0.6,,-10.3,,,,,,,,,
279,구미,2001-01-20,1.5,-2.2,6.7,,9.2,5.2,4.0,0.9,778,-1.1,64,82.6,5.6,1013.7,10.1,1.2,,,10.4,10.6,,-5.3,,,,,,,,,
279,구미,2001-01-21,-1.9,-6.2,4.5,,,5.8,4.3,1.2,1037,-5.8,51,75.6,3.9,1017.8,10.1,6.1,,,0.0,3.9,,-8.5,,,,,,,,,
