지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
235,보령,2001-01-01,-1.2,-7.4,3.7,,2.8,12.8,9.9,2.6,2246.0,-6.0,56,70.6,4.0,1015.9,9.7,6.2,,,0.0,0.0,,-10.3,,,,,,,,,
235,보령,2001-01-02,1.4,-3.3,5.4,,0.0,11.3,10.7,2.8,2419.0,-5.3,45,61.5,4.1,1017.4,9.7,2.6,,,0.0,0.0,,-6.0,,,,,,,,,
235,보령,2001-01-03,-4.2,-7.5,-0.8,,0.6,8.5,6.6,2.1,1814.0,-9.8,52,65.5,2.9,1023.4,9.8,5.9,,,3.5,3.5,,-9.4,,,,,,,,,
235,보령,2001-01-04,-6.0,-9.5,-1.9,,0.1,9.5,6.0,2.6,2246.0,-12.2,47,62.8,2.4,1028.3,9.8,8.2,,,0.6,3.9,,-12.9,,,,,,,,,
235,보령,2001-01-05,-4.5,-9.1,1.0,,,6.1,4.0,1.4,1210.0,-11.1,47,61.0,2.6,1032.4,9.8,8.0,,,0.0,0.0,,-11.8,,,,,,,,,
235,보령,2001-01-06,0.0,-6.9,4.6,,,7.8,5.0,1.9,1642.0,-10.8,29,46.9,2.7,1030.0,9.8,6.4,,,0.0,0.0,,-10.2,,,,,,,,,
235,보령,2001-01-07,2.9,0.6,5.3,,38.5,16.8,12.2,4.3,3715.0,-0.9,28,76.6,5.7,1012.8,9.8,0.0,,,3.6,3.6,,-0.2,,,,,,,,,
235,보령,2001-01-08,4.3,1.2,7.7,,0.2,9.2,6.5,3.3,2851.0,-1.2,57,67.9,5.6,1019.6,9.8,8.6,,,0.0,0.0,,-1.2,,,,,,,,,
235,보령,2001-01-09,3.1,-1.5,7.8,,7.0,10.5,8.9,3.5,3024.0,-2.9,52,65.3,5.0,1015.9,9.8,0.0,,,0.0,0.0,,-3.9,,,,,,,,,
235,보령,2001-01-10,-1.8,-6.7,1.6,,0.0,11.6,9.2,2.2,1901.0,-9.8,35,55.3,2.9,1017.3,9.9,8.6,,,0.0,0.0,,-9.1,,,,,,,,,
235,보령,2001-01-11,-3.3,-7.9,2.1,,0.8,12.4,8.8,3.8,3283.0,-10.8,44,56.8,2.8,1017.5,9.9,8.5,,,2.7,2.7,,-10.6,,,,,,,,,
235,보령,2001-01-12,-7.5,-10.7,-4.4,,,8.1,6.3,2.4,2074.0,-14.9,40,57.0,1.9,1023.0,9.9,7.5,,,0.0,1.3,,-10.7,,,,,,,,,
235,보령,2001-01-13,-5.7,-8.7,-2.4,,0.2,10.5,8.1,3.8,3283.0,-12.9,49,58.6,2.3,1019.6,9.9,6.2,,,1.5,2.2,,-12.0,,,,,,,,,
235,보령,2001-01-14,-9.4,-11.4,-6.4,,1.7,10.6,7.3,3.6,3110.0,-14.5,52,68.3,2.0,1023.7,9.9,4.8,,,4.6,5.6,,-13.8,,,,,,,,,
235,보령,2001-01-15,-10.6,-14.7,-7.4,,0.0,8.9,5.6,3.0,2592.0,-15.3,62,70.4,1.9,1028.1,10.0,6.0,,,0.2,4.9,,-19.4,,,,,,,,,
