지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
강원도,2002,3179,69,7.960512820512822,2.544139194139194,13.988681318681316,2.2422045855379187,4.134053926206244,624.2421428571429,8.30970695970696,4.911318681318681,2.155750915750916,1862.6615384615384,-0.2131501831501825,34.55824175824176,60.35117216117216,7.411794871794872,995.35978021978,11.758534798534798,6.366739926739927,2.0871703296703297,13.122728937728938,0.1502930402930402,0.7896336996336996,9.442747252747251,-0.047728937728938,9.803052503052502,9.95189255189255,10.087912087912088,10.363980463980464,10.915262515262516,11.634432234432234,12.51923076923077,14.630402930402928,15.672161172161172,11.444542124542124,38,13,1,1,0
경기도,2002,1374,29,8.166666666666668,2.5245421245421245,14.604212454212451,2.497743055555555,4.808171521035598,495.2416666666666,6.785897435897436,4.033974358974358,1.5267399267399269,1319.10347985348,0.5231684981684981,35.10531135531136,61.944322344322345,7.67069597069597,1010.5485347985348,11.75521978021978,6.821703296703297,2.071904761904762,13.25912087912088,0.0658424908424908,0.1695054945054945,9.89368131868132,-0.1426739926739924,10.28901098901099,10.94871794871795,10.906959706959707,11.32124542124542,11.91831501831502,13.107692307692306,13.56190476190476,15.553113553113551,15.974725274725277,12.07967032967033,65,13,1,2,0
경상남도,2002,190281,3094,10.625320512820512,5.239285714285715,16.903937728937727,2.685679723502304,6.244842980295567,724.4017857142858,7.709798534798534,4.344871794871795,1.6250457875457875,1403.9940476190477,2.2125000000000004,34.77014652014652,59.0775641025641,8.51195054945055,1011.0498626373626,11.778846153846152,6.708974358974358,2.12996336996337,13.635531135531137,0.0153846153846153,0.0233516483516483,12.195283882783883,2.6797161172161177,11.71025641025641,11.812820512820512,12.131135531135532,12.368864468864468,12.669230769230769,13.3025641025641,,,,11.664652014652011,51,13,1,0,0
경상북도,2002,185849,2924,8.927069597069597,3.6534065934065936,14.86,1.9576078551078555,4.686385129490393,890.4131746031746,9.095824175824175,5.069597069597069,2.174212454212454,1878.5531135531132,0.8139194139194139,36.80659340659341,59.99351648351648,7.777875457875456,1002.442380952381,11.768608058608056,6.7805860805860805,2.026831501831502,12.949395604395605,0.1298168498168498,0.4076190476190476,10.713003663003663,1.5203663003663006,11.62967032967033,11.497802197802198,11.782539682539682,11.912820512820511,12.383028083028083,13.114285714285714,13.952747252747251,14.66336996336996,15.121062271062272,11.206593406593406,34,13,1,0,0
전라남도,2002,446844,7435,10.790057561486131,6.5599162742019885,15.61119832548404,2.452408163265306,4.365806239737274,633.0419047619047,11.018001046572476,7.284092098377813,3.523809523809524,3044.3809523809523,4.244531658817374,44.22972265829409,66.13464154892725,9.475614861329149,1012.7927786499216,11.798848770277342,6.3659340659340655,2.1363369963369965,13.462747252747253,0.0253270538984824,0.0283097854526425,12.151648351648353,3.7040816326530615,12.3970695970696,12.416666666666666,12.832783882783884,13.01245421245421,13.597802197802196,14.311355311355312,14.584432234432237,15.916849816849814,16.668681318681315,9.051282051282053,4,13,1,0,0
전라북도,2002,28612,497,9.329722658294086,4.118315018315017,15.46043956043956,2.6050264550264552,4.708968253968254,649.837619047619,7.837781266352693,4.75484039769754,1.7720565149136578,1531.0549450549452,3.1768184196755627,42.24123495552068,67.9700156985871,8.785923600209316,1004.0608581894294,11.779225536368395,6.481109366823652,2.012857142857143,12.795091575091575,0.1510727367870225,0.3401360544217687,10.580900052328625,1.4502354788069074,11.775824175824177,11.968498168498169,12.543956043956044,12.693406593406594,13.246886446886448,13.76849816849817,,,,11.34212454212454,58,13,1,0,0
제주도,2002,55052,848,13.373809523809523,10.273992673992677,16.782692307692308,3.0623737373737376,5.6386666666666665,845.8,12.359432234432234,8.095604395604395,4.598992673992674,3973.3498168498168,6.536080586080587,47.47893772893773,64.74771062271063,10.947802197802195,1013.4111721611722,11.80824175824176,5.284523809523809,2.098644688644689,12.432857142857143,0.0018315018315018,0.0018315018315018,13.761904761904765,7.466666666666667,14.852747252747251,15.112454212454212,15.017032967032966,15.574542124542123,16.186446886446884,16.597802197802196,16.509890109890108,17.479853479853478,17.831501831501832,6.508699633699634,0,13,1,0,0
충청남도,2002,10641,218,8.879926739926741,3.306227106227107,15.224981684981683,3.5659722222222228,5.271116207951071,574.5516666666667,7.609890109890109,4.515384615384614,1.746007326007326,1508.552380952381,2.7477655677655672,41.78901098901099,68.26586080586081,8.635238095238096,1012.8430036630036,11.77062271062271,7.628791208791208,2.1383516483516485,13.734285714285717,0.1045421245421245,0.1911355311355311,11.554358974358976,0.96007326007326,10.392673992673991,10.624175824175822,10.68168498168498,10.91904761904762,11.495970695970698,12.143956043956043,,,,11.918754578754578,60,13,1,0,0
충청북도,2002,2455,38,8.300879120879122,2.523516483516483,14.642857142857142,2.3527322404371587,4.851145038167939,635.5,9.134725274725277,5.592600732600732,2.3682783882783887,2046.1765567765567,0.5065201465201462,35.728205128205126,61.186080586080585,7.693553113553114,997.5330402930404,11.769890109890111,6.845201465201465,1.934712643678161,11.781532567049808,0.1234432234432234,0.261978021978022,10.05956043956044,0.3880586080586087,,,,,,,,,,12.11934065934066,64,13,1,1,0
강원도,2003,3313,74,6.595934065934066,1.6994505494505492,12.13959706959707,2.522591210613599,5.127228308501314,835.7382142857142,8.223076923076922,4.998315018315018,2.0604761904761904,1781.358526658527,-0.140732600732601,41.2021978021978,65.92970695970695,7.454029304029303,995.8708058608058,11.750805860805862,5.424725274725274,1.9651923076923077,12.157335164835164,0.4168498168498168,3.988131868131869,8.129267399267398,-0.4140659340659339,8.778632478632478,8.877655677655678,9.074114774114774,9.376312576312577,9.889255189255188,10.74969474969475,11.584798534798534,13.684798534798531,15.197802197802195,10.44014652014652,23,11,2,6,0
