지역,년도,생산량,면적,영향을 준 태풍 수,1분기 강수량 합계,2분기 강수량 합계,3분기 강수량 합계,1분기 평균 기온,1분기 일 강수량 평균,1분기 최대 순간풍속,1분기 평균 풍속,1분기 평균 이슬점온도,1분기 최소 상대습도,1분기 평균 상대습도,1분기 평균 현지기압,1분기 가조시간,1분기 평균 일조 시간,1분기 1시간 최다 일사량 평균,1분기 일 최심적설,1분기 지면온도,1분기 최저 초상온도,1분기 30cm 지중온도,1분기 3.0m 지중온도,2분기 평균 기온,2분기 일 강수량 평균,2분기 최대 순간풍속,2분기 평균 풍속,2분기 평균 이슬점온도,2분기 최소 상대습도,2분기 평균 상대습도,2분기 평균 현지기압,2분기 가조시간,2분기 평균 일조 시간,2분기 1시간 최다 일사량 평균,2분기 일 최심적설,2분기 지면온도,2분기 최저 초상온도,2분기 30cm 지중온도,2분기 3.0m 지중온도,3분기 평균 기온,3분기 일 강수량 평균,3분기 최대 순간풍속,3분기 평균 풍속,3분기 평균 이슬점온도,3분기 최소 상대습도,3분기 평균 상대습도,3분기 평균 현지기압,3분기 가조시간,3분기 평균 일조 시간,3분기 1시간 최다 일사량 평균,3분기 일 최심적설,3분기 지면온도,3분기 최저 초상온도,3분기 30cm 지중온도,3분기 3.0m 지중온도,1분기 평균 일교차,2분기 평균 일교차,3분기 평균 일교차,1분기 일교차 15이상인 날,2분기 일교차 15이상인 날,3분기 일교차 15이상인 날,1분기 한파일 수,2분기 한파일 수,3분기 한파일 수,1분기 폭염일 수,2분기 폭염일 수,3분기 폭염일 수
강원도,2001,673,962,1,1.8955774493705528,10.426378446115288,8.577060515873017,18.55090909090909,1.8955774493705528,8.753863636363638,2.359772727272728,9.62931818181818,36.309090909090905,61.28727272727272,987.9902272727276,14.321818181818184,7.255000000000001,2.5796590909090904,0.0,22.7725,10.2725,19.23409090909091,12.18068181818182,22.972954545454545,10.426378446115288,6.720227272727272,1.7740909090909092,18.261136363636364,55.73181818181818,76.33863636363635,985.798181818182,14.61022727272727,5.207272727272727,2.2598295454545454,0.0,25.668863636363632,18.039772727272727,24.01590909090909,14.960227272727275,23.37666666666667,8.577060515873017,6.286444444444444,1.5882222222222222,18.583555555555552,53.386666666666656,76.07577777777777,989.2684444444444,13.49644444444444,6.446666666666666,2.399055555555555,0.0,26.975555555555548,18.064666666666668,26.30444444444444,18.61444444444444,12.190227272727272,8.519999999999998,9.499555555555556,9,0,0,0,0,0,0,0,0
경기도,2001,1400,2916,1,1.8682291666666664,13.146491228070175,13.223511904761908,19.46875,1.8682291666666664,7.182954545454546,1.705681818181818,10.659659090909091,33.75568181818182,60.260795454545445,1002.2250000000004,14.307386363636368,8.248863636363637,2.7025,0.0,24.796022727272728,10.97556818181818,19.981818181818184,12.68409090909091,23.71534090909091,13.146491228070175,6.144318181818182,1.4369318181818185,19.077272727272728,56.60795454545455,76.56818181818181,999.6034090909092,14.582386363636363,5.218749999999999,2.138181818181818,0.0,25.922727272727265,18.54431818181818,24.14545454545454,15.6,24.86277777777777,13.223511904761908,6.219444444444444,1.4661111111111114,19.029444444444447,47.71111111111111,71.77277777777778,1002.4605555555556,13.47,7.6833333333333345,2.599111111111111,0.0,28.762777777777774,19.027222222222225,26.83333333333333,18.17555555555555,12.78068181818182,8.174999999999999,9.870000000000005,13,1,0,0,0,0,0,0,3
경상남도,2001,3064,4197,1,5.110222222222222,20.272011904761904,6.384479166666666,19.161079545454548,5.110222222222222,6.826136363636365,1.6002840909090912,11.18352272727273,39.8125,63.13693181818181,1003.3389204545456,14.13892045454545,7.080965909090907,2.5952272727272727,0.0,23.74829545454546,11.865625,20.73409090909091,,24.030681818181822,20.272011904761904,7.072727272727271,1.4670454545454548,19.168181818181814,57.19886363636363,75.09602272727271,1001.143181818182,14.392045454545457,5.311647727272727,2.1806818181818186,0.0,26.97329545454545,19.39801136363636,25.1,,25.17333333333333,6.384479166666666,6.66,1.4,19.119722222222222,49.45555555555556,70.3738888888889,1003.2222222222222,13.356388888888889,6.403333333333332,2.577777777777778,0.0,28.99083333333333,19.845277777777778,27.522222222222226,,11.477840909090908,8.06960227272727,9.276666666666667,8,0,0,0,0,0,0,3,2
경상북도,2001,7357,8864,1,2.4620859213250514,10.619285714285716,5.262593610093611,18.881590909090907,2.4620859213250514,9.197727272727272,2.189318181818182,9.641590909090908,36.554545454545455,59.45613636363637,994.9904545454544,14.242954545454548,9.582272727272729,2.3755681818181817,0.0,24.167954545454545,11.04,20.257575757575754,12.853409090909093,23.23977272727273,10.619285714285716,7.459318181818182,1.7177272727272728,18.30613636363637,56.09090909090908,75.06409090909091,992.8570454545452,14.512045454545456,7.874318181818181,2.173636363636364,0.0,27.32318181818182,18.258409090909087,24.882575757575754,14.99886363636364,23.957555555555547,5.262593610093611,7.620444444444445,1.7564444444444445,18.608666666666668,52.22222222222222,73.46377777777776,995.8653333333334,13.431111111111113,7.746888888888889,2.324222222222222,0.0,29.04511111111111,18.07177777777778,27.28962962962963,17.220000000000002,12.52090909090909,8.787727272727274,9.824666666666667,9,0,0,0,0,0,0,0,0
전라남도,2001,8090,12075,1,3.2153492063492064,16.195238095238096,5.410367965367966,18.45032467532468,3.2153492063492064,9.429870129870128,2.892207792207792,12.284415584415584,47.35714285714286,69.825,1004.8844155844156,14.066233766233765,7.671103896103895,2.679318181818182,0.0,22.35746753246753,12.163636363636364,19.74772727272727,14.413636363636364,23.345454545454547,16.195238095238096,9.406168831168833,2.8227272727272723,19.900974025974023,65.4935064935065,81.5,1002.260064935065,14.323051948051948,6.487012987012988,2.2017045454545454,0.0,26.05616883116883,19.36038961038961,24.08522727272728,17.261363636363637,25.185714285714287,5.410367965367966,8.670158730158729,2.677142857142857,20.322857142857146,54.81587301587302,75.34857142857143,1003.949523809524,13.33777777777778,8.58063492063492,2.755888888888889,0.0,28.86825396825397,20.081904761904767,27.04333333333333,19.956666666666667,9.089285714285715,6.576298701298702,7.853650793650792,1,0,0,0,0,0,0,0,1
전라북도,2001,2609,3675,1,3.5602645502645505,15.824550264550265,5.532261904761904,18.785064935064938,3.5602645502645505,7.937012987012989,1.766558441558442,11.79448051948052,41.83441558441558,67.01655844155844,996.1724025974024,14.166558441558443,7.653246753246753,2.7306818181818184,0.0,23.731493506493507,11.189610389610388,22.288636363636364,,24.023376623376624,15.824550264550265,7.2821428571428575,1.5379870129870132,19.705194805194807,59.438311688311686,77.67077922077924,993.5204545454548,14.426623376623375,5.150974025974026,2.1775,0.0,26.4801948051948,19.090584415584416,25.722727272727276,,24.94571428571429,5.532261904761904,7.212380952380953,1.5104761904761903,19.318095238095243,48.75238095238095,72.31650793650793,995.6822222222224,13.375555555555556,7.435238095238094,2.583111111111111,0.0,28.990793650793645,18.776507936507937,28.90444444444444,,11.875974025974028,7.897402597402597,10.194285714285714,10,0,2,0,0,0,0,3,7
제주도,2001,1459,1758,1,6.870614035087719,15.554012345679013,9.314141414141412,19.03238636363637,6.870614035087719,9.444886363636364,3.074431818181817,13.320454545454544,53.01136363636363,71.5965909090909,1005.63125,13.981249999999996,5.497727272727272,2.64875,0.0,22.68125,14.238636363636363,21.17613636363637,15.70681818181818,24.498863636363637,15.554012345679013,9.66875,3.388068181818181,20.85738636363636,68.17613636363636,80.66647727272726,1003.2659090909092,14.223863636363632,5.347727272727273,2.492840909090909,0.0,27.57386363636363,20.85965909090909,25.68977272727273,19.922727272727272,26.51166666666667,9.314141414141412,10.956111111111111,3.869999999999999,20.89,56.91666666666666,71.66333333333334,1004.29,13.28555555555556,6.604444444444444,2.725222222222222,0.0,29.42,22.30555555555556,28.809999999999995,23.933333333333334,6.526136363636365,5.392045454545455,5.825555555555557,0,0,0,0,0,0,0,0,0
충청남도,2001,2935,4134,1,1.6873333333333334,11.180855855855857,11.967777777777778,19.192272727272726,1.6873333333333334,7.718181818181819,1.9254545454545453,11.372272727272728,40.45,62.65590909090909,1004.735,14.233181818181816,10.496363636363638,2.567954545454546,0.0,23.66227272727273,11.927272727272726,19.35,,24.33681818181817,11.180855855855857,7.5177272727272735,1.7731818181818184,19.461818181818185,58.5,74.76227272727272,1001.8040909090912,14.492272727272727,8.898636363636363,2.085,0.0,27.342272727272725,19.82272727272727,23.781818181818185,,25.43066666666667,11.967777777777778,6.914666666666667,1.5835555555555554,19.541777777777774,50.20444444444444,70.9088888888889,1004.1817777777778,13.419555555555556,10.299555555555555,2.453555555555555,0.0,29.712,19.586666666666662,26.704444444444444,,11.924090909090909,7.794545454545454,10.148,9,0,0,0,0,0,0,1,4
충청북도,2001,2640,3666,1,1.626904761904762,10.593194444444444,5.034635416666666,19.06772727272727,1.626904761904762,8.609545454545454,2.0927272727272728,9.292272727272728,34.58636363636364,56.68409090909092,990.7059090909092,14.247272727272728,8.634545454545455,2.7822727272727272,0.0,23.80090909090909,10.685,,,23.442272727272726,10.593194444444444,7.111818181818182,1.5868181818181817,17.92818181818182,53.64545454545453,72.36090909090909,987.78,14.51636363636364,6.831818181818182,2.491363636363636,0.0,26.532727272727268,18.471363636363638,,,24.12933333333333,5.034635416666666,7.456888888888888,1.7333333333333334,17.804,47.60000000000001,69.43644444444445,990.6746666666668,13.43422222222222,8.1,2.653111111111111,0.0,29.098666666666663,18.449333333333332,,,12.92272727272727,8.786363636363635,10.588,14,1,2,0,0,0,0,0,3
강원도,2002,482,1070,4,5.178138095238096,8.901009816207184,20.24149958228905,17.459545454545456,5.178138095238096,8.036363636363639,2.020227272727273,10.124318181818182,38.275000000000006,64.8215909090909,989.1175000000002,14.349772727272727,7.306590909090911,2.751931818181818,0.0,21.36931818181818,9.390681818181818,19.259848484848483,13.096590909090908,21.08818181818182,8.901009816207184,7.308863636363636,1.8638636363636367,16.12818181818182,55.44545454545453,74.99272727272728,985.2261363636364,14.632727272727273,5.16159090909091,2.267840909090909,0.0,24.40727272727273,15.559999999999995,23.378787878787875,15.685227272727271,22.330222222222226,20.24149958228905,7.332888888888889,1.834222222222222,18.27711111111111,61.86666666666667,79.14422222222221,988.7357777777776,13.489777777777777,4.022888888888889,1.9289444444444444,0.0,24.53044444444444,17.87066666666667,24.526666666666664,19.35333333333333,11.88431818181818,8.568636363636362,7.37533333333333,6,2,1,0,0,0,0,0,0
