지역,년도,생산량,면적,영향을 준 태풍 수,1분기 강수량 합계,2분기 강수량 합계,3분기 강수량 합계,1분기 평균 기온,1분기 일 강수량 평균,1분기 최대 순간풍속,1분기 평균 풍속,1분기 평균 이슬점온도,1분기 최소 상대습도,1분기 평균 상대습도,1분기 평균 현지기압,1분기 가조시간,1분기 평균 일조 시간,1분기 1시간 최다 일사량 평균,1분기 일 최심적설,1분기 지면온도,1분기 최저 초상온도,1분기 30cm 지중온도,1분기 3.0m 지중온도,2분기 평균 기온,2분기 일 강수량 평균,2분기 최대 순간풍속,2분기 평균 풍속,2분기 평균 이슬점온도,2분기 최소 상대습도,2분기 평균 상대습도,2분기 평균 현지기압,2분기 가조시간,2분기 평균 일조 시간,2분기 1시간 최다 일사량 평균,2분기 일 최심적설,2분기 지면온도,2분기 최저 초상온도,2분기 30cm 지중온도,2분기 3.0m 지중온도,3분기 평균 기온,3분기 일 강수량 평균,3분기 최대 순간풍속,3분기 평균 풍속,3분기 평균 이슬점온도,3분기 최소 상대습도,3분기 평균 상대습도,3분기 평균 현지기압,3분기 가조시간,3분기 평균 일조 시간,3분기 1시간 최다 일사량 평균,3분기 일 최심적설,3분기 지면온도,3분기 최저 초상온도,3분기 30cm 지중온도,3분기 3.0m 지중온도,1분기 평균 일교차,2분기 평균 일교차,3분기 평균 일교차,1분기 일교차 15이상인 날,2분기 일교차 15이상인 날,3분기 일교차 15이상인 날,1분기 한파일 수,2분기 한파일 수,3분기 한파일 수,1분기 폭염일 수,2분기 폭염일 수,3분기 폭염일 수
강원도,2001,74033,2854,1,1.7804569504569503,11.288400297619043,6.281483019564416,17.590925925925927,1.7804569504569503,8.79,2.3761111111111117,7.872777777777777,33.577777777777776,58.34555555555554,989.0566666666666,14.175,7.484074074074074,2.621990740740741,0.0,21.769629629629637,9.035185185185185,18.24074074074074,11.937962962962963,23.447407407407407,11.288400297619043,6.683148148148145,1.7177777777777778,18.97703703703704,56.68703703703704,77.43166666666667,986.3888888888888,14.513518518518518,5.196851851851852,2.267222222222222,0.0,26.089629629629624,18.72925925925926,24.51111111111111,15.39074074074074,20.85963636363636,6.281483019564416,6.401272727272726,1.6616363636363638,15.234727272727277,47.81272727272726,72.31036363636363,991.468181818182,12.953636363636369,6.685818181818182,2.3289999999999997,0.0,24.516181818181813,14.208545454545456,24.75090909090909,19.48,12.56425925925926,8.395370370370367,10.874545454545457,13,0,5,0,0,0,0,0,0
경상남도,2001,8003,212,1,6.084385964912281,17.137594627594627,7.346724137931034,18.16226851851852,6.084385964912281,6.799537037037037,1.576388888888889,9.979629629629631,38.34027777777778,62.181018518518506,1004.3712962962964,14.007175925925925,7.0687500000000005,2.5961111111111106,0.0,22.748842592592595,10.56898148148148,19.84814814814815,,24.72453703703704,17.137594627594627,7.229398148148149,1.4861111111111112,19.81087962962963,56.51157407407408,74.95694444444446,1001.7358796296296,14.301620370370369,5.741898148148149,2.302962962962963,0.0,27.948611111111106,20.06828703703704,25.87037037037037,,22.808181818181826,7.346724137931034,6.435909090909092,1.3997727272727274,16.33113636363636,46.41590909090909,68.27659090909091,1005.0545454545454,12.849772727272724,6.174545454545456,2.5130909090909097,0.0,26.31090909090909,16.915,25.65090909090909,,11.800462962962964,8.246759259259258,9.919090909090908,12,0,1,0,0,0,0,5,0
경상북도,2001,11736,389,1,2.290873015873016,9.38546511627907,5.585906084656084,17.864444444444445,2.290873015873016,9.183148148148147,2.190185185185185,8.289444444444445,34.71666666666666,58.08314814814815,996.0794444444444,14.102407407407409,9.612777777777778,2.378240740740741,0.0,23.03796296296296,9.825,19.446296296296296,12.685185185185189,23.872222222222224,9.38546511627907,7.477962962962962,1.6881481481481482,18.979444444444443,55.97222222222222,75.34537037037036,993.4820370370372,14.418333333333331,7.952407407407407,2.2488888888888887,0.0,28.23425925925926,18.86722222222222,25.57530864197531,15.273148148148149,21.33945454545455,5.585906084656084,7.770727272727273,1.8347272727272728,15.781090909090908,50.19636363636363,72.04254545454546,997.8932727272728,12.900545454545457,7.349090909090909,2.1841818181818184,0.0,25.58236363636363,14.997454545454543,25.32363636363636,17.775454545454544,12.759999999999998,8.921851851851853,10.23781818181818,13,0,2,0,0,0,0,0,0
전라북도,2001,18960,551,1,4.298820861678005,14.61018398268398,5.70127619047619,17.72116402116402,4.298820861678005,8.130423280423283,1.8089947089947092,10.396825396825395,39.66402116402116,65.58915343915343,997.1296296296296,14.032539682539683,7.651322751322751,2.7266666666666675,0.0,22.58174603174604,9.684656084656083,21.31111111111112,,24.677777777777777,14.61018398268398,7.551322751322751,1.5542328042328042,20.22566137566137,58.251322751322746,77.14021164021163,994.080687830688,14.334920634920634,5.574074074074074,2.262592592592593,0.0,27.29761904761905,19.698412698412696,26.51851851851852,,22.49142857142857,5.70127619047619,6.940779220779221,1.5353246753246752,16.363896103896106,45.10129870129871,70.16701298701298,997.5651948051948,12.860519480519482,7.791948051948052,2.561272727272727,0.0,26.6438961038961,15.421038961038958,27.26909090909091,,12.445502645502646,8.123809523809525,11.288831168831168,16,0,5,0,0,0,0,9,1
충청북도,2001,389,11,1,1.579375,9.984886363636363,5.137175925925927,18.051111111111112,1.579375,8.704444444444444,2.145185185185185,7.717777777777779,32.388888888888886,54.64148148148148,991.842962962963,14.107037037037038,8.692222222222224,2.82037037037037,0.0,22.67814814814815,9.30962962962963,,,23.994814814814813,9.984886363636363,7.293333333333334,1.5396296296296297,18.59592592592592,53.75925925925926,72.9262962962963,988.382962962963,14.42222222222222,6.996296296296297,2.5701851851851845,0.0,27.18444444444445,19.062962962962963,,,21.49272727272728,5.137175925925927,7.476727272727273,1.895636363636364,14.709454545454545,43.74545454545454,67.22763636363636,992.6941818181816,12.904727272727277,8.013818181818182,2.598727272727273,0.0,26.335272727272734,14.923272727272726,,,13.329629629629627,8.920740740740738,11.721818181818184,20,1,10,0,0,0,0,3,0
강원도,2002,60702,1967,4,7.091909013605442,10.913345734126985,16.951716791979955,16.635,7.091909013605442,8.034444444444446,2.022222222222222,9.05425925925926,37.53703703703704,63.807777777777765,990.209074074074,14.202407407407408,7.367037037037038,2.726203703703704,0.0,20.63185185185185,8.344444444444443,18.493827160493822,12.864814814814814,21.95296296296296,10.913345734126985,7.461296296296296,1.9196296296296291,17.005555555555553,56.12407407407408,75.17092592592591,985.6503703703704,14.533703703703704,5.12074074074074,2.259583333333333,0.0,25.22018518518519,16.587777777777777,23.963580246913573,15.997222222222218,19.753818181818183,16.951716791979955,6.663636363636362,1.6245454545454547,15.69236363636364,58.23636363636363,78.89909090909092,991.2830909090908,12.927818181818182,4.219272727272728,1.910318181818182,0.0,21.91690909090909,14.641454545454549,22.958181818181824,20.01454545454545,12.109074074074076,8.334629629629628,8.464,10,2,2,0,0,0,0,0,0
경상남도,2002,7541,157,4,8.079059523809523,11.742156084656084,23.443597168597165,18.223148148148148,8.079059523809523,7.268287037037037,1.4891203703703704,11.20347222222222,42.020833333333336,65.92013888888889,1005.2414351851852,14.010648148148148,7.305324074074075,2.4400000000000004,0.0,21.96597222222223,10.747222222222222,19.6537037037037,,23.890972222222224,11.742156084656084,7.114814814814816,1.5805555555555553,18.465046296296297,54.81018518518518,73.05046296296295,1000.3136574074076,14.312037037037037,6.417592592592594,2.2977777777777777,0.0,27.306018518518517,18.221990740740743,24.86111111111111,,22.112500000000004,23.443597168597165,6.480909090909091,1.3470454545454549,17.184772727272733,55.43636363636364,75.21659090909091,1005.0865909090908,12.853863636363636,5.543863636363636,2.129454545454545,0.0,24.421590909090902,16.86568181818182,24.487272727272728,,11.400925925925929,8.360879629629629,8.58159090909091,12,0,1,0,0,0,0,3,0
경상북도,2002,4095,128,4,6.430908029878618,7.485076777087645,14.583024178663717,16.56240740740741,6.430908029878618,7.885185185185184,1.8590740740740743,9.21962962962963,40.9611111111111,64.73722222222221,997.3224074074074,14.117592592592594,7.760555555555556,2.435648148148148,0.0,21.32907407407408,9.35222222222222,18.870370370370367,12.98425925925926,22.525370370370364,7.485076777087645,7.773333333333333,1.9411111111111112,16.89925925925926,53.97407407407406,72.31481481481481,992.486111111111,14.43685185185185,6.43462962962963,2.223703703703704,0.0,26.79703703703704,17.101111111111116,24.61172839506173,15.15648148148148,20.119636363636367,14.583024178663717,6.970727272727274,1.688181818181818,15.844909090909091,59.474545454545456,77.78363636363638,997.8756363636364,12.896,4.79,1.868636363636364,0.0,23.03163636363637,15.255454545454542,23.75151515151515,18.23,11.70851851851852,8.812962962962963,8.173818181818179,9,2,0,0,0,0,0,0,0
전라북도,2002,15831,473,4,5.908602150537634,7.231620209059232,15.029931972789116,17.546296296296298,5.908602150537634,7.643386243386243,1.8375661375661376,10.739417989417989,42.13492063492063,66.7420634920635,997.710052910053,14.043650793650796,7.257407407407409,2.562592592592592,0.0,21.04047619047619,10.0,20.579629629629636,,23.73306878306878,7.231620209059232,6.966931216931217,1.7613756613756613,18.23227513227513,54.04497354497354,72.4920634920635,992.6695767195764,14.3542328042328,6.264285714285713,2.3788888888888886,0.0,26.64312169312169,18.395238095238096,26.470370370370368,,21.653506493506487,15.029931972789116,6.392207792207792,1.4028571428571428,17.336623376623375,57.787012987012986,77.67376623376626,997.4950649350648,12.865714285714285,4.7727272727272725,1.9981818181818185,0.0,23.62727272727272,16.723376623376623,25.003636363636364,,11.751322751322752,8.703439153439152,8.60103896103896,15,2,0,0,0,0,0,0,0
충청북도,2002,593,16,4,9.738472222222224,9.128423423423424,14.323916666666667,16.937407407407406,9.738472222222224,8.351481481481482,2.120740740740741,9.672962962962965,39.51481481481482,65.2974074074074,992.0077777777776,14.127037037037034,7.862962962962962,1.4702173913043477,0.0,20.901111111111117,8.868148148148148,,,22.650740740740734,9.128423423423424,7.818148148148147,1.887407407407408,16.993333333333332,52.31851851851851,72.25629629629628,987.2492592592592,14.445925925925923,6.353703703703705,1.6725925925925924,0.0,26.561111111111103,17.017037037037035,,,20.32836363636364,14.323916666666667,7.280727272727273,1.6654545454545455,16.34872727272727,58.51272727272728,79.17527272727271,992.529090909091,12.897454545454544,4.9007272727272735,1.5114545454545454,0.0,22.632363636363635,15.608,,,12.41777777777778,8.99037037037037,8.568,16,4,1,0,0,0,0,0,0
