지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
강원도,2001,457381,11243,18.337605633802816,13.025915492957749,24.369154929577466,1.9328765792031093,4.635657596371883,227.14722222222224,8.306901408450702,4.75676056338028,2.2370422535211265,1932.805633802817,9.882676056338028,39.73521126760563,62.88140845070422,13.238591549295776,988.1416901408452,14.311267605633804,6.61338028169014,2.4569366197183093,17.048204225352116,0.0,0.0,22.10211267605634,10.759859154929575,21.151173708920187,20.49295774647888,20.00892018779343,19.15399061032864,17.548826291079813,15.189201877934272,13.249295774647887,12.435915492957747,13.188732394366196,11.343239436619715,13,3,0,8,0
경기도,2001,93312,2162,19.225,13.735211267605637,25.558450704225347,3.127857142857143,7.020238095238096,245.70833333333331,7.071830985915494,4.379577464788732,1.6538732394366196,1428.9612676056338,10.671830985915491,37.26056338028169,61.445774647887305,13.811971830985916,1002.2764084507044,14.296126760563384,7.314084507042255,2.495070422535211,17.894929577464787,0.0,0.0,23.619366197183098,11.320774647887324,21.791549295774644,21.790140845070415,20.608450704225355,19.88169014084507,18.016901408450707,15.9112676056338,14.536619718309858,13.11549295774648,13.254929577464786,11.82323943661972,18,3,0,11,0
경상남도,2001,62653,1806,19.082922535211264,14.138908450704225,24.81443661971831,4.27343005952381,15.141547619047618,484.52952380952377,6.903697183098592,4.009507042253522,1.5665492957746476,1353.5176056338028,11.680457746478874,43.24471830985915,65.13116197183098,14.572711267605632,1003.4286971830986,14.130809859154928,6.2883802816901415,2.408169014084508,16.789647887323945,0.0,0.0,23.069190140845077,12.303697183098588,21.515492957746478,21.336619718309866,20.96338028169013,20.61690140845071,19.7,16.599999999999998,,,,10.675528169014084,12,3,0,0,0
경상북도,2001,247414,5836,18.65464788732394,13.16112676056338,24.71957746478873,2.346658163265306,6.73466836734694,282.85607142857145,8.868591549295774,4.918732394366198,2.095070422535211,1809.869014084507,10.20070422535211,40.061971830985925,62.13647887323945,13.403239436619716,995.1518309859156,14.231971830985913,8.930704225352114,2.263450704225352,15.937676056338026,0.0,0.0,23.342394366197183,11.45929577464789,22.377464788732397,21.609859154929577,20.82488262910798,20.18920187793427,18.89201877934272,16.156338028169014,15.07253521126761,13.053521126760565,13.569718309859152,11.558450704225354,13,3,0,3,0
전라남도,2001,899484,17120,18.40503018108652,14.586720321931589,23.17243460764588,3.3411255411255407,11.888795093795093,392.330238095238,9.82655935613682,6.53943661971831,2.9778672032193154,2573.0020120724344,12.553319919517104,50.26961770623742,71.04607645875251,15.38430583501006,1004.8259557344066,14.059154929577462,6.9969818913480895,2.502605633802817,17.424436619718314,0.0,0.0,21.837022132796783,12.470221327967806,21.009154929577463,20.41338028169014,20.10281690140845,19.7169014084507,18.759154929577463,17.486619718309857,16.164084507042254,14.685915492957747,14.781690140845066,8.585714285714284,3,3,0,0,0
전라북도,2001,138690,3260,18.726559356136818,13.58893360160966,24.713078470824957,3.878394557823129,9.935820105820106,357.68952380952385,7.882494969818912,4.861569416498993,1.7398390342052312,1503.2052313883305,12.155935613682091,44.89336016096581,68.5851106639839,15.081891348088536,996.1024144869216,14.159356136820923,6.716297786720322,2.499577464788733,17.653521126760566,0.0,0.0,22.93098591549296,11.466398390342052,23.18450704225352,22.538028169014083,22.26197183098592,22.019718309859154,21.38591549295775,18.761971830985917,,,,11.124144869215293,16,3,0,3,0
제주도,2001,27704,706,19.166901408450705,16.406338028169014,22.491549295774647,2.965350877192982,11.48092105263158,436.275,10.18661971830986,7.026760563380281,3.330985915492957,2877.9119718309857,13.942957746478871,56.55281690140845,73.5380281690141,16.750704225352113,1005.5464788732396,13.97218309859155,4.854929577464788,2.443943661971831,16.80169014084507,0.0,0.0,22.17640845070422,14.605281690140844,22.204225352112672,22.066901408450704,21.488732394366195,21.04225352112676,20.414788732394367,18.813380281690137,17.342253521126768,16.14225352112676,15.795774647887333,6.085211267605634,0,3,0,0,0
충청남도,2001,51596,1592,19.09098591549296,13.834084507042254,25.07633802816901,3.1476041666666665,7.27161616161616,239.96333333333328,7.746478873239437,4.713802816901408,1.861971830985916,1608.7605633802816,11.48760563380282,42.74647887323944,63.47436619718309,14.356901408450703,1004.692676056338,14.22,9.773802816901409,2.376197183098592,17.064084507042256,0.0,0.0,23.00281690140845,12.241971830985914,21.678873239436616,20.760563380281692,20.07887323943662,19.24647887323944,17.53943661971831,15.322535211267606,,,,11.24225352112676,15,3,0,3,0
충청북도,2001,239095,4611,18.849014084507044,13.081690140845067,25.097183098591547,2.5378632478632475,6.618974358974358,258.14,8.375211267605636,5.244507042253521,2.005633802816901,1732.8732394366198,9.690422535211267,37.83661971830986,58.93436619718312,12.998028169014086,990.7078873239436,14.237464788732392,7.895492957746479,2.664647887323943,18.582112676056333,0.0,0.0,22.89380281690141,11.065915492957748,,,,,,,,,,12.01549295774648,21,3,0,3,0
강원도,2002,329737,8303,17.2125352112676,11.54661971830986,23.22492957746479,2.381076267905536,6.444596399535425,264.22845238095243,7.83056338028169,4.832535211267606,1.9963380281690133,1724.8366197183095,9.962253521126764,39.59014084507042,65.12507042253523,12.73323943661972,989.6791549295776,14.340281690140843,7.32676056338028,2.7005281690140843,19.284753521126763,0.0,0.0,21.306901408450702,9.180985915492958,20.779812206572768,20.45352112676056,19.931455399061036,19.398591549295777,18.382629107981224,16.19906103286385,14.442957746478871,13.310563380281687,13.86338028169014,11.678309859154927,12,4,1,1,0
