지역,년도,생산량,면적,영향을 준 태풍 수,1분기 강수량 합계,2분기 강수량 합계,3분기 강수량 합계,1분기 평균 기온,1분기 일 강수량 평균,1분기 최대 순간풍속,1분기 평균 풍속,1분기 평균 이슬점온도,1분기 최소 상대습도,1분기 평균 상대습도,1분기 평균 현지기압,1분기 가조시간,1분기 평균 일조 시간,1분기 1시간 최다 일사량 평균,1분기 일 최심적설,1분기 지면온도,1분기 최저 초상온도,1분기 30cm 지중온도,1분기 3.0m 지중온도,2분기 평균 기온,2분기 일 강수량 평균,2분기 최대 순간풍속,2분기 평균 풍속,2분기 평균 이슬점온도,2분기 최소 상대습도,2분기 평균 상대습도,2분기 평균 현지기압,2분기 가조시간,2분기 평균 일조 시간,2분기 1시간 최다 일사량 평균,2분기 일 최심적설,2분기 지면온도,2분기 최저 초상온도,2분기 30cm 지중온도,2분기 3.0m 지중온도,3분기 평균 기온,3분기 일 강수량 평균,3분기 최대 순간풍속,3분기 평균 풍속,3분기 평균 이슬점온도,3분기 최소 상대습도,3분기 평균 상대습도,3분기 평균 현지기압,3분기 가조시간,3분기 평균 일조 시간,3분기 1시간 최다 일사량 평균,3분기 일 최심적설,3분기 지면온도,3분기 최저 초상온도,3분기 30cm 지중온도,3분기 3.0m 지중온도,1분기 평균 일교차,2분기 평균 일교차,3분기 평균 일교차,1분기 일교차 15이상인 날,2분기 일교차 15이상인 날,3분기 일교차 15이상인 날,1분기 한파일 수,2분기 한파일 수,3분기 한파일 수,1분기 폭염일 수,2분기 폭염일 수,3분기 폭염일 수
강원도,2002,3179,69,1,4.216172745694022,2.139752920035938,6.1308846872082166,5.756923076923077,4.216172745694022,6.989670329670329,1.8208791208791208,-1.751208791208791,35.07912087912087,62.52835164835166,999.5671428571428,10.361868131868134,5.801098901098902,1.6804395604395603,0.3267032967032967,5.9930769230769245,-1.8251648351648355,10.073626373626372,18.385164835164836,2.068791208791209,2.139752920035938,9.164505494505493,2.421758241758241,-6.809560439560439,32.44945054945055,56.880989010989005,996.5442857142856,10.871758241758242,5.945494505494508,1.8910164835164835,2.0421978021978027,2.698571428571428,-6.071538461538461,3.2571428571428567,12.612087912087912,16.055824175824174,6.1308846872082166,8.774945054945054,2.2246153846153844,7.92131868131868,36.14615384615384,61.64417582417583,989.967912087912,14.04197802197802,7.3536263736263745,2.690054945054945,0.0,19.63659340659341,7.753516483516483,17.761172161172162,12.893956043956043,11.13142857142857,11.190219780219778,12.01197802197802,5,13,20,0,1,0,0,0,0
경기도,2002,1374,29,1,2.833585858585858,2.4083333333333337,9.069761904761904,5.692857142857145,2.833585858585858,5.828571428571428,1.2428571428571429,-0.9107142857142856,37.30494505494506,65.80961538461537,1014.9887362637362,10.36923076923077,6.116758241758242,1.6736263736263737,0.0546703296703296,6.743406593406594,-2.4115384615384614,11.257142857142858,19.325274725274728,1.877747252747253,2.4083333333333337,7.635164835164835,1.7208791208791212,-6.009615384615385,34.06043956043956,59.62664835164835,1012.5846153846156,10.880494505494504,6.184065934065935,1.8695604395604395,0.4538461538461538,2.7585164835164835,-6.696153846153847,4.605494505494505,14.065934065934066,16.929395604395605,9.069761904761904,6.893956043956043,1.6164835164835167,8.489835164835165,33.95054945054945,60.3967032967033,1004.0722527472528,14.01593406593406,8.164285714285715,2.672527472527473,0.0,20.17912087912088,8.679670329670332,18.1010989010989,13.268131868131867,11.712912087912088,11.760439560439565,12.76565934065934,18,19,28,1,1,0,0,0,0
경상남도,2002,190281,3094,1,5.042741935483871,4.378085585585586,8.46015873015873,8.925824175824179,5.042741935483871,6.807829670329671,1.4320054945054943,0.8777472527472526,34.69642857142857,59.74546703296703,1014.946565934066,10.497664835164834,5.860989010989012,1.863626373626373,0.0068681318681318,9.420192307692307,1.2708791208791212,11.704395604395604,,5.26510989010989,4.378085585585586,8.659752747252744,1.8315934065934067,-4.228296703296703,29.81868131868132,54.08640109890111,1012.956456043956,10.974313186813188,6.930082417582419,2.05,0.0631868131868131,5.865934065934066,-3.1667582417582425,6.186813186813187,,17.685027472527477,8.46015873015873,7.661813186813187,1.6115384615384614,9.98804945054945,39.79532967032967,63.40082417582417,1005.246565934066,13.864560439560442,7.335851648351647,2.476263736263736,0.0,21.29972527472528,9.935027472527471,19.215384615384615,,11.368406593406592,12.111263736263735,11.514285714285714,10,21,20,0,0,0,0,0,0
경상북도,2002,185849,2924,1,4.867126754083276,3.445210258232646,5.995413727219283,7.164065934065934,4.867126754083276,8.444395604395606,1.962417582417582,-0.1364835164835163,38.315384615384616,62.46428571428572,1006.4095604395604,10.42087912087912,6.093406593406592,1.7178021978021978,0.5173626373626373,7.655604395604397,0.1132967032967032,11.773626373626374,17.7978021978022,3.475494505494505,3.445210258232646,10.37021978021978,2.53021978021978,-5.521208791208791,33.26813186813187,55.52736263736264,1003.7762637362638,10.92,6.497032967032967,1.9274725274725275,0.7054945054945055,3.896043956043956,-4.234175824175823,5.500732600732602,13.210989010989012,16.141648351648353,5.995413727219283,8.472857142857144,2.03,8.099450549450548,38.83626373626374,61.98890109890109,997.1413186813188,13.964945054945057,7.75131868131868,2.4352197802197804,0.0,20.58736263736264,8.681978021978022,18.46410256410256,12.98131868131868,10.7889010989011,10.978681318681318,11.852197802197802,4,10,20,0,0,0,0,0,0
전라남도,2002,446844,7435,1,3.126242857142857,3.0122845804988665,6.607807726864331,10.010361067503926,3.126242857142857,11.076766091051804,3.477708006279435,3.0976452119309266,42.830455259026685,63.67441130298272,1016.6458398744112,10.558712715855572,6.409419152276295,1.798296703296703,0.0323390894819466,10.370957613814758,2.7587127158555727,13.33956043956044,19.356593406593404,5.5054945054945055,3.0122845804988665,11.983516483516484,3.90486656200942,-1.4700156985871276,40.51962323390895,63.09403453689168,1015.2701726844584,11.007378335949763,6.022135007849294,2.0311538461538463,0.0525902668759811,6.090737833594977,-2.114599686028257,7.273626373626374,13.88846153846154,16.854317111459967,6.607807726864331,9.993720565149138,3.188854003139718,11.10596546310832,49.339089481946615,71.63547880690739,1006.4623233908948,13.830455259026689,6.666248037676609,2.5795604395604395,0.0,19.99324960753532,10.468131868131868,18.42417582417582,14.505494505494504,8.637676609105181,9.368916797488223,9.147252747252749,0,2,2,0,0,0,0,0,0
전라북도,2002,28612,497,1,3.327599611273081,3.6057023809523807,6.9909620991253645,7.496546310832025,3.327599611273081,7.114285714285714,1.4409733124018835,2.241915227629513,44.34379905808478,71.1943485086342,1008.123704866562,10.478178963893251,5.704238618524333,1.6786813186813183,0.3904238618524333,7.893406593406594,-0.1434850863422292,12.03956043956044,,3.4525902668759803,3.6057023809523807,8.443328100470957,1.93861852433281,-2.619937205651492,41.27629513343799,67.41915227629514,1006.32464678179,10.96043956043956,6.313186813186815,1.7776923076923077,0.6299843014128728,3.589952904238619,-4.975824175824176,5.936263736263736,,17.040031397174253,6.9909620991253645,7.955729984301413,1.93657770800628,9.908477237048666,41.10361067503925,65.29654631083203,997.734222919937,13.89905808477237,7.425902668759812,2.5821978021978023,0.0,20.25934065934066,9.470015698587128,20.1043956043956,,10.650706436420723,11.544583987441133,11.831083202511774,13,22,23,0,0,0,0,0,0
제주도,2002,55052,848,1,5.877044025157233,3.4239583333333337,7.550340136054422,12.96565934065934,5.877044025157233,12.893406593406594,4.901373626373627,5.825274725274726,46.63186813186813,62.3401098901099,1016.9750000000004,10.62554945054945,4.937637362637362,1.718186813186813,0.0041208791208791,12.638186813186811,7.703296703296702,16.409340659340664,20.33516483516484,8.957142857142859,3.4239583333333337,13.733516483516484,5.261813186813186,0.8379120879120877,40.53296703296704,58.38708791208792,1016.0266483516484,11.052472527472528,5.460439560439561,1.9615934065934064,0.0013736263736263,8.523626373626374,2.455494505494505,10.55054945054945,16.060439560439562,18.19862637362637,7.550340136054422,10.451373626373629,3.6337912087912096,12.945054945054949,55.27197802197802,73.51593406593409,1007.2318681318682,13.746703296703297,5.455494505494506,2.6161538461538463,0.0,20.1239010989011,12.241208791208797,19.76373626373626,16.043956043956044,6.091483516483516,7.0612637362637365,6.373351648351648,0,0,0,0,0,0,0,0,0
충청남도,2002,10641,218,1,2.7652916666666667,2.7356666666666665,10.829166666666666,6.898241758241757,2.7652916666666667,6.8769230769230765,1.4538461538461536,1.5837362637362635,42.65274725274725,70.83999999999999,1017.1356043956046,10.433406593406596,7.273406593406594,1.8241758241758248,0.3841758241758242,8.794505494505493,-0.7613186813186812,10.848351648351647,,2.8241758241758244,2.7356666666666665,8.603516483516483,2.0041758241758245,-3.2145054945054947,41.07032967032966,67.92615384615385,1015.192087912088,10.929010989010989,6.955164835164835,2.005824175824176,0.1892307692307692,4.765934065934066,-5.649450549450551,4.467032967032966,,16.917362637362636,10.829166666666666,7.349230769230769,1.7800000000000002,9.874065934065934,41.643956043956045,66.03142857142858,1006.2013186813188,13.94945054945055,8.657802197802198,2.5850549450549454,0.0,21.102637362637363,9.29098901098901,17.441758241758244,,11.807032967032963,12.006153846153843,11.943076923076925,17,21,22,0,0,0,0,0,0
충청북도,2002,2455,38,1,3.610106382978723,2.982984496124031,8.233089430894308,6.009010989010989,3.610106382978723,7.902857142857144,2.089010989010989,-0.8916483516483517,37.13406593406593,64.029010989011,1001.6496703296702,10.4210989010989,6.065714285714286,1.9167032967032969,0.3202197802197802,6.960439560439561,-1.294945054945055,,,2.537142857142858,2.982984496124031,10.514285714285712,2.728351648351648,-6.090329670329671,32.41758241758242,56.82021978021977,999.0626373626374,10.917142857142858,6.544175824175823,2.0862637362637364,0.4657142857142857,3.0876923076923077,-5.59956043956044,,,16.356483516483518,8.233089430894308,8.987032967032967,2.287472527472528,8.50153846153846,37.63296703296703,62.70901098901099,991.8868131868132,13.971428571428577,7.925714285714286,1.780886075949367,0.0,20.130549450549445,8.05868131868132,,,11.865934065934065,11.928791208791209,12.563296703296704,12,22,30,0,1,0,0,0,0
강원도,2003,3313,74,2,4.17827152014652,2.6714312617702447,8.862570207570208,4.296923076923076,4.17827152014652,8.705164835164835,2.1954945054945054,-2.7063736263736264,38.45384615384616,64.09252747252748,998.5486813186812,10.352417582417583,5.253406593406593,1.681153846153846,2.3085714285714287,4.679560439560439,-2.753956043956044,8.855311355311354,17.847802197802203,-0.1823076923076923,2.6714312617702447,7.998571428571428,1.992087912087912,-6.754505494505494,41.15824175824176,65.44318681318683,999.0072527472528,10.863076923076925,5.0721978021978025,1.7959890109890106,9.514615384615386,0.966153846153846,-7.105604395604396,2.226739926739927,11.461538461538462,15.67318681318681,8.862570207570208,7.965494505494507,1.993846153846154,9.038681318681318,43.994505494505496,68.25340659340658,990.0564835164834,14.036923076923078,5.948571428571429,2.418434065934066,0.1412087912087912,18.74208791208791,8.617362637362637,17.046886446886447,11.745054945054942,10.24417582417582,10.10285714285714,10.973406593406592,6,4,13,0,6,0,0,0,0
