지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
경기도,2001,5740,6011,15.688827838827835,10.438736263736264,21.82765567765568,3.83677370030581,7.960087719298245,1058.6916666666666,6.866849816849817,4.136904761904762,1.5673076923076923,1354.165750915751,8.376465201465201,39.7554945054945,64.99826007326008,13.410347985347986,1005.9315018315018,12.961904761904762,6.933058608058608,2.3756776556776558,15.954871794871796,0.1291208791208791,0.5936813186813188,18.858699633699636,8.12335164835165,18.07912087912088,18.49047619047619,17.833699633699634,17.662271062271063,17.179853479853477,16.276190476190475,15.711721611721613,15.01868131868132,15.17985347985348,11.388919413919412,52,22,1,11,0
경상남도,2001,2893,4783,16.94652014652015,11.990567765567764,22.88337912087912,4.286539757412399,9.583853333333332,1197.9816666666666,7.075961538461538,4.021474358974359,1.5617673992673993,1349.4015567765568,9.28956043956044,40.82600732600733,63.28914835164835,13.98209706959707,1006.6794871794872,12.894184981684983,6.502197802197803,2.405750915750916,16.038369963369966,0.0123626373626373,0.0409798534798534,20.1138431013431,9.92069597069597,18.97765567765568,18.889377289377293,18.73772893772893,18.654945054945056,18.43223443223443,16.822710622710623,,,,10.892811355311355,40,22,1,0,0
경상북도,2001,18124,18527,15.80956043956044,10.6832967032967,21.72985347985348,2.416465201465201,5.145215693804404,957.0101190476192,8.712271062271062,4.854688644688644,2.0307326007326005,1754.5102564102565,8.445274725274723,42.475091575091575,64.75212454212455,13.314432234432235,998.4763003663004,12.93794871794872,7.765494505494505,2.155805860805861,14.221446886446886,0.0724542124542124,0.1868864468864469,19.41038461538461,8.75172161172161,19.094383394383392,18.726862026862023,18.450793650793653,18.164102564102564,17.631257631257633,16.45103785103785,16.12032967032967,14.762087912087912,14.575824175824176,11.046556776556775,35,22,1,3,0
충청남도,2001,7793,8250,16.152893772893773,10.861904761904762,22.26117216117216,4.029319727891156,7.39702479338843,895.04,7.766373626373627,4.643589743589743,1.814139194139194,1567.3956043956043,9.526813186813188,43.89010989010989,66.75582417582417,14.086373626373629,1008.1759706959708,12.931941391941391,9.225201465201463,2.3535531135531134,15.761355311355311,0.0389010989010989,0.0523809523809523,19.27919413919414,9.083956043956045,18.132234432234437,17.761538461538464,17.47728937728938,17.13186813186813,16.557509157509156,15.667032967032965,,,,11.3992673992674,53,22,1,3,0
충청북도,2001,11027,11211,15.581831501831502,10.012893772893774,21.83948717948718,2.7108838383838387,5.32020325203252,872.5133333333333,8.249230769230769,5.103882783882783,2.0664468864468866,1785.535531135531,7.736996336996338,39.94505494505494,62.54351648351648,12.724395604395603,994.0053479853478,12.94087912087912,7.522930402930403,2.544908424908425,16.722051282051282,0.0632234432234432,0.1899633699633699,18.90967032967033,8.122417582417581,,,,,,,,,,11.826593406593409,61,22,1,3,0
제주도,2001,16,28,18.59981684981685,15.575824175824176,22.108424908424908,3.447316384180791,8.377460850111856,1248.2416666666666,11.131318681318682,7.486080586080585,3.960897435897436,3422.2838827838827,12.53507326007326,52.22710622710623,68.83809523809524,16.48727106227106,1008.6291208791208,12.83617216117216,6.0200549450549445,2.4492857142857143,16.00948717948718,0.0032051282051282,0.0035714285714285,21.044749694749697,13.585531135531134,21.01941391941392,21.109523809523807,20.90274725274725,20.6996336996337,20.446703296703294,19.85879120879121,18.9003663003663,18.78717948717949,17.436263736263736,6.532600732600733,0,22,1,0,0
전라남도,2001,9567,10716,16.79361590790162,12.758398744113029,21.635374149659864,3.2284774436090227,6.84497002997003,978.8307142857144,10.270905285191,6.844636316064887,3.2206698063840924,2782.486656200942,10.675143903715336,47.75039246467817,69.04699110413397,15.048613291470431,1008.0865515436944,12.871376242804814,7.518210361067504,2.476501831501832,16.633534798534797,0.0103087388801674,0.0139194139194139,19.558477237048667,10.396493982208268,19.001648351648356,18.717765567765568,18.686263736263736,18.53076923076923,18.25128205128205,17.819413919413922,17.151282051282053,16.465750915750913,16.173809523809524,8.876975405546835,5,22,1,0,0
전라북도,2001,8858,9121,16.06509680795395,10.968602825745682,22.17912087912088,4.262530612244897,7.944160583941605,1088.35,7.894662480376766,4.829931972789116,1.7239665096807957,1489.563579277865,9.91214024071167,44.38827838827839,69.26582940868654,14.357613814756672,999.4709052851908,12.90596546310832,6.851439037153322,2.3778021978021977,15.65014652014652,0.0588697017268445,0.1172161172161172,19.36096284667713,8.639769754055468,19.575091575091577,19.26007326007326,19.34212454212454,19.35347985347985,19.234432234432237,18.143589743589743,,,,11.210518053375196,50,22,1,3,0
강원도,2001,5019,5230,14.995311355311356,9.87032967032967,20.91249084249084,2.623408029878618,5.851155133928572,1123.4217857142858,7.791062271062271,4.480879120879121,2.061611721611722,1781.2703296703296,7.865494505494505,41.624908424908426,66.2850183150183,12.96179487179487,991.5483150183152,12.973260073260072,6.283736263736264,2.2923443223443223,14.880668498168497,0.2051282051282051,1.4934065934065934,17.586190476190474,7.8421611721611715,17.347863247863245,17.05140415140415,16.89010989010989,16.598412698412698,16.064957264957265,15.372893772893772,14.851648351648352,14.834981684981686,14.856410256410255,11.042161172161173,37,22,1,8,0
충청북도,2002,11486,11511,14.984029304029304,9.70974358974359,20.913040293040293,3.318481182795699,9.159942528735632,1328.1916666666666,8.780952380952382,5.27003663003663,2.13032967032967,1840.603663003663,8.09948717948718,42.26007326007326,66.28197802197803,12.839340659340658,993.4319413919416,12.949230769230768,6.646520146520147,1.852145593869732,11.810191570881226,0.0219047619047619,0.0371428571428571,17.49018315018315,7.844175824175824,,,,,,,,,,11.203296703296704,56,22,4,1,0
