,지역,년도,생산량,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
0,경기도,2001,0.08242675404395854,0.10481798715203426,0.6773559604180148,0.3983950364065225,0.7242292415358418,0.35745728193147974,0.3293623290021723,0.2983413231613372,0.24336501231960628,0.24100719424460448,0.1492233996225868,0.14931223850691122,0.2425554342506493,0.2061933534743201,0.196045893563233,0.23920884934471576,0.7683631741503589,0.8532739751437717,0.5516475617113591,0.6177583995439482,0.5841051732152805,0.0,0.0,0.6709395898488202,0.3182675185922281,0.6879136544140105,0.7379310344827568,0.5781103835360151,0.5731725463639199,0.2654910604947349,0.30228318430419243,0.2818256805059107,0.2806460153561021,0.24103866779565264,0.7542145759488204,0.6,0.375,0.0,0.55,0.0
1,경상남도,2001,0.05185500581340854,0.08576017130620985,0.6307107185794854,0.47188108911906435,0.5910093941113419,0.573927441750308,0.8404840758441577,0.7086940619991016,0.2097500879971843,0.13882947695897363,0.11322398025838298,0.1132961618823971,0.3773528968866471,0.3666446374622355,0.3317365657613278,0.34744599414853106,0.8248287484111358,0.4178260063068038,0.36468428686956866,0.560052730965191,0.49060449558985575,0.0,0.0,0.5743661693264297,0.4644652770503821,0.6479991854190006,0.6662958843159075,0.6370439663236653,0.6825510101822974,0.5581680137154055,0.4296379894088025,,,,0.613318059998271,0.4,0.375,0.0,0.0,0.0
2,경상북도,2001,0.23609019857327188,0.3014989293361884,0.4901045038379701,0.2938929340580452,0.5740243364226711,0.2098400805274803,0.31138974739609027,0.36217014856252655,0.602590637099613,0.38986972584094925,0.3311075627812454,0.33115392308972413,0.17959191356397985,0.28130664652568005,0.22147663187917344,0.1810548675403787,0.4192376931792694,0.6842886291968071,0.8463217077647848,0.4639545551715538,0.41853242181397843,0.0,0.0,0.6223222121957557,0.3388708494815129,0.7726300784034223,0.7094549499443823,0.6140473963205482,0.6189215206940837,0.41766674830598394,0.34759961802239747,0.3864448721473748,0.26899655811490586,0.30412080158058075,0.7217083081179221,0.43333333333333335,0.375,0.0,0.15000000000000002,0.0
3,충청남도,2001,0.04082947268495713,0.07430406852248393,0.6333579950060111,0.41639319044200596,0.6379042935502164,0.36118872611788033,0.3451830283645391,0.2884700195306907,0.3782470960929254,0.33328796422321616,0.2350123385106695,0.2351466882725024,0.35157926439031795,0.3532854984894259,0.2707357230829066,0.31674081199150317,0.886767471688124,0.6527545909849763,1.0,0.5388222823956965,0.5138203057654712,0.0,0.0,0.5627155518746063,0.45528438252854286,0.6716220344160471,0.575305895439377,0.49017773620205807,0.4786712299231395,0.18246387460200797,0.19341956767080504,,,,0.6828909829687906,0.5,0.375,0.0,0.15000000000000002,0.0
4,충청북도,2001,0.22779487343122728,0.2359207708779443,0.5539165818921665,0.27943287867910893,0.641636718996279,0.24597064421217715,0.30410844337914805,0.31970194218686465,0.5039493136219648,0.4798172272992419,0.2942371897227464,0.2943968828426915,0.11139555020140812,0.2216389728096676,0.10357943864652963,0.12340186766061478,0.20147123951065282,0.6987571879057697,0.6576255086453667,0.7303639505469053,0.6422370376478318,0.0,0.0,0.5435801080386176,0.2803603226144342,,,,,,,,,,0.7778162012622116,0.7,0.375,0.0,0.15000000000000002,0.0
5,제주도,2001,0.017005466398897544,0.026873661670235548,0.6582816979561636,0.8846272177212589,0.17508353823844613,0.32674971474995074,0.6100993282024881,0.625781084440168,0.8661034846884905,0.9719035582344938,0.8406154739439685,0.8410273305978642,0.6797236757896321,0.7234705438066463,0.6412653140597664,0.6573283635926419,0.9286063485307778,0.0,0.10339781523176239,0.5838083870737878,0.4916232031957143,0.0,0.0,0.4176545483763294,0.8067979469990576,0.7475817126565518,0.7816462736373744,0.7242750233863418,0.7458312708588286,0.6824638746020089,0.8389183088809786,0.8295298322793521,0.8496160974318236,0.7502116850127032,0.049796835826056984,0.0,0.375,0.0,0.0,0.0
6,전라남도,2001,0.8863044869941188,0.9055674518201284,0.4081528847551219,0.5533974537410078,0.29699982887045495,0.3977569813969646,0.6357692391694088,0.5502733233020694,0.7941167596922614,0.8373517402294383,0.6950417850403333,0.6954662564503529,0.494006163245331,0.5550010789814414,0.5495152284028935,0.46291874932009636,0.8932985722255751,0.22908551289184942,0.49384674347769486,0.6227620515195782,0.5443040883337605,0.0,0.0,0.35808144042071177,0.4892337159017792,0.5747887180531515,0.5204671857619578,0.49415341440598626,0.5486566837839386,0.3945628214548127,0.5935845125444912,0.5995325817981851,0.5758538522637009,0.5469940728196434,0.3567661697686768,0.1,0.375,0.0,0.0,0.0
7,전라북도,2001,0.12767561379821987,0.16359743040685223,0.5137136515569862,0.37176773078219094,0.572860655516227,0.49928060177779865,0.5128570432401685,0.49075217296320767,0.40544074018202836,0.3740868309213631,0.1846629201833151,0.1847555907861742,0.4408979192324447,0.4108491583944761,0.45890599968515344,0.4198915588839851,0.4658191113240022,0.4930174629673729,0.44268421718584083,0.6207512381088116,0.563683362262751,0.0,0.0,0.5501069260912033,0.33992727708030945,0.8893188066388351,0.856062291434927,0.8526660430308706,0.8912501480426473,0.8513348028410497,0.8294122753711268,,,,0.6683916066642792,0.5333333333333333,0.375,0.0,0.15000000000000002,0.0
8,강원도,2001,0.4454596581356808,0.5909528907922912,0.3860168315916015,0.26928007383858077,0.5112792383834557,0.13165093662500219,0.17928666121822662,0.2664488316905026,0.49029215065117926,0.34514874586817,0.38963565103788644,0.3898426797063713,0.1370891842035915,0.27254531722054354,0.2489038698385948,0.1576289527473851,0.07571994685592642,0.8931552587646152,0.42392462421216115,0.5924361794990556,0.5124769223437106,0.0,0.0,0.4046132736689869,0.23483816905834276,0.5953229474255846,0.5330367074527262,0.4785625194886185,0.4649116147429222,0.18409666095191435,0.16876464970917615,0.03051965905966414,0.15289912629070646,0.2277730736663841,0.6952883202213189,0.43333333333333335,0.375,0.0,0.4,0.0
9,충청북도,2002,0.14831371266405677,0.17093147751605994,0.1346064921853296,0.021408060711721966,0.39272429228926287,0.21036967040991947,0.36041113629776883,0.31509991580611363,0.4655403027103133,0.4329963056581766,0.32930759181303537,0.3294857463678833,0.22885216278281817,0.30925226586102716,0.3756841900563952,0.16219790789948263,0.23436534822594268,0.7529215358931509,0.6569066659820545,0.0,0.0,0.0,0.0,0.34970394452204623,0.07183408400544722,,,,,,,,,,0.7811705714532724,0.6666666666666666,0.5,0.5,0.05,0.0
